Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00004303,2.286780383,5.03e-16,WBGene00004303,WBGene00004303,History: Renamed on 2015-07-06
WBGene00044094,2.284514722,1.49e-11,WBGene00044094,WBGene00044094,History: N.A.
WBGene00011740,2.283435498,9.97e-07,WBGene00011740,WBGene00011740,History: N.A.
WBGene00011068,2.282866497,2.97e-09,WBGene00011068,WBGene00011068,History: N.A.
WBGene00017759,2.282745126,7.4e-14,WBGene00017759,WBGene00017759,History: N.A.
WBGene00014204,2.282659945,4.37e-13,WBGene00014204,WBGene00014204,History: Renamed on 2007-07-20
WBGene00006562,2.282412629,4.66e-09,WBGene00006562,WBGene00006562,History: N.A.
WBGene00001998,2.281852536,2.75e-11,WBGene00001998,WBGene00001998,History: N.A.
WBGene00002136,2.281176294,9.92e-09,WBGene00002136,WBGene00002136,History: N.A.
WBGene00012109,2.280869798,1.15e-15,WBGene00012109,WBGene00012109,History: N.A.
WBGene00006536,2.279976914,6.1e-18,WBGene00006536,WBGene00006536,History: N.A.
WBGene00019396,2.279697781,2.93e-09,WBGene00019396,WBGene00019396,History: N.A.
WBGene00002241,2.27888797,4.08e-07,WBGene00002241,WBGene00002241,History: N.A.
WBGene00021506,2.278802558,7.59e-13,WBGene00021506,WBGene00021506,History: N.A.
WBGene00044326,2.278552899,2.57e-08,WBGene00044326,WBGene00044326,History: N.A.
WBGene00007501,2.277490181,6.79e-12,WBGene00007501,WBGene00003133,"History: Merged into ""WBGene00003133"" on 2022-01-03. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC."
WBGene00001340,2.276415057,5.78e-11,WBGene00001340,WBGene00001340,History: N.A.
WBGene00043064,2.276347789,5.84e-09,WBGene00043064,WBGene00043064,History: N.A.
WBGene00022044,2.275787599,9.52e-08,WBGene00022044,WBGene00022044,History: N.A.
WBGene00018805,2.275562857,3.29e-08,WBGene00018805,WBGene00018805,History: N.A.
WBGene00009565,2.275338685,1.46e-09,WBGene00009565,WBGene00009565,History: N.A.
WBGene00010847,2.274741387,3.21e-11,WBGene00010847,WBGene00010847,History: N.A.
WBGene00008859,2.274007678,2.96e-05,WBGene00008859,WBGene00008859,History: N.A.
WBGene00012351,2.273691779,5.74e-13,WBGene00012351,WBGene00012351,History: N.A.
WBGene00011527,2.273595598,2.92e-13,WBGene00011527,WBGene00011527,History: N.A.
WBGene00019953,2.273513807,3.28e-19,WBGene00019953,WBGene00019953,History: N.A.
WBGene00005022,2.273431846,1.72e-08,WBGene00005022,WBGene00005022,History: N.A.
WBGene00016333,2.273345242,3.69e-13,WBGene00016333,WBGene00016333,History: N.A.
WBGene00010465,2.272971273,4e-12,WBGene00010465,WBGene00010465,"History: Split into ""WBGene00303067"" on 2018-03-02"
WBGene00015273,2.271289584,1.68e-06,WBGene00015273,WBGene00015273,History: N.A.
WBGene00011529,2.270648534,9.8e-12,WBGene00011529,WBGene00011529,History: N.A.
WBGene00021063,2.270543143,8.11e-13,WBGene00021063,WBGene00021063,History: N.A.
WBGene00000371,2.270515416,9.55e-13,WBGene00000371,WBGene00000371,History: Renamed on 2017-09-05
WBGene00000815,2.27011733,9.48e-14,WBGene00000815,WBGene00000815,History: N.A.
WBGene00011216,2.26975994,7.54e-09,WBGene00011216,WBGene00011216,History: Renamed on 2009-03-31
WBGene00012983,2.269644147,2.18e-12,WBGene00012983,WBGene00012983,History: N.A.
WBGene00016117,2.269474354,5.8e-16,WBGene00016117,WBGene00016120,"History: Merged into ""WBGene00016120"" on 2018-01-11"
WBGene00009069,2.269473883,9.1e-18,WBGene00009069,WBGene00009069,History: N.A.
WBGene00011966,2.268585103,3.61e-10,WBGene00011966,WBGene00011966,History: N.A.
WBGene00020709,2.268538933,7.59e-11,WBGene00020709,WBGene00020709,History: N.A.
WBGene00004755,2.268389973,8.97e-20,WBGene00004755,WBGene00004755,History: N.A.
WBGene00012565,2.267940238,1.14e-12,WBGene00012565,WBGene00012565,History: N.A.
WBGene00005663,2.267805379,7.52e-13,WBGene00005663,WBGene00005663,History: Renamed on 2010-01-29
WBGene00009012,2.267068123,5.31e-15,WBGene00009012,WBGene00009012,History: N.A.
WBGene00009925,2.266842673,6.42e-10,WBGene00009925,WBGene00009925,History: N.A.
WBGene00010130,2.266430799,1.83e-12,WBGene00010130,WBGene00010130,History: N.A.
WBGene00020636,2.265549857,1.08e-10,WBGene00020636,WBGene00020636,History: N.A.
WBGene00011375,2.264118331,1.66e-09,WBGene00011375,WBGene00011375,History: N.A.
WBGene00001056,2.264041019,1.96e-13,WBGene00001056,WBGene00001056,History: N.A.
WBGene00009006,2.262472224,1.15e-12,WBGene00009006,WBGene00009006,History: N.A.
WBGene00001922,2.262349433,9.16e-10,WBGene00001922,WBGene00001922,History: N.A.
WBGene00013654,2.262078905,1.73e-05,WBGene00013654,WBGene00013654,History: N.A.
WBGene00015467,2.261167038,1.99e-08,WBGene00015467,WBGene00015467,History: N.A.
WBGene00018784,2.260638747,2.54e-06,WBGene00018784,WBGene00018784,History: N.A.
WBGene00004181,2.259772637,8.61e-12,WBGene00004181,WBGene00004181,History: N.A.
WBGene00011117,2.259461815,1.83e-05,WBGene00011117,WBGene00011117,History: N.A.
WBGene00011625,2.25885764,5.83e-10,WBGene00011625,WBGene00011625,History: N.A.
WBGene00004782,2.257468768,2.13e-20,WBGene00004782,WBGene00004782,History: N.A.
WBGene00016439,2.257417804,6.33e-09,WBGene00016439,WBGene00016439,History: N.A.
WBGene00000231,2.257354735,3.52e-17,WBGene00000231,WBGene00000231,History: N.A.
WBGene00013250,2.255258656,2.41e-17,WBGene00013250,WBGene00013250,History: N.A.
WBGene00011526,2.25464739,2.87e-09,WBGene00011526,WBGene00011526,History: N.A.
WBGene00004880,2.254030143,2.25e-17,WBGene00004880,WBGene00004880,History: N.A.
WBGene00016124,2.253699103,4.43e-09,WBGene00016124,WBGene00016124,History: N.A.
WBGene00004981,2.253633363,4.36e-11,WBGene00004981,WBGene00004981,History: N.A.
WBGene00006466,2.253100702,3.97e-07,WBGene00006466,WBGene00006466,History: N.A.
WBGene00006707,2.252862361,1.06e-14,WBGene00006707,WBGene00006707,History: N.A.
WBGene00001324,2.252741127,3.89e-12,WBGene00001324,WBGene00001324,History: N.A.
WBGene00011064,2.252334997,2.61e-10,WBGene00011064,WBGene00011064,History: N.A.
WBGene00043705,2.25139307,6.03e-09,WBGene00043705,WBGene00043705,History: Killed on 2004-10-04; Resurrected on 2007-03-26
WBGene00013381,2.250775563,1.51e-08,WBGene00013381,WBGene00013381,History: N.A.
WBGene00008480,2.250728763,2.2e-17,WBGene00008480,WBGene00008480,History: N.A.
WBGene00007621,2.250264652,1.91e-07,WBGene00007621,WBGene00007621,History: N.A.
WBGene00017352,2.249922288,1.99e-08,WBGene00017352,WBGene00017352,History: N.A.
WBGene00016157,2.249891349,1.1e-06,WBGene00016157,WBGene00016157,History: N.A.
WBGene00007221,2.249423056,8.7e-09,WBGene00007221,WBGene00007221,History: N.A.
WBGene00021227,2.248184161,3.81e-06,WBGene00021227,WBGene00021227,History: N.A.
WBGene00012156,2.247945858,8.91e-17,WBGene00012156,WBGene00012156,History: N.A.
WBGene00007980,2.24690032,3.57e-16,WBGene00007980,WBGene00007980,History: N.A.
WBGene00010139,2.246481034,4.71e-13,WBGene00010139,WBGene00010139,History: N.A.
WBGene00020068,2.245863673,4.17e-15,WBGene00020068,WBGene00020068,History: N.A.
WBGene00003022,2.245474123,5.53e-08,WBGene00003022,WBGene00003022,History: N.A.
WBGene00009587,2.245416003,1.15e-16,WBGene00009587,WBGene00009587,History: N.A.
WBGene00002056,2.244878594,1.08e-18,WBGene00002056,WBGene00002056,History: Renamed on 2021-03-09
WBGene00020092,2.244230406,1.49e-11,WBGene00020092,WBGene00020092,History: N.A.
WBGene00017004,2.243118871,1.42e-16,WBGene00017004,WBGene00017004,History: N.A.
WBGene00007102,2.243008397,7.77e-06,WBGene00007102,WBGene00007102,History: N.A.
WBGene00003081,2.243005108,1.64e-05,WBGene00003081,WBGene00003081,History: N.A.
WBGene00012929,2.242824396,1.43e-14,WBGene00012929,WBGene00012929,History: N.A.
WBGene00008856,2.242656974,2.19e-11,WBGene00008856,WBGene00008856,History: N.A.
WBGene00003858,2.242249837,2.43e-14,WBGene00003858,WBGene00003858,History: N.A.
WBGene00019719,2.239447474,2.47e-11,WBGene00019719,WBGene00019719,History: N.A.
WBGene00009499,2.239234414,4.63e-12,WBGene00009499,WBGene00009499,History: Renamed on 2014-09-03
WBGene00004075,2.238750438,5.45e-19,WBGene00004075,WBGene00004075,History: N.A.
WBGene00016158,2.237505745,4.4e-17,WBGene00016158,WBGene00016158,History: N.A.
WBGene00020442,2.235813722,2.24e-12,WBGene00020442,WBGene00020442,History: N.A.
WBGene00001406,2.235374172,5.69e-13,WBGene00001406,WBGene00001406,"History: Split into F48F5.8(WBGene00303059). History of WBGene00001406: Split into ""WBGene00303059"" on 2018-03-02"
WBGene00017746,2.232229979,3.38e-07,WBGene00017746,WBGene00017746,History: N.A.
WBGene00021858,2.230538489,3.11e-09,WBGene00021858,WBGene00021858,"History: Split into Y54F10BM.22(WBGene00306013), Y54F10BM.21(WBGene00306012). History of WBGene00021858: Split into ""WBGene00306013"" on 2020-01-20; Split into ""WBGene00306012"" on 2020-01-21"
WBGene00010663,2.229883246,9.65e-14,WBGene00010663,WBGene00010663,"History: Split into mlc-7(WBGene00023451). History of WBGene00010663: Split into ""WBGene00023451"" on 2004-07-22"
WBGene00015150,2.229423974,7.41e-07,WBGene00015150,WBGene00015150,History: N.A.
WBGene00014258,2.226896071,2.69e-08,WBGene00014258,WBGene00014258,History: N.A.
WBGene00012973,2.226304086,4.27e-15,WBGene00012973,WBGene00012973,History: N.A.
WBGene00011122,2.225398482,1.75e-14,WBGene00011122,WBGene00011122,History: N.A.
WBGene00004946,2.225388971,5.12e-13,WBGene00004946,WBGene00004946,History: N.A.
WBGene00012660,2.225362728,2.13e-06,WBGene00012660,WBGene00012660,History: N.A.
WBGene00021311,2.225273883,5.7e-13,WBGene00021311,WBGene00021311,History: N.A.
WBGene00015413,2.224759176,8.84e-10,WBGene00015413,WBGene00015413,History: N.A.
WBGene00015920,2.224723401,2.17e-13,WBGene00015920,WBGene00015920,History: N.A.
WBGene00011292,2.224696763,3.77e-08,WBGene00011292,WBGene00011292,History: N.A.
WBGene00000876,2.224000288,9.47e-09,WBGene00000876,WBGene00000876,History: N.A.
WBGene00019943,2.223092558,7.05e-13,WBGene00019943,WBGene00019943,History: N.A.
WBGene00022854,2.222126071,9.98e-20,WBGene00022854,WBGene00022854,History: N.A.
WBGene00012527,2.221366731,7.59e-09,WBGene00012527,WBGene00012527,History: N.A.
WBGene00018598,2.221218704,7.13e-08,WBGene00018598,WBGene00018598,History: N.A.
WBGene00043156,2.220209524,8.17e-09,WBGene00043156,WBGene00043156,History: Killed on 2004-10-04; Resurrected on 2004-10-27
WBGene00002008,2.218454389,3.55e-19,WBGene00002008,WBGene00002008,History: N.A.
WBGene00015346,2.217977964,8.47e-08,WBGene00015346,WBGene00015346,History: N.A.
WBGene00018636,2.217914828,4.49e-12,WBGene00018636,WBGene00018636,History: N.A.
WBGene00006056,2.216995703,2.09e-07,WBGene00006056,WBGene00006056,History: N.A.
WBGene00002143,2.216563732,1.83e-08,WBGene00002143,WBGene00002143,History: N.A.
WBGene00007301,2.216396562,5.79e-07,WBGene00007301,WBGene00007301,History: N.A.
WBGene00015734,2.214689585,3.98e-14,WBGene00015734,WBGene00015734,History: N.A.
WBGene00004125,2.214587633,7.73e-07,WBGene00004125,WBGene00004125,History: Renamed on 2010-04-23
WBGene00015176,2.213473905,1.19e-11,WBGene00015176,WBGene00015176,History: N.A.
WBGene00016446,2.21319503,6.64e-08,WBGene00016446,WBGene00016446,History: N.A.
WBGene00000145,2.213013578,2.02e-06,WBGene00000145,WBGene00000145,History: N.A.
WBGene00000168,2.212619895,8.09e-07,WBGene00000168,WBGene00000168,History: N.A.
WBGene00010794,2.212388491,4.66e-13,WBGene00010794,WBGene00010794,History: N.A.
WBGene00020099,2.212285248,1.37e-08,WBGene00020099,WBGene00020099,History: N.A.
WBGene00009683,2.212043141,9.41e-09,WBGene00009683,WBGene00009683,History: N.A.
WBGene00004787,2.211891809,4.38e-05,WBGene00004787,WBGene00004787,History: N.A.
WBGene00009207,2.211478807,2.25e-07,WBGene00009207,WBGene00009207,History: N.A.
WBGene00008164,2.210770161,4.8e-09,WBGene00008164,WBGene00008164,History: N.A.
WBGene00010665,2.210761468,1.42e-09,WBGene00010665,WBGene00010665,History: N.A.
WBGene00013365,2.210491693,1.48e-06,WBGene00013365,WBGene00013365,History: N.A.
WBGene00013307,2.209573657,2.48e-12,WBGene00013307,WBGene00013307,History: N.A.
WBGene00012393,2.208517084,9.75e-16,WBGene00012393,WBGene00012393,History: N.A.
WBGene00001920,2.207450916,2.82e-13,WBGene00001920,WBGene00001920,History: N.A.
WBGene00014637,2.206464302,4.33e-07,WBGene00014637,WBGene00014637,History: N.A.
WBGene00010420,2.205916716,2.07e-11,WBGene00010420,WBGene00010420,History: N.A.
WBGene00011109,2.205764903,1.44e-08,WBGene00011109,WBGene00011109,History: N.A.
WBGene00001827,2.205382906,5.53e-13,WBGene00001827,WBGene00001827,History: N.A.
WBGene00011871,2.204686589,1.99e-08,WBGene00011871,WBGene00011871,History: N.A.
WBGene00015029,2.204441723,1.69e-06,WBGene00015029,WBGene00015029,History: N.A.
WBGene00008767,2.204032633,2.37e-18,WBGene00008767,WBGene00008767,"History: Split into F13G3.15(WBGene00303055). History of WBGene00008767: Split into ""WBGene00303055"" on 2018-03-02"
WBGene00044072,2.202437006,1.3e-09,WBGene00044072,WBGene00044072,History: Renamed on 2011-02-11; Renamed on 2012-07-20
WBGene00018991,2.201732915,6.66e-08,WBGene00018991,WBGene00018991,History: N.A.
WBGene00012479,2.201542988,1.78e-06,WBGene00012479,WBGene00012479,History: N.A.
WBGene00004090,2.201511613,3.47e-07,WBGene00004090,WBGene00004090,History: Renamed on 2018-07-02
WBGene00016115,2.200829362,1.96e-17,WBGene00016115,WBGene00016115,History: N.A.
WBGene00017280,2.20064519,1.31e-07,WBGene00017280,WBGene00017280,History: N.A.
WBGene00006051,2.200464778,4.18e-13,WBGene00006051,WBGene00006051,History: N.A.
WBGene00001607,2.200308622,5.29e-08,WBGene00001607,WBGene00001607,History: N.A.
WBGene00015092,2.199421611,1e-08,WBGene00015092,WBGene00015092,History: N.A.
WBGene00017158,2.199001553,1.22e-07,WBGene00017158,WBGene00017158,History: N.A.
WBGene00018409,2.198799248,1.37e-09,WBGene00018409,WBGene00018409,History: N.A.
WBGene00015766,2.197525914,4.3e-10,WBGene00015766,WBGene00015766,History: N.A.
WBGene00018806,2.19750932,5.13e-12,WBGene00018806,WBGene00018806,History: N.A.
WBGene00006483,2.195984826,3.67e-12,WBGene00006483,WBGene00006483,History: Renamed on 2007-08-01
WBGene00011914,2.195607191,2.07e-08,WBGene00011914,WBGene00011914,History: N.A.
WBGene00020839,2.194541343,5.48e-11,WBGene00020839,WBGene00020839,History: N.A.
WBGene00003221,2.194538881,8.56e-08,WBGene00003221,WBGene00003221,History: N.A.
WBGene00017811,2.19449624,1.43e-06,WBGene00017811,WBGene00017811,History: N.A.
WBGene00000226,2.193472974,7.6e-19,WBGene00000226,WBGene00000226,History: N.A.
WBGene00006755,2.193446078,4.12e-15,WBGene00006755,WBGene00006755,History: N.A.
WBGene00007580,2.192058595,7.82e-06,WBGene00007580,WBGene00007580,History: N.A.
WBGene00000839,2.191728447,2.02e-12,WBGene00000839,WBGene00000839,History: N.A.
WBGene00022803,2.190089409,9.29e-10,WBGene00022803,WBGene00022803,"History: Split into ZK688.11(WBGene00044762). History of WBGene00022803: Split into ""WBGene00044762"" on 2006-02-24"
WBGene00015513,2.189341318,1.42e-09,WBGene00015513,WBGene00015513,History: N.A.
WBGene00004307,2.188393802,2.04e-06,WBGene00004307,WBGene00004307,History: N.A.
WBGene00021754,2.186090839,7.7e-14,WBGene00021754,WBGene00021754,History: N.A.
WBGene00004060,2.185442043,4.53e-10,WBGene00004060,WBGene00004060,History: N.A.
WBGene00013265,2.184664253,1.9e-08,WBGene00013265,WBGene00013265,History: N.A.
WBGene00010500,2.184395608,1.09e-09,WBGene00010500,WBGene00010500,History: N.A.
WBGene00012734,2.183779768,3.99e-07,WBGene00012734,WBGene00012734,History: N.A.
WBGene00009451,2.183260022,1.01e-14,WBGene00009451,WBGene00009451,History: N.A.
WBGene00000879,2.183073823,5.92e-11,WBGene00000879,WBGene00000879,History: N.A.
WBGene00010259,2.183006478,1.44e-17,WBGene00010259,WBGene00010259,History: N.A.
WBGene00000247,2.182990219,1.3e-10,WBGene00000247,WBGene00000247,History: Renamed on 2008-02-29
WBGene00022792,2.182746973,9.57e-11,WBGene00022792,WBGene00022792,History: N.A.
WBGene00016977,2.182060238,5.47e-18,WBGene00016977,WBGene00016977,History: N.A.
WBGene00021348,2.180906075,4.2e-06,WBGene00021348,WBGene00021348,History: N.A.
WBGene00077457,2.179668695,3.88e-11,WBGene00077457,WBGene00077457,History: N.A.
WBGene00006460,2.178811834,1.18e-11,WBGene00006460,WBGene00006460,History: Renamed on 2011-06-10; Renamed on 2018-05-24
WBGene00004050,2.176482987,9.22e-13,WBGene00004050,WBGene00004050,History: Renamed on 2014-11-18
WBGene00012128,2.176220805,8.3e-10,WBGene00012128,WBGene00012128,History: N.A.
WBGene00012210,2.175761242,7.96e-06,WBGene00012210,WBGene00012210,History: N.A.
WBGene00007556,2.174439963,1.13e-11,WBGene00007556,WBGene00007556,History: N.A.
WBGene00016602,2.172542124,1.91e-06,WBGene00016602,WBGene00016602,History: N.A.
WBGene00021088,2.172080249,8.34e-17,WBGene00021088,WBGene00021088,History: N.A.
WBGene00018270,2.170625778,1.09e-11,WBGene00018270,WBGene00018270,History: N.A.
WBGene00022620,2.169715386,5.99e-07,WBGene00022620,WBGene00022620,History: N.A.
WBGene00009978,2.169193756,1.7e-05,WBGene00009978,WBGene00009978,History: N.A.
WBGene00022456,2.168719714,5.06e-10,WBGene00022456,WBGene00022456,History: N.A.
WBGene00011730,2.168532794,1.03e-10,WBGene00011730,WBGene00011730,History: N.A.
WBGene00007105,2.168095233,1.82e-09,WBGene00007105,WBGene00007105,History: N.A.
WBGene00004466,2.167775588,9.28e-13,WBGene00004466,WBGene00004466,History: N.A.
WBGene00000198,2.167474768,1.88e-11,WBGene00000198,WBGene00000198,History: N.A.
WBGene00013766,2.166376553,1.24e-14,WBGene00013766,WBGene00013766,History: N.A.
WBGene00008172,2.166307029,4.22e-12,WBGene00008172,WBGene00008172,History: N.A.
WBGene00022182,2.165222277,9.3e-08,WBGene00022182,WBGene00022182,History: N.A.
WBGene00021467,2.164005318,1.27e-09,WBGene00021467,WBGene00021467,History: N.A.
WBGene00018488,2.163610542,1.53e-11,WBGene00018488,WBGene00018488,History: N.A.
WBGene00004679,2.162923636,7.9e-11,WBGene00004679,WBGene00004679,History: Renamed on 2010-01-29
WBGene00000533,2.161795844,8.98e-09,WBGene00000533,WBGene00000533,History: Renamed on 2017-02-17
WBGene00004361,2.161556735,1.36e-06,WBGene00004361,WBGene00004361,History: N.A.
WBGene00000892,2.160991364,3.4e-06,WBGene00000892,WBGene00000892,History: N.A.
WBGene00021131,2.160307489,1.94e-05,WBGene00021131,WBGene00021131,"History: Split into gvd-1(WBGene00185079). History of WBGene00021131: Split into ""WBGene00185079"" on 2009-03-13"
WBGene00000480,2.159339582,1.89e-11,WBGene00000480,WBGene00000480,History: N.A.
WBGene00002717,2.158936412,7.53e-16,WBGene00002717,WBGene00002717,History: Renamed on 2008-02-07; Renamed on 2008-02-07; Renamed on 2011-02-11; Renamed on 2014-09-04; Renamed on 2014-09-04
WBGene00018131,2.158531653,6.74e-07,WBGene00018131,WBGene00018131,History: N.A.
WBGene00007256,2.15813606,9.56e-11,WBGene00007256,WBGene00007256,History: Renamed on 2012-08-29
WBGene00010427,2.158062314,6.07e-06,WBGene00010427,WBGene00010427,History: N.A.
WBGene00016203,2.157508097,1.32e-06,WBGene00016203,WBGene00016203,History: N.A.
WBGene00009330,2.157071304,9.61e-07,WBGene00009330,WBGene00009330,History: N.A.
WBGene00017450,2.153792098,3.17e-13,WBGene00017450,WBGene00017450,History: N.A.
WBGene00006579,2.153450104,4.58e-14,WBGene00006579,WBGene00006579,History: N.A.
WBGene00018156,2.151805484,7.08e-11,WBGene00018156,WBGene00018156,History: Renamed on 2015-03-05
WBGene00003012,2.151379293,6.48e-09,WBGene00003012,WBGene00003012,History: N.A.
WBGene00009740,2.150208199,3.68e-06,WBGene00009740,WBGene00009740,History: N.A.
WBGene00017683,2.148974011,5.61e-10,WBGene00017683,WBGene00017683,History: Renamed on 2012-12-05
WBGene00001940,2.148589101,9.4e-10,WBGene00001940,WBGene00001940,History: N.A.
WBGene00009880,2.148455492,1.6e-07,WBGene00009880,WBGene00009880,History: N.A.
WBGene00022400,2.147196916,1.53e-12,WBGene00022400,WBGene00022400,History: N.A.
WBGene00004381,2.146676927,6.05e-07,WBGene00004381,WBGene00004381,History: N.A.
WBGene00018371,2.145434734,7.02e-08,WBGene00018371,WBGene00018371,History: N.A.
WBGene00006941,2.145216717,4.81e-17,WBGene00006941,WBGene00006941,History: N.A.
WBGene00002981,2.14420084,4.26e-07,WBGene00002981,WBGene00002981,History: Renamed on 2008-02-29
WBGene00010405,2.143666645,1.97e-16,WBGene00010405,WBGene00010405,History: N.A.
WBGene00002078,2.143292463,5.94e-17,WBGene00002078,WBGene00002078,History: Renamed on 2008-01-30
WBGene00009829,2.141888543,5.39e-12,WBGene00009829,WBGene00009829,History: N.A.
WBGene00009784,2.140981895,3.42e-09,WBGene00009784,WBGene00009784,History: N.A.
WBGene00007978,2.140769232,8.31e-07,WBGene00007978,WBGene00007978,History: N.A.
WBGene00016586,2.140579461,4.83e-12,WBGene00016586,WBGene00016586,History: N.A.
WBGene00007385,2.140253415,8.92e-15,WBGene00007385,WBGene00007385,History: N.A.
WBGene00022393,2.140138963,9.75e-12,WBGene00022393,WBGene00022393,History: N.A.
WBGene00015567,2.139204671,1.71e-10,WBGene00015567,WBGene00015567,History: N.A.
WBGene00003639,2.139166002,2.85e-08,WBGene00003639,WBGene00003639,History: N.A.
WBGene00001491,2.138510727,1.83e-11,WBGene00001491,WBGene00001491,History: N.A.
WBGene00006943,2.138010579,8e-16,WBGene00006943,WBGene00006943,History: N.A.
WBGene00017300,2.137717363,1.66e-15,WBGene00017300,WBGene00017300,History: N.A.
WBGene00006739,2.137459463,1.49e-14,WBGene00006739,WBGene00006739,History: N.A.
WBGene00005020,2.137393301,4.75e-06,WBGene00005020,WBGene00005020,History: N.A.
WBGene00001080,2.137336998,9.38e-13,WBGene00001080,WBGene00001080,History: N.A.
WBGene00008339,2.137108486,2.78e-07,WBGene00008339,WBGene00008339,History: N.A.
WBGene00010697,2.136793353,1.57e-09,WBGene00010697,WBGene00010697,History: Renamed on 2004-06-24
WBGene00021359,2.136661418,2.02e-09,WBGene00021359,WBGene00021359,History: N.A.
WBGene00013442,2.136642879,1.74e-06,WBGene00013442,WBGene00013442,History: N.A.
WBGene00002637,2.135705642,3.41e-18,WBGene00002637,WBGene00002637,History: N.A.
WBGene00018611,2.135702811,7.21e-12,WBGene00018611,WBGene00018611,History: N.A.
WBGene00020993,2.135387008,1.94e-08,WBGene00020993,WBGene00020993,History: N.A.
WBGene00018045,2.135117751,4.75e-05,WBGene00018045,WBGene00018045,History: N.A.
WBGene00023409,2.134922085,9.65e-06,WBGene00023409,WBGene00023409,History: N.A.
WBGene00003397,2.134551388,9.14e-12,WBGene00003397,WBGene00003397,History: N.A.
WBGene00000798,2.134370865,1.3e-07,WBGene00000798,WBGene00000798,History: Renamed on 2007-06-04
WBGene00007966,2.134238336,1.49e-21,WBGene00007966,WBGene00007966,History: N.A.
WBGene00021170,2.133490704,1.53e-08,WBGene00021170,WBGene00021170,History: Renamed on 2006-03-03
WBGene00021282,2.133077661,2.94e-19,WBGene00021282,WBGene00021282,History: N.A.
WBGene00022278,2.130039337,5.13e-09,WBGene00022278,WBGene00022278,History: N.A.
WBGene00013210,2.129939023,9.4e-07,WBGene00013210,WBGene00013210,History: N.A.
WBGene00255714,2.12930776,1.35e-08,WBGene00255714,WBGene00255714,History: N.A.
WBGene00016118,2.128096977,1.62e-14,WBGene00016118,WBGene00016118,History: N.A.
WBGene00021902,2.128040894,1.18e-14,WBGene00021902,WBGene00021902,History: N.A.
WBGene00013422,2.127731878,1.74e-07,WBGene00013422,WBGene00013422,History: N.A.
WBGene00012992,2.127504327,3.49e-06,WBGene00012992,WBGene00012992,History: N.A.
WBGene00018483,2.127367514,4.32e-11,WBGene00018483,WBGene00018483,History: N.A.
WBGene00020094,2.126488846,5.18e-11,WBGene00020094,WBGene00020094,History: N.A.
WBGene00007207,2.126249148,1.51e-16,WBGene00007207,WBGene00007207,"History: Split into rde-11(WBGene00023421). History of WBGene00007207: Split into ""WBGene00023421"" on 2004-07-07"
WBGene00009667,2.1241513,1.57e-05,WBGene00009667,WBGene00009667,History: N.A.
WBGene00001235,2.123907615,3.16e-09,WBGene00001235,WBGene00001235,History: N.A.
WBGene00013308,2.122990499,3.8e-08,WBGene00013308,WBGene00013308,"History: Split into Y57G11C.1147(WBGene00303007). History of WBGene00013308: Split into ""WBGene00303007"" on 2018-03-06; Renamed on 2023-01-16"
WBGene00003059,2.122643882,4.49e-06,WBGene00003059,WBGene00003059,History: N.A.
WBGene00018008,2.122479911,1.53e-12,WBGene00018008,WBGene00018008,History: N.A.
WBGene00014665,2.122372577,1.07e-09,WBGene00014665,WBGene00014665,History: N.A.
WBGene00011242,2.121758995,0.000110031,WBGene00011242,WBGene00011242,History: N.A.
WBGene00008132,2.120813222,1.94e-06,WBGene00008132,WBGene00008132,History: N.A.
WBGene00018847,2.120606654,1.33e-11,WBGene00018847,WBGene00018847,History: N.A.
WBGene00002344,2.11961638,6.66e-13,WBGene00002344,WBGene00002344,History: N.A.
WBGene00004411,2.11868499,1.11e-14,WBGene00004411,WBGene00004411,History: N.A.
WBGene00015481,2.11840074,4.06e-12,WBGene00015481,WBGene00015481,History: N.A.
WBGene00006963,2.117982193,9.54e-09,WBGene00006963,WBGene00006963,History: Renamed on 2008-03-07
WBGene00010408,2.117686405,5.22e-06,WBGene00010408,WBGene00010408,History: N.A.
WBGene00015164,2.11765576,9.12e-11,WBGene00015164,WBGene00015164,History: N.A.
WBGene00013667,2.117655592,6.43e-07,WBGene00013667,WBGene00013667,History: N.A.
WBGene00016159,2.117567935,1.68e-05,WBGene00016159,WBGene00016159,History: N.A.
WBGene00003962,2.116995898,1.19e-14,WBGene00003962,WBGene00003962,History: N.A.
WBGene00003446,2.116745716,1.02e-10,WBGene00003446,WBGene00003446,History: N.A.
WBGene00000840,2.115477493,7.88e-10,WBGene00000840,WBGene00000840,History: N.A.
WBGene00005023,2.11437948,8.35e-08,WBGene00005023,WBGene00005023,"History: Split into T24D1.7(WBGene00303082). History of WBGene00005023: Split into ""WBGene00303082"" on 2018-03-02"
WBGene00003148,2.114304483,1.46e-12,WBGene00003148,WBGene00003148,History: N.A.
WBGene00006565,2.113204392,5.19e-15,WBGene00006565,WBGene00006565,History: N.A.
WBGene00013269,2.113090455,1.23e-09,WBGene00013269,WBGene00013269,History: N.A.
WBGene00003803,2.112844069,8.57e-12,WBGene00003803,WBGene00003803,History: N.A.
WBGene00003002,2.112777589,7.16e-20,WBGene00003002,WBGene00003002,History: N.A.
