# Note: The workbook which this sheet was a part of contained links which did not update.
gene,OP50_N2_1,OP50_N2_1(rpm),OP50_N2_2,OP50_N2_2(rpm),OP50_hj41_1,OP50_hj41_1(rpm),OP50_hj41_2,OP50_hj41_2(rpm),average of OP50_N2,average of OP50_hj41,average rpm of OP50_N2,average rpm of OP50_hj41,Input,Suggested Match,History
C46F11.4,499,18.037059035475,494,17.7446984031675,642,18.9291653237623,475,18.2120149225033,496.5,558.5,17.8908787193212,18.5705901231328,C46F11.4,WBGene00008119,Public name for WBGene00008119. History: N.A.
F20C5.1,1296,46.8457485169851,1341,48.1693128717564,1553,45.7897098875434,1343,51.492075875625,1318.5,1448.0,47.5075306943707,48.6408928815842,F20C5.1,WBGene00004051,Sequence name for WBGene00004051(parg-1). History: Renamed on 2014-11-18
H12C20.2,729,26.3507335408041,794,28.5208310366701,898,26.4772437083155,764,29.2925882121947,761.5,831.0,27.4357822887371,27.8849159602551,H12C20.2,WBGene00004064,"Sequence name for WBGene00004064(pms-2). History: Split into H12C20.7(WBGene00305173). History of WBGene00004064: Split into ""WBGene00305173"" on 2019-11-21"
C36E8.5,833,30.1099602736486,1055,37.8960664278173,1402,41.3375230279046,1062,40.7182312583126,944.0,1232.0,34.0030133507329,41.0278771431086,C36E8.5,WBGene00006537,Sequence name for WBGene00006537(tbb-2). History: N.A.
C03C10.4,358,12.9404150995993,333,11.9615072231878,440,12.9732597234508,345,13.2276739963445,345.5,392.5,12.4509611613935,13.1004668598976,C03C10.4,WBGene00007270,Sequence name for WBGene00007270(rei-1). History: N.A.
R74.4,473,17.0972523522638,427,15.3380287816853,644,18.9881346861416,554,21.2409605622459,450.0,599.0,16.2176405669746,20.1145476241938,R74.4,WBGene00001034,Sequence name for WBGene00001034(dnj-16). History: N.A.
R07E5.14,229,8.2775280944364,265,9.51891715959391,384,11.3221175768298,300,11.5023252142126,247.0,342.0,8.89822262701516,11.4122213955212,R07E5.14,WBGene00004387,Sequence name for WBGene00004387(rnp-4). History: N.A.
R07E5.2,221,7.98835680729452,260,9.33931494903554,381,11.2336635332608,296,11.3489608780231,240.5,338.5,8.66383587816503,11.2913122056419,R07E5.2,WBGene00011110,Sequence name for WBGene00011110(prdx-3). History: N.A.
R07E5.8,303,10.9523625004988,334,11.9974276652995,334,9.84788351734674,339,12.9976274920602,318.5,336.5,11.4748950828992,11.4227555047035,R07E5.8,WBGene00000520,Sequence name for WBGene00000520(cku-80). History: N.A.
F35G12.2,167,6.03645061908681,186,6.68120223277158,219,6.45714518053573,176,6.74803079233806,176.5,197.5,6.35882642592919,6.6025879864369,F35G12.2,WBGene00009440,Sequence name for WBGene00009440(idhg-1). History: N.A.
F35G12.8,1378,49.8097542101894,1599,57.4367869365686,1750,51.5981920819066,1533,58.7768818446264,1488.5,1641.5,53.623270573379,55.1875369632665,F35G12.8,WBGene00004874,Sequence name for WBGene00004874(smc-4). History: N.A.
T04A8.7,449,16.2297384908382,476,17.0981304451574,544,16.0396665671755,494,18.9404955194034,462.5,519.0,16.6639344679978,17.4900810432895,T04A8.7,WBGene00011409,Public name for WBGene00011409. History: N.A.
Y54H5A.1,293,10.5908983915715,303,10.8838939598376,395,11.6464490699161,321,12.3074879792075,298.0,358.0,10.7373961757045,11.9769685245618,Y54H5A.1,WBGene00021899,Public name for WBGene00021899. History: N.A.
K10D2.3,1137,41.0984691850401,1118,40.1590542808528,1407,41.4849464338529,1178,45.1657970078081,1127.5,1292.5,40.6287617329465,43.3253717208305,K10D2.3,WBGene00019629,Sequence name for WBGene00019629(cid-1). History: Renamed on 2007-05-15; Renamed on 2010-02-04
C34E10.5,752,27.182100991337,924,33.1904885111878,977,28.8065335222987,790,30.2894563974265,838.0,883.5,30.1862947512624,29.5479949598626,C34E10.5,WBGene00016408,Sequence name for WBGene00016408(prmt-5). History: Renamed on 2007-07-20
F48E8.2,451,16.3020313126237,478,17.1699713293807,624,18.3984410623484,542,20.7808675536774,464.5,583.0,16.7360013210022,19.5896543080129,F48E8.2,WBGene00018609,Public name for WBGene00018609. History: N.A.
F56D2.1,661,23.8927776000981,800,28.7363536893401,899,26.5067283895051,755,28.9475184557684,730.5,827.0,26.3145656447191,27.7271234226368,F56D2.1,WBGene00018963,Sequence name for WBGene00018963(ucr-1). History: N.A.
C16A3.8,1112,40.1948089127217,1167,41.9191559443249,1312,38.6839017208351,1094,41.9451459478286,1139.5,1203.0,41.0569824285233,40.3145238343318,C16A3.8,WBGene00015813,Sequence name for WBGene00015813(thoc-2). History: Renamed on 2007-07-20
C16A3.7,2090,75.545998765817,2345,84.2334367518782,2795,82.4096839251022,2247,86.1524158544523,2217.5,2521.0,79.8897177588476,84.2810498897773,C16A3.7,WBGene00007048,"Sequence name for WBGene00007048(nfx-1). History: Renamed on 2011-09-23. Public name for Dead gene WBGene00015812. History of WBGene00015812: Merged into ""WBGene00007048"" on 2005-10-05"
C05D11.11,2199,79.4859575531251,2627,94.3630014273706,3371,99.3928602903469,2767,106.089779559088,2413.0,3069.0,86.9244794902478,102.741319924717,C05D11.11,WBGene00003214,Sequence name for WBGene00003214(mel-32). History: N.A.
T26A5.6,328,11.8560227728172,325,11.6741436862944,381,11.2336635332608,333,12.767580987776,326.5,357.0,11.7650832295558,12.0006222605184,T26A5.6,WBGene00020822,Public name for WBGene00020822. History: N.A.
C09E7.8,488,17.6394485156549,509,18.2835050348426,604,17.8087474385552,521,19.9757047886825,498.5,562.5,17.9614767752488,18.8922261136189,C09E7.8,WBGene00015642,Public name for WBGene00015642. History: N.A.
F37A4.9,606,21.9047250009976,713,25.6112752256244,978,28.8360182034884,756,28.9858595398157,659.5,867.0,23.758000113311,28.910938871652,F37A4.9,WBGene00018137,Sequence name for WBGene00018137(bath-41). History: N.A.
R13F6.10,823,29.7484961647212,932,33.4778520480812,1017,29.9859207698851,794,30.442820733616,877.5,905.5,31.6131741064012,30.2143707517506,R13F6.10,WBGene00020068,Sequence name for WBGene00020068(cra-1). History: N.A.
F57B9.5,1159,41.8936902246803,1182,42.457962576,1496,44.1090830597327,1249,47.8880139751718,1170.5,1372.5,42.1758264003402,45.9985485174522,F57B9.5,WBGene00000276,Sequence name for WBGene00000276(byn-1). History: N.A.
R01H2.3,397,14.3501251244159,445,15.9845967396954,506,14.9192486819684,444,17.0234413170346,421.0,475.0,15.1673609320557,15.9713449995015,R01H2.3,WBGene00019811,Sequence name for WBGene00019811(egg-2). History: N.A.
R151.9,323,11.6752907183535,347,12.4643934127513,420,12.3835660996576,379,14.5312708539552,335.0,399.5,12.0698420655524,13.4574184768064,R151.9,WBGene00020112,Sequence name for WBGene00020112(pfd-5). History: N.A.
B0361.2,402,14.5308571788796,457,16.4156420450355,505,14.8897640007787,447,17.1384645691768,429.5,476.0,15.4732496119576,16.0141142849778,B0361.2,WBGene00015156,Sequence name for WBGene00015156(cwf-19L2). History: N.A.
F08F8.9,618,22.3384819317105,656,23.5638100252589,715,21.0815470506075,613,23.5030845210411,637.0,664.0,22.9511459784847,22.2923157858243,F08F8.9,WBGene00017274,Public name for WBGene00017274. History: N.A.
C07H6.1,356,12.8681222778138,385,13.8293702129949,460,13.562953347244,362,13.8794724251499,370.5,411.0,13.3487462454044,13.7212128861969,C07H6.1,WBGene00002986,Sequence name for WBGene00002986(lig-4). History: N.A.
C06G4.1,2723,98.4266768609184,2987,107.294360587574,3704,109.211259126504,3186,122.154693774938,2855.0,3445.0,102.860518724246,115.682976450721,C06G4.1,WBGene00015557,Sequence name for WBGene00015557(hrpk-2). History: N.A.
F44B9.8,381,13.7717825501322,400,14.3681768446701,472,13.9167695215199,402,15.4131157870449,390.5,437.0,14.0699796974011,14.6649426542824,F44B9.8,WBGene00018409,Public name for WBGene00018409. History: N.A.
F10E9.5,270,9.75953094103855,234,8.40538345413198,280,8.25571073310505,248,9.50858884374908,252.0,264.0,9.08245719758527,8.88214978842706,F10E9.5,WBGene00017357,Public name for WBGene00017357. History: N.A.
ZC262.8,169,6.10874344087228,185,6.6452817906599,227,6.69302263005302,192,7.36148813709606,177.0,209.5,6.37701261576609,7.02725538357454,ZC262.8,WBGene00022583,Sequence name for WBGene00022583(mrps-18A). History: N.A.
R05D3.4,1015,36.6886070561264,1094,39.2969636701726,1209,35.6469795583,1028,39.4146344007018,1054.5,1118.5,37.9927853631495,37.5308069795009,R05D3.4,WBGene00007008,Sequence name for WBGene00007008(rfp-1). History: N.A.
F22B7.6,195,7.0485501240834,210,7.54329284345178,246,7.25323157265658,171,6.55632537210118,202.5,208.5,7.29592148376759,6.90477847237888,F22B7.6,WBGene00017696,Sequence name for WBGene00017696(polk-1). History: N.A.
ZK370.3,482,17.4225700502985,504,18.1039028242843,640,18.870195961383,519,19.8990226205878,493.0,579.5,17.7632364372914,19.3846092909854,ZK370.3,WBGene00022717,Sequence name for WBGene00022717(hipr-1). History: Renamed on 2014-08-08
F54C8.3,2145,77.5340513649174,2286,82.1141306672894,2577,75.9820234257561,2195,84.1586794839888,2215.5,2386.0,79.8240910161034,80.0703514548725,F54C8.3,WBGene00001284,Sequence name for WBGene00001284(emb-30). History: N.A.
ZK1098.2,417,15.0730533422707,447,16.0564376239188,507,14.9487333631581,404,15.4897979551396,432.0,455.5,15.5647454830947,15.2192656591488,ZK1098.2,WBGene00014219,Public name for WBGene00014219. History: N.A.
F36D4.3,10786,389.875187889044,12292,441.534074436711,14565,429.444381527411,11776,451.504605741892,11539.0,13170.5,415.704631162877,440.474493634651,F36D4.3,WBGene00002036,Sequence name for WBGene00002036(hum-2). History: N.A.
ZK632.11,864,31.2304990113234,952,34.1962608903147,1097,32.344695265058,913,35.0054097352537,908.0,1005.0,32.7133799508191,33.6750525001558,ZK632.11,WBGene00014018,Public name for WBGene00014018. History: N.A.
F43D9.4,159,5.74727933194493,172,6.17831604320812,218,6.42766049934607,199,7.62987572542769,165.5,208.5,5.96279768757653,7.02876811238688,F43D9.4,WBGene00004798,Sequence name for WBGene00004798(sip-1). History: N.A.
Y52D3.1,435,15.7236887383399,475,17.0622100030457,619,18.2510176564001,494,18.9404955194034,455.0,556.5,16.3929493706928,18.5957565879017,Y52D3.1,WBGene00013132,Sequence name for WBGene00013132(strd-1). History: N.A.
C47E12.7,844,30.5075707934687,966,34.6991470798782,1135,33.4651131502651,959,36.7690996014329,905.0,1047.0,32.6033589366734,35.117106375849,C47E12.7,WBGene00008151,Sequence name for WBGene00008151(rrp-1). History: N.A.
Y75B8A.7,467,16.8803738869074,487,17.4932553083858,595,17.5433853078482,525,20.129069124872,477.0,560.0,17.1868145976466,18.8362272163601,Y75B8A.7,WBGene00013544,Public name for WBGene00013544. History: N.A.
F09G2.2,2240,80.9679603997272,2357,84.6644820572183,3264,96.2379994030531,2598,99.6101363550811,2298.5,2931.0,82.8162212284728,97.9240678790671,F09G2.2,WBGene00017311,Public name for WBGene00017311. History: N.A.
F53A2.4,863,31.1943526004306,823,29.5625238579086,1085,31.9908790907821,939,36.0022779204854,843.0,1012.0,30.3784382291696,33.9965785056337,F53A2.4,WBGene00003829,Sequence name for WBGene00003829(nud-1). History: N.A.
T27E9.1,977,35.3150434422025,1072,38.5067139437158,1625,47.9126069331989,1453,55.7095951208363,1024.5,1539.0,36.9108786929591,51.8111010270176,T27E9.1,WBGene00006439,Sequence name for WBGene00006439(ant-1.1). History: Renamed on 2008-06-04; Renamed on 2014-03-03
K08E3.3,506,18.2900839117241,625,22.450276319797,657,19.3714355416072,541,20.74252646963,565.5,599.0,20.3701801157605,20.0569810056186,K08E3.3,WBGene00010663,"Sequence name for WBGene00010663(toca-2). History: Split into mlc-7(WBGene00023451). History of WBGene00010663: Split into ""WBGene00023451"" on 2004-07-22"
R02D3.7,668,24.1458024763472,713,25.6112752256244,752,22.172480254625,637,24.4232705381781,690.5,694.5,24.8785388509858,23.2978753964015,R02D3.7,WBGene00019824,Public name for WBGene00019824. History: N.A.
Y66H1B.3,736,26.6037584170532,818,29.3829216473503,976,28.777048841109,813,31.1713013305161,777.0,894.5,27.9933400322018,29.9741750858126,Y66H1B.3,WBGene00022048,"Public name for Dead gene WBGene00022049. History of WBGene00022049: Merged into ""WBGene00022048"" on 2009-10-26"
T07A9.6,821,29.6762033429357,964,34.6273061956548,1110,32.7279961205236,864,33.1266966169323,892.5,987.0,32.1517547692953,32.9273463687279,T07A9.6,WBGene00000913,Sequence name for WBGene00000913(daf-18). History: N.A.
C24G6.3,958,34.6282616352405,985,35.38163548,1080,31.8434556848338,997,38.2260607952332,971.5,1038.5,35.0049485576203,35.0347582400335,C24G6.3,WBGene00016060,Sequence name for WBGene00016060(mms-19). History: N.A.
Y51H4A.12,11254,406.791708186844,13196,474.006154105665,16389,483.224440017352,12780,489.999054125457,12225.0,14584.5,440.398931146255,486.611747071404,Y51H4A.12,WBGene00013106,Sequence name for WBGene00013106(set-26). History: N.A.
K08F11.3,545,19.6997939365408,632,22.7017194145787,830,24.4722853874185,660,25.3051154712677,588.5,745.0,21.2007566755597,24.8887004293431,K08F11.3,WBGene00019543,Sequence name for WBGene00019543(cif-1). History: N.A.
Y17G9B.5,442,15.976713614589,461,16.5593238134822,625,18.4279257435381,467,17.9052862501243,451.5,546.0,16.2680187140356,18.1666059968312,Y17G9B.5,WBGene00021202,Public name for WBGene00021202. History: N.A.
T11F8.3,1416,51.1833178241133,1595,57.2931051681219,1828,53.8979972147001,1659,63.6078584345956,1505.5,1743.5,54.2382114961176,58.7529278246479,T11F8.3,WBGene00004374,Sequence name for WBGene00004374(rme-2). History: N.A.
F35D6.1,662,23.9289240109908,702,25.216150362396,906,26.7131211578328,752,28.8324952036262,682.0,829.0,24.5725371866934,27.7728081807295,F35D6.1,WBGene00001411,Sequence name for WBGene00001411(fem-1). History: N.A.
T12E12.4,1965,71.027697404225,2130,76.5105416978681,2419,71.3234437977897,1964,75.3018890690451,2047.5,2191.5,73.7691195510465,73.3126664334174,T12E12.4,WBGene00001093,Sequence name for WBGene00001093(drp-1). History: N.A.
C01G5.6,649,23.4590206693853,692,24.8569459412792,813,23.9710458071943,669,25.6501852276941,670.5,741.0,24.1579833053322,24.8106155174442,C01G5.6,WBGene00015308,Sequence name for WBGene00015308(ddi-1). History: N.A.
C01G5.2,2469,89.2454884941637,2816,101.151964986477,3331,98.2134730427604,2866,109.885546879778,2642.5,3098.5,95.1987267403204,104.049509961269,C01G5.2,WBGene00004179,"Sequence name for WBGene00004179(prg-2). History: Renamed on 2007-11-05. Public name for Dead gene WBGene00015304. History of WBGene00015304: Merged into ""WBGene00004179"" on 2007-11-05"
C01G5.8,1384,50.0266326755458,1367,49.1032443666599,1869,55.1068691434762,1416,54.2909750110834,1375.5,1642.5,49.5649385211028,54.6989220772798,C01G5.8,WBGene00015310,Sequence name for WBGene00015310(fan-1). History: N.A.
F38A5.13,1194,43.158814605926,1377,49.4624487877767,1534,45.2295009449398,1322,50.6869131106302,1285.5,1428.0,46.3106316968514,47.958207027785,F38A5.13,WBGene00001029,Sequence name for WBGene00001029(dnj-11). History: N.A.
Y73B6A.5,609,22.0131642336758,674,24.210377983269,850,25.0619790112118,697,26.7237355810206,641.5,773.5,23.1117711084724,25.8928572961162,Y73B6A.5,WBGene00003030,Sequence name for WBGene00003030(lin-45). History: N.A.
C06G3.9,512,18.5069623770805,523,18.7863912244061,723,21.3174245001248,542,20.7808675536774,517.5,632.5,18.6466768007433,21.0491460269011,C06G3.9,WBGene00015555,Sequence name for WBGene00015555(ufl-1). History: N.A.
F49E8.3,3441,124.379799881902,3795,136.318077813807,4559,134.420661543664,3740,143.395654337184,3618.0,4149.5,130.348938847855,138.908157940424,F49E8.3,WBGene00003914,Sequence name for WBGene00003914(pam-1). History: Renamed on 2006-10-19
F49E8.2,757,27.3628330458007,850,30.5323757949239,857,25.2683717795394,744,28.5257665312472,803.5,800.5,28.9476044203623,26.8970691553933,F49E8.2,WBGene00018636,Sequence name for WBGene00018636(oef-1). History: N.A.
C33H5.4,6782,245.144958674531,7677,275.76123409133,10310,303.987063065404,8655,331.842082430033,7229.5,9482.5,260.453096382931,317.914572747719,C33H5.4,WBGene00002221,Sequence name for WBGene00002221(klp-10). History: N.A.
C49H3.6,318,11.4945586638899,326,11.7100641284061,408,12.0297499253816,323,12.3841701473022,322.0,365.5,11.602311396148,12.2069600363419,C49H3.6,WBGene00016792,Public name for WBGene00016792. History: N.A.
T09A12.4,1124,40.6285658434346,1151,41.3444288705381,1379,40.6593753605424,1165,44.6673629151922,1137.5,1272.0,40.9864973569863,42.6633691378673,T09A12.4,WBGene00003656,Sequence name for WBGene00003656(nhr-66). History: N.A.
K07H8.1,943,34.0860654718495,979,35.16611282733,1203,35.470071471162,996,38.1877197111858,961.0,1099.5,34.6260891495897,36.8288955911739,K07H8.1,WBGene00019503,Sequence name for WBGene00019503(tbce-1). History: N.A.
D2096.4,323,11.6752907183535,318,11.4227005915127,407,12.000265244192,349,13.381038332534,320.5,378.0,11.5489956549331,12.690651788363,D2096.4,WBGene00005019,Sequence name for WBGene00005019(sqv-1). History: N.A.
F08B4.6,237,8.56669938157829,205,7.3636906328934,237,6.98786944194963,196,7.51485247328556,221.0,216.5,7.96519500723585,7.2513609576176,F08B4.6,WBGene00002028,Sequence name for WBGene00002028(hst-1). History: N.A.
F21D5.6,408,14.747735644236,426,15.3021083395736,472,13.9167695215199,430,16.4866661403714,417.0,451.0,15.0249219919048,15.2017178309457,F21D5.6,WBGene00009011,Public name for WBGene00009011. History: N.A.
ZC410.2,473,17.0972523522638,518,18.6067890138477,610,17.9856555256931,497,19.0555187715455,495.5,553.5,17.8520206830558,18.5205871486193,ZC410.2,WBGene00013880,Sequence name for WBGene00013880(mppb-1). History: N.A.
T20D3.3,614,22.1938962881395,593,21.3008221722234,690,20.344430020866,630,24.1548829498464,603.5,660.0,21.7473592301814,22.2496564853562,T20D3.3,WBGene00011857,"Sequence name for WBGene00011857(coa-4). History: Split into T20D3.14(WBGene00303026). History of WBGene00011857: Split into ""WBGene00303026"" on 2018-03-06"
C10C5.1,2308,83.4259163404333,2676,96.1231030908427,3109,91.6678738186557,2758,105.744709802661,2492.0,2933.5,89.774509715638,98.7062918106584,C10C5.1,WBGene00007505,Sequence name for WBGene00007505(pezo-1). History: N.A.
W01B6.9,465,16.808081065122,475,17.0622100030457,533,15.7153350740893,509,19.515611780114,470.0,521.0,16.9351455340838,17.6154734271016,W01B6.9,WBGene00003576,Sequence name for WBGene00003576(ndc-80). History: Renamed on 2006-01-16
K04D7.1,384,13.8802217828104,469,16.8466873503756,676,19.9316444842108,547,20.9725729739143,426.5,611.5,15.363454566593,20.4521087290625,K04D7.1,WBGene00010556,Sequence name for WBGene00010556(rack-1). History: N.A.
F01G10.1,1674,60.509091834439,1969,70.7273505178884,2589,76.335839600032,2049,78.560881213072,1821.5,2319.0,65.6182211761637,77.448360406552,F01G10.1,WBGene00008506,Sequence name for WBGene00008506(tkt-1). History: N.A.
T11G6.5,3350,121.090476490664,3559,127.840853475452,4195,123.688237590627,3462,132.736832972013,3454.5,3828.5,124.465664983058,128.21253528132,T11G6.5,WBGene00011720,Public name for WBGene00011720. History: N.A.
B0035.12,1010,36.5078750016627,1075,38.6144752700508,1285,37.8878153287142,976,37.4208980302383,1042.5,1130.5,37.5611751358568,37.6543566794763,B0035.12,WBGene00007111,Sequence name for WBGene00007111(sart-3). History: N.A.
ZK593.4,738,26.6760512388387,798,28.6645128051168,962,28.3642633044538,799,30.6345261538529,768.0,880.5,27.6702820219777,29.4993947291533,ZK593.4,WBGene00004319,Sequence name for WBGene00004319(rbr-2). History: N.A.
F36H1.2,1072,38.7489524770123,1114,40.0153725124061,1362,40.1581357803181,1093,41.9068048637812,1093.0,1227.5,39.3821624947092,41.0324703220497,F36H1.2,WBGene00006490,Sequence name for WBGene00006490(kdin-1). History: Renamed on 2012-12-21
T05C3.5,614,22.1938962881395,699,25.1083890360609,897,26.4477590271258,701,26.8770999172101,656.5,799.0,23.6511426621002,26.662429472168,T05C3.5,WBGene00001037,Sequence name for WBGene00001037(dnj-19). History: Renamed on 2005-12-16
F01G4.3,502,18.1454982681532,530,19.0378343191878,550,16.2165746543135,491,18.8254722672613,516.0,520.5,18.5916662936705,17.5210234607874,F01G4.3,WBGene00008502,Sequence name for WBGene00008502(skih-2). History: N.A.
R07H5.1,659,23.8204847783126,628,22.558037646132,789,23.2634134586424,660,25.3051154712677,643.5,724.5,23.1892612122223,24.2842644649551,R07H5.1,WBGene00004199,Sequence name for WBGene00004199(prx-14). History: N.A.
F22B3.4,1438,51.9785388637535,1548,55.6048443888731,2103,62.0062845418569,1758,67.4036257552858,1493.0,1930.5,53.7916916263133,64.7049551485713,F22B3.4,WBGene00009035,Sequence name for WBGene00009035(gfat-2). History: N.A.
F58B3.6,1256,45.3998920812756,1337,48.0256311033097,1662,49.0035401372164,1354,51.9138278001462,1296.5,1508.0,46.7127615922927,50.4586839686813,F58B3.6,WBGene00010232,Public name for WBGene00010232. History: N.A.
ZK809.5,671,24.2542417090254,670,24.0666962148223,800,23.5877449517287,647,24.8066813786518,670.5,723.5,24.1604689619239,24.1972131651903,ZK809.5,WBGene00014087,Public name for WBGene00014087. History: N.A.
ZK792.5,491,17.7478877483331,477,17.134050887269,554,16.3345133790721,483,18.5187435948823,484.0,518.5,17.4409693178011,17.4266284869772,ZK792.5,WBGene00014078,Public name for WBGene00014078. History: N.A.
B0001.8,447,16.1574456690527,455,16.3438011608122,630,18.5753491494864,513,19.6689761163035,451.0,571.5,16.2506234149325,19.1221626328949,B0001.8,WBGene00007093,Public name for WBGene00007093. History: N.A.
B0001.2,782,28.2664933181191,874,31.3944664056041,941,27.7450849994709,704,26.9921231693522,828.0,822.5,29.8304798618616,27.3686040844116,B0001.2,WBGene00007087,Public name for WBGene00007087. History: N.A.
T23F6.4,811,29.3147392340084,925,33.2264089532995,1086,32.0203637719717,890,34.123564802164,868.0,988.0,31.270574093654,33.0719642870679,T23F6.4,WBGene00004315,Sequence name for WBGene00004315(rbd-1). History: N.A.
Y67H2A.4,737,26.639904827946,751,26.976252025868,978,28.8360182034884,829,31.7847586752741,744.0,903.5,26.808078426907,30.3103884393812,Y67H2A.4,WBGene00013462,Sequence name for WBGene00013462(micu-1). History: N.A.
W02A2.6,1280,46.2674059427013,1442,51.7972775250356,1695,49.9765346164752,1495,57.3199206508261,1361.0,1595.0,49.0323417338684,53.6482276336506,W02A2.6,WBGene00004333,Sequence name for WBGene00004333(rec-8). History: N.A.
Y41E3.11,1263,45.6529169575248,1446,51.9409592934823,1580,46.5857962796642,1400,53.6775176663254,1354.5,1490.0,48.7969381255035,50.1316569729948,Y41E3.11,WBGene00012769,Sequence name for WBGene00012769(hrpu-1). History: N.A.
F11E6.7,1434,51.8339532201825,1640,58.9095250631472,1853,54.6351142444416,1571,60.2338430384266,1537.0,1712.0,55.3717391416649,57.4344786414341,F11E6.7,WBGene00008710,Sequence name for WBGene00008710(rif-1.1). History: N.A.
H25P19.1,196,7.08469653497613,217,7.79473593823351,244,7.19426221027726,201,7.70655789352244,206.5,222.5,7.43971623660482,7.45041005189985,H25P19.1,WBGene00019244,Public name for WBGene00019244. History: N.A.
C13B7.6,181,6.5425003715851,169,6.0705547168731,200,5.89693623793218,178,6.82471296043281,175.0,189.0,6.3065275442291,6.36082459918249,C13B7.6,WBGene00015731,Public name for WBGene00015731. History: N.A.
Y45G12C.16,181,6.5425003715851,169,6.0705547168731,200,5.89693623793218,178,6.82471296043281,175.0,189.0,6.3065275442291,6.36082459918249,Y45G12C.16,WBGene00044131,Public name for WBGene00044131. History: N.A.
C07G3.9,303,10.9523625004988,290,10.4169282123858,297,8.75695031332928,262,10.0453640204123,296.5,279.5,10.6846453564423,9.40115716687081,C07G3.9,WBGene00015577,Sequence name for WBGene00015577(ugt-64). History: N.A.
T22F3.3,1288,46.5565772298432,1806,64.8723184536853,2031,59.8833874962013,1394,53.4474711620412,1547.0,1712.5,55.7144478417642,56.6654293291212,T22F3.3,WBGene00020696,Sequence name for WBGene00020696(pygl-1). History: N.A.
C18G1.4,2349,84.9079191870354,2804,100.720919681137,3574,105.378250571848,2771,106.243143895277,2576.5,3172.5,92.8144194340863,105.810697233563,C18G1.4,WBGene00003994,"Sequence name for WBGene00003994(pgl-3). History: Renamed on 2005-10-06. Public name for Dead gene WBGene00015983. History of WBGene00015983: Merged into ""WBGene00003994"" on 2005-09-06"
T19H12.2,2208,79.8112752511597,2632,94.542603637929,3258,96.0610913159152,2653,101.718895977687,2420.0,2955.5,87.1769394445444,98.889993646801,T19H12.2,WBGene00020588,Public name for WBGene00020588. History: N.A.
ZC317.1,1684,60.8705559433664,1846,66.3091361381523,2369,69.8492097383067,1979,75.8770053297557,1765.0,2174.0,63.5898460407594,72.8631075340312,ZC317.1,WBGene00022587,Public name for WBGene00022587. History: N.A.
R01B10.1,300,10.8439232678206,274,9.84220113859899,319,9.40561329950182,259,9.93034076827021,287.0,289.0,10.3430622032098,9.66797703388601,R01B10.1,WBGene00000534,Sequence name for WBGene00000534(cpi-2). History: Renamed on 2006-01-04
Y38A10A.7,455,16.4466169561946,480,17.2418122136041,569,16.776783596917,484,18.5570846789297,467.5,526.5,16.8442145848993,17.6669341379233,Y38A10A.7,WBGene00021392,Public name for WBGene00021392. History: N.A.
Y40G12A.2,308,11.1330945549625,368,13.2187226970965,450,13.2681065353474,395,15.1447281987133,338.0,422.5,12.1759086260295,14.2064173670303,Y40G12A.2,WBGene00006722,Sequence name for WBGene00006722(ubh-2). History: N.A.
F09G2.4,1050,37.9537314373721,1212,43.5355758393503,1384,40.8067987664907,1170,44.8590683354291,1131.0,1277.0,40.7446536383612,42.8329335509599,F09G2.4,WBGene00017313,Sequence name for WBGene00017313(cpsf-2). History: N.A.
C05C8.2,536,19.3744762385062,577,20.7260950984366,645,19.0176193673313,527,20.2057512929668,556.5,586.0,20.0502856684714,19.611685330149,C05C8.2,WBGene00015461,Sequence name for WBGene00015461(krr-1). History: N.A.
C50E3.5,283,10.2294342826441,262,9.41115583325889,310,9.14025116879488,314,12.0391003908759,272.5,312.0,9.8202950579515,10.5896757798354,C50E3.5,WBGene00016816,Public name for WBGene00016816. History: N.A.
Y97E10AL.2,290,10.4824591588933,317,11.386780149401,395,11.6464490699161,327,12.5375344834917,303.5,361.0,10.9346196541471,12.0919917767039,Y97E10AL.2,WBGene00022393,Sequence name for WBGene00022393(abhd-12). History: N.A.
F25G6.9,1050,37.9537314373721,1113,39.9794520702944,1295,38.1826621406109,1084,41.5617351073548,1081.5,1189.5,38.9665917538333,39.8721986239828,F25G6.9,WBGene00017800,Public name for WBGene00017800. History: N.A.
F41E6.4,1066,38.5320740116559,1209,43.4278145130152,1448,42.693818362629,1172,44.9357505035239,1137.5,1310.0,40.9799442623356,43.8147844330764,F41E6.4,WBGene00018285,Sequence name for WBGene00018285(smk-1). History: Renamed on 2007-10-22
C50F4.16,313,11.3138266094262,347,12.4643934127513,434,12.7963516363128,332,12.7292399037286,330.0,383.0,11.8891100110887,12.7627957700207,C50F4.16,WBGene00008238,Public name for WBGene00008238. History: N.A.
F46B6.6,674,24.3626809417036,736,26.4374453941929,849,25.0324943300221,685,26.2636425724521,705.0,767.0,25.4000631679483,25.6480684512371,F46B6.6,WBGene00009771,Public name for WBGene00009771. History: N.A.
C27H6.3,666,24.0735096545618,709,25.4675934571777,913,26.9195139261604,722,27.682262682205,687.5,817.5,24.7705515558697,27.3008883041827,C27H6.3,WBGene00007785,Sequence name for WBGene00007785(tofu-1). History: N.A.
K08H10.9,600,21.6878465356412,641,23.0250033935838,795,23.4403215457804,611,23.4264023529463,620.5,703.0,22.3564249646125,23.4333619493634,K08H10.9,WBGene00010699,Sequence name for WBGene00010699(trpp-6). History: N.A.
