Unnamed: 0,1: adareri,2: adareri,3: double,4: double,average double,average triple,tripl/double,fold change,Pvalue,gene name,seq name,Input,Suggested Match,History
WBGene00019761,14.71905641,30.06916842,19.56153494,603.3727935,311.4671642,22.39411242,0.071898791,0.071898791,0.002470391,0,M03F8.1,WBGene00019761,WBGene00019761,History: N.A.
WBGene00016424,205.4780275,494.8883969,62.24124755,56.61275593,59.42700174,350.1832122,5.892661617,5.892661617,0.002534726,0,C34H4.1,WBGene00016424,WBGene00016424,History: N.A.
WBGene00194676,4.710098052,12.52882017,19.56153494,186.2261708,102.8938529,8.619459113,0.083770399,0.083770399,0.002556488,0,Y43F8B.21,WBGene00194676,WBGene00194676,History: N.A.
WBGene00219827,78.30538011,124.0353197,18.67237426,8.9388562,13.80561523,101.1703499,7.328202925,7.328202925,0.002596444,0,C23G10.12,WBGene00219827,WBGene00219827,History: N.A.
WBGene00020106,186.048873,291.9215101,190.2803854,5413.967239,2802.123812,238.9851916,0.085287163,0.085287163,0.002647495,0,R151.1,WBGene00020106,WBGene00020106,History: N.A.
WBGene00011291,137.770368,327.0022066,49.79299804,11598.16592,5823.979459,232.3862873,0.039901632,0.039901632,0.002659689,0,R102.4,WBGene00011291,WBGene00011291,History: N.A.
WBGene00050015,20.60667898,33.82781447,41.79055192,487.1676629,264.4791074,27.21724672,0.102908872,0.102908872,0.002796796,21ur-3077,Y105C5B.504,WBGene00050015,WBGene00050015,History: N.A.
WBGene00044149,21.19544123,41.34510658,62.24124755,476.7389973,269.4901224,31.2702739,0.116034954,0.116034954,0.002800062,0,T24D5.6,WBGene00044149,WBGene00044149,"History: Split into T24D5.11(WBGene00219279). History of WBGene00044149: Split into ""WBGene00219279"" on 2011-10-03"
WBGene00014821,583.4633962,617.6708346,153.8247975,67.0414215,110.4331095,600.5671154,5.438288554,5.438288554,0.002907994,0,R10E8.7,WBGene00014821,WBGene00014821,History: N.A.
WBGene00009518,18.84039221,22.55187631,32.00978445,373.942151,202.9759677,20.69613426,0.101963471,0.101963471,0.00292153,clec-166,F38A1.5,WBGene00009518,WBGene00009518,History: N.A.
WBGene00017589,362.0887877,338.2781447,41.79055192,86.40894327,64.0997476,350.1834662,5.463102108,5.463102108,0.002931987,0,F19B10.10,WBGene00017589,WBGene00017589,History: N.A.
WBGene00020632,1565.51884,2410.545002,441.0236969,373.942151,407.482924,1988.031921,4.878810384,4.878810384,0.002937382,0,T20F7.5,WBGene00020632,WBGene00020632,History: N.A.
WBGene00000233,48.86726729,66.40274692,71.13285434,1027.968463,549.5506587,57.63500711,0.104876605,0.104876605,0.002958444,avr-15,R11G10.1,WBGene00000233,WBGene00000233,History: N.A.
WBGene00018097,1.766286769,3.758646052,8.002446113,90.87837137,49.44040874,2.762466411,0.055874668,0.055874668,0.002963631,clec-208,F36F12.6,WBGene00018097,WBGene00018097,History: N.A.
WBGene00009027,168.3860054,347.0483188,44.45803396,46.18409037,45.32106216,257.7171621,5.686476657,5.686476657,0.002984933,0,F21G4.6,WBGene00009027,WBGene00009027,History: N.A.
WBGene00001785,17.07410544,17.54034824,108.4776029,104.2866557,106.3821293,17.30722684,0.162689231,0.162689231,0.002997114,gst-37,Y32G9A.1,WBGene00001785,WBGene00001785,History: N.A.
WBGene00194661,21.78420349,26.31052237,60.46292619,302.4313014,181.4471138,24.04736293,0.132530975,0.132530975,0.003011032,0,Y57G11C.1131,WBGene00194661,WBGene00194661,History: N.A.
WBGene00007244,53.57736534,35.08069649,54.23880143,814.9257236,434.5822625,44.32903091,0.102003774,0.102003774,0.003079196,0,C01G12.3,WBGene00007244,WBGene00007244,History: N.A.
WBGene00008498,68.29642175,33.82781447,98.6968354,728.5167803,413.6068079,51.06211811,0.1234557,0.1234557,0.003100346,0,F01D5.8,WBGene00008498,WBGene00008498,History: N.A.
WBGene00006445,119.5187381,230.5302912,152.0464761,3645.56352,1898.804998,175.0245146,0.09217614,0.09217614,0.003150174,tag-68,F37D6.6,WBGene00006445,WBGene00006445,History: N.A.
WBGene00004106,158.9658092,524.9575653,41.79055192,67.0414215,54.41598671,341.9616873,6.284213665,6.284213665,0.003175489,pqn-15,C24A8.3,WBGene00004106,WBGene00004106,History: N.A.
WBGene00010984,153.6669489,263.1052237,43.56887328,29.79618733,36.68253031,208.3860863,5.680799131,5.680799131,0.003280839,nkat-3,R03A10.4,WBGene00010984,WBGene00010984,History: N.A.
WBGene00008652,7.065147078,11.27593816,8.891606792,248.7981642,128.8448855,9.170542617,0.071175061,0.071175061,0.003362769,0,F10D11.6,WBGene00008652,WBGene00008652,History: N.A.
WBGene00007007,178.3949637,325.7493245,45.34719464,47.67389973,46.51054719,252.0721441,5.419677027,5.419677027,0.003434776,mak-2,C44C8.6,WBGene00007007,WBGene00007007,History: N.A.
WBGene00185075,20.01791672,16.28746623,68.4653723,171.3280772,119.8967247,18.15269147,0.15140273,0.15140273,0.00344615,,,WBGene00185075,WBGene00007271,"History: Merged into ""WBGene00007271"" on 2017-06-29"
WBGene00007943,495.7378199,457.3019364,89.8052286,107.2662744,98.5357515,476.5198782,4.836009985,4.836009985,0.003460497,0,C34F6.9,WBGene00007943,WBGene00007943,History: N.A.
WBGene00005896,1.766286769,3.758646052,1.778321358,151.9605554,76.86943838,2.762466411,0.035937122,0.035937122,0.003474321,srx-5,Y49C4A.4,WBGene00005896,WBGene00005896,History: N.A.
WBGene00021725,38.26954667,46.35663465,37.34474853,861.109814,449.2272812,42.31309066,0.09419083,0.09419083,0.003529879,bath-9,Y49F6C.3,WBGene00021725,WBGene00021725,History: N.A.
WBGene00165674,24.13925252,11.27593816,66.68705094,184.7363615,125.7117062,17.70759534,0.140858762,0.140858762,0.003541279,21ur-13868,Y67A10A.160,WBGene00165674,WBGene00165674,History: N.A.
WBGene00046038,24.13925252,11.27593816,66.68705094,184.7363615,125.7117062,17.70759534,0.140858762,0.140858762,0.003541279,21ur-729,Y67A10A.31,WBGene00046038,WBGene00046038,History: N.A.
WBGene00000096,128.9389342,439.7615881,1060.76869,2391.144034,1725.956362,284.3502611,0.164749392,0.164749392,0.003551838,ahr-1,C41G7.5,WBGene00000096,WBGene00000096,History: N.A.
WBGene00006247,58.87622565,107.7478535,16.00489223,4.4694281,10.23716016,83.31203957,8.138198313,8.138198313,0.003643801,str-214,C31A11.9,WBGene00006247,WBGene00006247,History: N.A.
WBGene00050917,191.3477334,181.6678925,45.34719464,16.38790303,30.86754884,186.5078129,6.042197063,6.042197063,0.003646789,0,Y53G8AL.4,WBGene00050917,WBGene00050917,History: N.A.
WBGene00044588,111.2760665,129.0468478,49.79299804,3226.927088,1638.360043,120.1614571,0.073342522,0.073342522,0.003689485,0,ZK1236.9,WBGene00044588,WBGene00044588,History: N.A.
WBGene00009472,8.242671591,15.03458421,5.334964075,388.8402447,197.0876044,11.6386279,0.059053069,0.059053069,0.003749491,0,F36D3.7,WBGene00009472,WBGene00009472,History: N.A.
WBGene00022608,4203.762511,6031.374032,1341.743465,227.9408331,784.842149,5117.568272,6.52050642,6.52050642,0.003813244,madf-9,ZC416.1,WBGene00022608,WBGene00022608,History: N.A.
WBGene00165233,12.36400739,21.2989943,3.556642717,703.1900211,353.3733319,16.83150084,0.047630931,0.047630931,0.003906052,21ur-12981,R102.12,WBGene00165233,WBGene00165233,History: N.A.
WBGene00004130,158.377047,187.9323026,120.0366917,3526.378771,1823.207731,173.1546748,0.094972543,0.094972543,0.003910774,ketn-1,F54E2.3,WBGene00004130,WBGene00004130,History: N.A.
WBGene00022502,65.35261047,179.1621285,17.78321358,19.36752177,18.57536768,122.2573695,6.581693112,6.581693112,0.003918442,0,ZC13.1,WBGene00022502,WBGene00022502,History: N.A.
WBGene00011165,67.70765949,82.69021315,41.79055192,1750.526006,896.1582789,75.19893632,0.083912561,0.083912561,0.003926732,0,R09D1.9,WBGene00011165,WBGene00011165,History: N.A.
WBGene00206377,1543.734636,1667.585965,441.9128576,217.5121675,329.7125126,1605.660301,4.869879788,4.869879788,0.003947209,0,F44E5.15,WBGene00206377,WBGene00206377,History: N.A.
WBGene00011950,7.065147078,2.505764035,164.4947257,4.4694281,84.48207688,4.785455556,0.056644625,0.056644625,0.004025277,0,T23F6.2,WBGene00011950,WBGene00011950,History: N.A.
WBGene00219303,23.55049026,40.09222456,61.35208687,424.5956695,242.9738782,31.82135741,0.130966167,0.130966167,0.004028157,0,Y13C8A.4,WBGene00219303,WBGene00219303,History: N.A.
WBGene00010099,4.710098052,6.264410087,3.556642717,193.6752177,98.61593019,5.487254069,0.055642674,0.055642674,0.004028324,fbxb-117,F55C9.1,WBGene00010099,WBGene00010099,History: N.A.
WBGene00021583,16.48534318,16.28746623,23.11817766,292.0026359,157.5604068,16.3864047,0.104000777,0.104000777,0.004043787,clec-72,Y46C8AL.5,WBGene00021583,WBGene00021583,History: N.A.
WBGene00009558,701.8046097,1388.193275,271.1940072,123.6541774,197.4240923,1044.998943,5.293168277,5.293168277,0.004076755,0,F39B2.8,WBGene00009558,WBGene00009558,History: N.A.
WBGene00007650,38.85830893,124.0353197,50.68215872,1997.834361,1024.25826,81.44681433,0.07951785,0.07951785,0.004165144,ugt-23,C17G1.3,WBGene00007650,WBGene00007650,History: N.A.
WBGene00020912,241.9812874,399.6693636,126.2608165,8369.749022,4248.004919,320.8253255,0.075523765,0.075523765,0.004178643,0,W01A11.7,WBGene00020912,WBGene00020912,History: N.A.
WBGene00020448,16.48534318,26.31052237,29.34230241,366.4931042,197.9177033,21.39793277,0.108115305,0.108115305,0.004184538,fbxa-51,T12B5.1,WBGene00020448,WBGene00020448,History: N.A.
WBGene00020966,130.1164587,235.5418193,39.12306989,26.8165686,32.96981924,182.829139,5.545348539,5.545348539,0.00429853,0,W03A5.1,WBGene00020966,WBGene00020966,History: N.A.
WBGene00013163,838.9862155,2094.818733,1057.212048,30161.19063,15609.20134,1466.902474,0.09397678,0.09397678,0.004302802,0,Y53F4B.17,WBGene00013163,WBGene00013163,History: N.A.
WBGene00006615,46.51221826,75.17292105,24.00733834,1629.851447,826.9293928,60.84256965,0.073576499,0.073576499,0.004308937,trp-2,R06B10.4,WBGene00006615,WBGene00006615,History: N.A.
WBGene00004831,75.36156883,85.19597719,318.3195232,448.4326194,383.3760713,80.27877301,0.20939954,0.20939954,0.004354695,slo-2,F08B12.3,WBGene00004831,WBGene00004831,History: N.A.
WBGene00219492,12.95276964,13.78170219,46.23635532,140.0420805,93.1392179,13.36723592,0.143518877,0.143518877,0.004368195,0,Y53F4B.63,WBGene00219492,WBGene00219492,History: N.A.
WBGene00219690,0.588762256,2.505764035,9.780767472,52.14332783,30.96204765,1.547263146,0.049972895,0.049972895,0.004384312,linc-10,F39E9.24,WBGene00219690,WBGene00219690,History: N.A.
WBGene00006922,462.7671336,527.4633293,126.2608165,81.93951517,104.1001658,495.1152315,4.756142583,4.756142583,0.004410842,vhl-1,F08G12.4,WBGene00006922,WBGene00006922,History: N.A.
WBGene00021678,669.4226856,828.1550135,1305.287877,8278.870651,4792.079264,748.7888496,0.156255523,0.156255523,0.004481266,0,Y48G1C.5,WBGene00021678,WBGene00021678,History: N.A.
WBGene00022636,2.355049026,6.264410087,2.667482038,172.8178865,87.74268429,4.309729557,0.049117822,0.049117822,0.004506109,nhr-278,ZK6.1,WBGene00022636,WBGene00022636,History: N.A.
WBGene00012100,60.05375016,144.081432,152.9356368,1443.625276,798.2804566,102.0675911,0.127859313,0.127859313,0.004582949,sipa-1,T27F2.2,WBGene00012100,WBGene00012100,History: N.A.
WBGene00045148,5.887622565,6.264410087,17.78321358,101.3070369,59.54512526,6.076016326,0.102040533,0.102040533,0.004794485,0,C06A1.8,WBGene00045148,WBGene00045148,History: N.A.
WBGene00255549,17.07410544,47.60951666,23.11817766,725.5371616,374.3276696,32.34181105,0.086399734,0.086399734,0.004809444,0,Y71F9B.24,WBGene00255549,WBGene00255549,History: N.A.
WBGene00006384,1269.371425,1827.954863,327.21113,369.4727229,348.3419265,1548.663144,4.445813227,4.445813227,0.00488521,taf-3,C11G6.1,WBGene00006384,WBGene00006384,History: N.A.
WBGene00000088,129.5276964,156.6102522,571.7303167,718.0881147,644.9092157,143.0689743,0.221843588,0.221843588,0.004890351,aex-5,F32A7.6,WBGene00000088,WBGene00000088,History: N.A.
WBGene00235387,142.4804661,91.46038727,359.2209144,828.3340079,593.7774611,116.9704267,0.196993713,0.196993713,0.004959146,0,W04C9.8,WBGene00235387,WBGene00235387,History: N.A.
WBGene00001820,22.961728,66.40274692,35.56642717,920.7021886,478.1343079,44.68223746,0.093451226,0.093451226,0.004987788,ham-1,F53B2.6,WBGene00001820,WBGene00001820,History: N.A.
WBGene00019438,10.59772062,15.03458421,18.67237426,220.4917863,119.5820803,12.81615241,0.107174523,0.107174523,0.005229329,cyp-25A6,K06B9.1,WBGene00019438,WBGene00019438,History: N.A.
WBGene00017930,114.2198778,196.7024767,296.0905062,1626.871828,961.4811673,155.4611772,0.161689259,0.161689259,0.005352871,0,F29G9.1,WBGene00017930,WBGene00017930,History: N.A.
WBGene00011932,226.6734687,345.7954368,62.24124755,58.1025653,60.17190642,286.2344528,4.756945056,4.756945056,0.005485653,sptl-3,T22G5.5,WBGene00011932,WBGene00011932,History: N.A.
WBGene00012617,5.298860308,2.505764035,12.44824951,81.93951517,47.19388234,3.902312172,0.082686822,0.082686822,0.00549466,0,Y38H6C.4,WBGene00012617,WBGene00012617,History: N.A.
WBGene00005616,0.588762256,2.505764035,2.667482038,80.4497058,41.55859392,1.547263146,0.037230883,0.037230883,0.005505829,srj-29,F22B8.1,WBGene00005616,WBGene00005616,History: N.A.
WBGene00008584,4.121335795,7.517292105,14.22657087,105.776465,60.00151795,5.81931395,0.096986112,0.096986112,0.005506688,irg-4,F08G5.6,WBGene00008584,WBGene00008584,History: N.A.
WBGene00020914,61.23127467,112.7593816,161.8272436,956.4576134,559.1424285,86.99532812,0.155587063,0.155587063,0.005531274,sulp-6,W01B11.2,WBGene00020914,WBGene00020914,History: N.A.
WBGene00012426,22.37296575,31.32205044,21.3398563,508.024994,264.6824252,26.84750809,0.101432908,0.101432908,0.005598613,0,Y11D7A.1,WBGene00012426,WBGene00012426,History: N.A.
WBGene00008980,67.70765949,46.35663465,5.334964075,10.42866557,7.881814821,57.03214707,7.235915632,7.235915632,0.005681085,emre-1,F20D1.10,WBGene00008980,WBGene00008980,History: Renamed on 2014-11-05
WBGene00044502,678.8428817,962.2133894,214.2877237,153.4503648,183.8690442,820.5281356,4.462568123,4.462568123,0.005683491,0,C46G7.5,WBGene00044502,WBGene00044502,History: N.A.
WBGene00015344,557.5578569,775.5339688,112.0342456,181.7567427,146.8954942,666.5459128,4.537551792,4.537551792,0.005826152,nra-4,C02E11.1,WBGene00015344,WBGene00015344,History: N.A.
WBGene00005895,4.121335795,5.01152807,1.778321358,172.8178865,87.29810395,4.566431933,0.052308489,0.052308489,0.005891468,srx-4,Y49C4A.5,WBGene00005895,WBGene00005895,History: N.A.
WBGene00003089,615.256558,603.8891324,614.4100294,8515.75034,4565.080185,609.5728452,0.133529494,0.133529494,0.005938436,ltd-1,K02C4.4,WBGene00003089,WBGene00003089,History: N.A.
WBGene00194650,830.7435439,1613.712038,3144.961322,9403.676723,6274.319023,1222.227791,0.194798477,0.194798477,0.005950893,0,C36A4.14,WBGene00194650,WBGene00194650,History: N.A.
WBGene00018710,268.475589,417.2097118,64.0195689,83.42932454,73.72444672,342.8426504,4.650325172,4.650325172,0.005957874,0,F52G3.1,WBGene00018710,WBGene00018710,"History: Split into F52G3.7(WBGene00303060). History of WBGene00018710: Split into ""WBGene00303060"" on 2018-03-02"
WBGene00013931,2.943811282,10.02305614,2.667482038,230.9204518,116.7939669,6.483433711,0.055511718,0.055511718,0.005972748,clec-97,ZK39.6,WBGene00013931,WBGene00013931,History: N.A.
WBGene00018878,3315.909028,3657.162609,1067.881976,387.3504353,727.6162056,3486.535819,4.791723703,4.791723703,0.005992197,glit-1,F55D10.3,WBGene00018878,WBGene00018878,History: Renamed on 2019-05-20
WBGene00014060,75.95033108,390.8991894,83.58110385,6649.019204,3366.300154,233.4247603,0.069341636,0.069341636,0.006010594,0,ZK673.4,WBGene00014060,WBGene00014060,History: N.A.
WBGene00021357,139.5366548,404.6808916,880.2690724,1990.385314,1435.327193,272.1087732,0.189579613,0.189579613,0.006016026,0,Y37E11AL.1,WBGene00021357,WBGene00021357,History: N.A.
WBGene00013957,107.7434929,121.5295557,1143.460633,208.5733113,676.0169724,114.6365243,0.1695764,0.1695764,0.006101595,sre-23,ZK265.5,WBGene00013957,WBGene00013957,History: N.A.
WBGene00007887,16.48534318,35.08069649,16.00489223,542.2906095,279.1477509,25.78301983,0.092363344,0.092363344,0.006189911,gadr-2,C33A12.12,WBGene00007887,WBGene00007887,History: N.A.
WBGene00014697,25.90553928,36.33357851,32.00978445,494.6167097,263.3132471,31.1195589,0.118184555,0.118184555,0.006195733,cyp-25A3,C36A4.3,WBGene00014697,WBGene00014697,History: N.A.
WBGene00021585,5.887622565,6.264410087,9.780767472,123.6541774,66.71747245,6.076016326,0.091070841,0.091070841,0.006204253,clec-74,Y46C8AL.8,WBGene00021585,WBGene00021585,History: N.A.
WBGene00165172,4.121335795,15.03458421,40.90139124,102.7968463,71.84911877,9.577960002,0.133306576,0.133306576,0.006277742,21ur-11737,Y105C5A.523,WBGene00165172,WBGene00165172,History: N.A.
WBGene00009453,208.4218388,358.324257,64.0195689,7629.313767,3846.666668,283.3730479,0.07366717,0.07366717,0.006327158,0,F36A2.3,WBGene00009453,WBGene00009453,History: N.A.
WBGene00004923,186.048873,268.1167517,418.7946799,2182.570722,1300.682701,227.0828124,0.174587401,0.174587401,0.006427441,snt-3,Y75B7AL.3,WBGene00004923,WBGene00004923,History: N.A.
WBGene00010101,6.476384821,5.01152807,1.778321358,205.5936926,103.686007,5.743956445,0.055397605,0.055397605,0.006434524,fbxb-57,F55C9.4,WBGene00010101,WBGene00010101,History: N.A.
WBGene00012499,226.0847065,384.6347794,498.8191411,3234.376135,1866.597638,305.3597429,0.163591626,0.163591626,0.006516015,0,Y24F12A.4,WBGene00012499,WBGene00012499,History: N.A.
WBGene00015922,253.7565325,165.3804263,32.00978445,53.6331372,42.82146083,209.5684794,4.894005841,4.894005841,0.00653009,0,C17H11.2,WBGene00015922,WBGene00015922,History: N.A.
WBGene00174263,8.831433847,5.01152807,21.3398563,98.3274182,59.83363725,6.921480958,0.11567876,0.11567876,0.006544107,21ur-13142,Y116A8B.93,WBGene00174263,WBGene00174263,History: N.A.
WBGene00007196,119.5187381,76.42580306,14.22657087,20.85733113,17.541951,97.97227056,5.585027034,5.585027034,0.006550415,0,B0513.4,WBGene00007196,WBGene00007196,History: N.A.
WBGene00017533,262.5879664,665.2803513,403.6789484,7361.148081,3882.413515,463.9341588,0.119496328,0.119496328,0.006632207,fbxa-178,F17A9.1,WBGene00017533,WBGene00017533,History: N.A.
WBGene00007182,94.79072329,45.10375263,60.46292619,1139.704166,600.0835459,69.94723796,0.116562499,0.116562499,0.006661736,fbxb-119,B0462.3,WBGene00007182,WBGene00007182,History: N.A.
WBGene00011139,758.9145486,380.8761333,150.2681548,93.8579901,122.0630724,569.8953409,4.668859546,4.668859546,0.006799585,0,R08B4.3,WBGene00011139,WBGene00011139,History: N.A.
WBGene00021570,156.021998,363.3357851,69.35453298,14.89809367,42.12631332,259.6788915,6.164291888,6.164291888,0.006967303,srd-73,Y45G12C.7,WBGene00021570,WBGene00021570,History: N.A.
WBGene00045117,113.0423532,265.6109877,42.6797126,29.79618733,36.23794997,189.3266705,5.224541417,5.224541417,0.006985109,0,M163.12,WBGene00045117,WBGene00045117,History: N.A.
WBGene00006545,13.5415319,25.05764035,331.6569334,17.8777124,174.7673229,19.29958612,0.110430175,0.110430175,0.007017125,tbx-8,T07C4.2,WBGene00006545,WBGene00006545,History: N.A.
WBGene00002246,584.0521584,1878.070144,312.0953984,172.8178865,242.4566425,1231.061151,5.077448647,5.077448647,0.007114197,lag-2,Y73C8B.4,WBGene00002246,WBGene00002246,History: N.A.
WBGene00001546,30.61563734,30.06916842,51.5713194,348.6153918,200.0933556,30.34240288,0.151641232,0.151641232,0.007169836,gcy-21,F22E5.3,WBGene00001546,WBGene00001546,History: N.A.
WBGene00012572,900.8062524,890.7991144,145.8223514,268.165686,206.9940187,895.8026834,4.327674244,4.327674244,0.007246958,0,Y37H2B.1,WBGene00012572,WBGene00012572,History: N.A.
WBGene00167469,10.59772062,3.758646052,48.01467668,58.1025653,53.05862099,7.178183334,0.135287785,0.135287785,0.007271296,21ur-5985,C27H2.69,WBGene00167469,WBGene00167469,History: N.A.
WBGene00011359,86.5480517,219.2543531,24.00733834,32.77580607,28.3915722,152.9012024,5.385443303,5.385443303,0.007279928,lgc-17,T01H10.6,WBGene00011359,WBGene00011359,History: N.A.
WBGene00012500,8.242671591,12.52882017,8.891606792,210.0631207,109.4773637,10.38574588,0.094866606,0.094866606,0.00734102,hpo-2,Y26D4A.2,WBGene00012500,WBGene00012500,History: N.A.
WBGene00018735,55.34365211,174.1506004,11.55908883,25.32675923,18.44292403,114.7471263,6.221742608,6.221742608,0.007443529,0,F53B1.2,WBGene00018735,WBGene00018735,History: N.A.
WBGene00018193,1981.184993,4350.006365,916.7246603,435.0243351,675.8744977,3165.595679,4.683703394,4.683703394,0.007487043,0,F39C12.1,WBGene00018193,WBGene00018193,History: N.A.
WBGene00003979,79.48290462,348.3012008,16.00489223,50.65351847,33.32920535,213.8920527,6.41755633,6.41755633,0.007612215,pes-5,T27D12.4,WBGene00003979,WBGene00003979,History: Resurrected on 2011-05-24
WBGene00005241,38.26954667,40.09222456,110.2559242,287.5332078,198.894566,39.18088561,0.196993243,0.196993243,0.007620499,srh-16,F55C5.9,WBGene00005241,WBGene00005241,History: N.A.
WBGene00011968,1129.83477,597.6247223,260.524079,77.47008707,168.997083,863.7297462,5.110915116,5.110915116,0.007646257,0,T23G11.1,WBGene00011968,WBGene00011968,History: N.A.
WBGene00016833,118.9299758,319.4849144,53.34964075,4.4694281,28.90953443,219.2074451,7.582531143,7.582531143,0.007801887,sre-51,C50E10.10,WBGene00016833,WBGene00016833,History: N.A.
WBGene00017226,61.82003693,103.9892074,110.2559242,974.3353258,542.295625,82.90462219,0.152877173,0.152877173,0.007912293,fbxa-53,F07G6.7,WBGene00017226,WBGene00017226,History: N.A.
WBGene00001842,35.91449764,26.31052237,21.3398563,536.331372,278.8356142,31.11251001,0.111580115,0.111580115,0.007945727,her-1,ZK287.8,WBGene00001842,WBGene00001842,History: N.A.
WBGene00047965,11.18648287,3.758646052,48.01467668,59.59237467,53.80352567,7.472564463,0.138886149,0.138886149,0.00807015,21ur-1080,C27H2.28,WBGene00047965,WBGene00047965,History: N.A.
WBGene00011854,5.298860308,5.01152807,5.334964075,120.6745587,63.00476139,5.155194189,0.081822295,0.081822295,0.008175268,0,T20B3.14,WBGene00011854,WBGene00011854,History: N.A.
WBGene00015954,30.02687508,32.57493245,1.778321358,4.4694281,3.123874729,31.30090377,10.01989724,10.01989724,0.008260331,0,C18B2.3,WBGene00015954,WBGene00015954,History: N.A.
WBGene00013166,12.36400739,177.9092465,12.44824951,7.449046834,9.948648171,95.13662693,9.562769262,9.562769262,0.008289777,0,Y53F4B.20,WBGene00013166,WBGene00013166,History: N.A.
WBGene00219206,1035.044047,1633.758151,1544.4721,15535.73208,8540.102088,1334.401099,0.156251188,0.156251188,0.008290837,0,W05H12.4,WBGene00219206,WBGene00219206,History: N.A.
WBGene00007281,133.6490322,368.3473131,108.4776029,4925.309766,2516.893685,250.9981727,0.099725377,0.099725377,0.008359192,0,C03E10.3,WBGene00007281,WBGene00007281,History: N.A.
WBGene00196892,0.588762256,2.505764035,1.778321358,75.9802777,38.87929953,1.547263146,0.03979658,0.03979658,0.00841368,0,C18D1.12,WBGene00196892,WBGene00196892,History: N.A.
WBGene00016293,5.298860308,1.252882017,6.224124755,87.89875264,47.06143869,3.275871163,0.069608394,0.069608394,0.008415275,0,C31H2.3,WBGene00016293,WBGene00016293,History: N.A.
WBGene00021188,40.6245957,110.2536175,120.9258524,847.7015297,484.313691,75.43910662,0.155764968,0.155764968,0.008524719,0,Y13C8A.1,WBGene00021188,WBGene00021188,History: N.A.
WBGene00009210,1.177524513,0,3.556642717,44.694281,24.12546186,0.588762256,0.024404186,0.024404186,0.008538647,0,F28C12.6,WBGene00009210,WBGene00009210,History: N.A.
WBGene00002974,14.71905641,22.55187631,17.78321358,296.472064,157.1276388,18.63546636,0.118600817,0.118600817,0.008559939,lev-1,F09E8.7,WBGene00002974,WBGene00002974,History: N.A.
WBGene00012202,97.73453457,83.94309517,142.2657087,905.804095,524.0349018,90.83881487,0.173344971,0.173344971,0.008590565,0,W02B12.4,WBGene00012202,WBGene00012202,History: N.A.
WBGene00003106,8.831433847,15.03458421,9.780767472,223.471405,116.6260862,11.93300903,0.102318524,0.102318524,0.008624317,mab-9,T27A1.6,WBGene00003106,WBGene00003106,History: N.A.
WBGene00022375,503.3917293,712.8898679,182.2779392,98.3274182,140.3026787,608.1407986,4.334491716,4.334491716,0.00862618,0,Y94H6A.2,WBGene00022375,WBGene00022375,History: N.A.
WBGene00021362,25.31677703,422.2212399,33.78810581,20.85733113,27.32271847,223.7690085,8.189851558,8.189851558,0.008640754,0,Y37E11AL.6,WBGene00021362,WBGene00021362,History: N.A.
WBGene00007213,1208.728913,1294.227124,1481.341692,13649.63342,7565.487555,1251.478018,0.165419348,0.165419348,0.008901332,0,C01A2.1,WBGene00007213,WBGene00007213,History: N.A.
WBGene00050911,8.831433847,12.52882017,25.7856597,123.6541774,74.71991857,10.68012701,0.142935474,0.142935474,0.008999711,0,Y43F8B.18,WBGene00050911,WBGene00050911,History: N.A.
WBGene00017453,196.6465937,458.5548184,70.24369366,73.00065897,71.62217631,327.600706,4.574012169,4.574012169,0.009045407,0,F14D2.5,WBGene00017453,WBGene00017453,History: N.A.
WBGene00169474,7.653909334,0,5.334964075,134.082843,69.70890354,3.826954667,0.05489908,0.05489908,0.009059456,21ur-5510,F52D4.19,WBGene00169474,WBGene00169474,History: N.A.
WBGene00013514,2.943811282,3.758646052,3.556642717,92.36818074,47.96241173,3.351228667,0.06987198,0.06987198,0.009135132,0,Y73F4A.1,WBGene00013514,WBGene00013514,History: N.A.
WBGene00015236,241.9812874,422.2212399,188.502064,5262.006683,2725.254374,332.1012636,0.121860648,0.121860648,0.009239813,0,B0511.11,WBGene00015236,WBGene00015236,History: N.A.
WBGene00000841,17.66286769,32.57493245,15.11573155,446.94281,231.0292708,25.11890007,0.10872605,0.10872605,0.009267865,cul-6,K08E7.7,WBGene00000841,WBGene00000841,History: N.A.
WBGene00168627,0.588762256,0,0.889160679,53.6331372,27.26114894,0.294381128,0.010798559,0.010798559,0.00944039,21ur-15030,R07E5.18,WBGene00168627,WBGene00168627,History: N.A.
WBGene00003546,1783.949637,2369.199895,630.4149216,73.00065897,351.7077903,2076.574766,5.904261502,5.904261502,0.009495299,nas-28,F42A10.8,WBGene00003546,WBGene00003546,History: N.A.
WBGene00018807,530.4747931,922.1211648,401.900627,11405.98051,5903.940569,726.297979,0.123019189,0.123019189,0.009512391,fbxa-146,F54D10.6,WBGene00018807,WBGene00018807,History: N.A.
WBGene00021600,0.588762256,7.517292105,5.334964075,119.1847493,62.25985671,4.053027181,0.065098563,0.065098563,0.009553403,0,Y46H3A.4,WBGene00021600,WBGene00021600,History: N.A.
WBGene00019317,42.39088247,58.88545482,24.89649902,874.5180983,449.7072986,50.63816864,0.112602506,0.112602506,0.009568163,0,K02E10.1,WBGene00019317,WBGene00019317,History: N.A.
