Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00023504,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01886125887011,0.0033496632999506,WBGene00023504,WBGene00023504,History: N.A.
WBGene00008820,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01754594614719,6.77851507280963e-07,WBGene00008820,WBGene00008820,History: N.A.
WBGene00008373,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01660701414761,0.0097822863399012,WBGene00008373,WBGene00008373,History: N.A.
WBGene00007867,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01602276518164,0.0001338284475212,WBGene00007867,WBGene00007867,History: N.A.
WBGene00015476,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01592020080844,3.23351893081776e-05,WBGene00015476,WBGene00015476,History: N.A.
WBGene00006367,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01523812619518,3.46913803566918e-05,WBGene00006367,WBGene00006367,History: N.A.
WBGene00004004,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.014811043363,0.0006684416107153,WBGene00004004,WBGene00004004,History: N.A.
WBGene00001944,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01299578497851,4.25685335300636e-05,WBGene00001944,WBGene00001944,History: N.A.
WBGene00017420,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01262424096154,0.0025541802885909,WBGene00017420,WBGene00017420,History: N.A.
WBGene00001824,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01151350395071,1.1837815746388e-05,WBGene00001824,WBGene00001824,History: N.A.
WBGene00009261,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.01063423194865,2.58289050632482e-05,WBGene00009261,WBGene00009261,"History: Split into F30A10.13(WBGene00044680). History of WBGene00009261: Split into ""WBGene00044680"" on 2005-11-21"
WBGene00009056,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00925163358,0.000668681208845,WBGene00009056,WBGene00009056,History: N.A.
WBGene00011418,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00916964366951,0.0374331902243274,WBGene00011418,WBGene00011418,History: N.A.
WBGene00044272,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00826741164234,0.0051597590620719,WBGene00044272,WBGene00044272,History: N.A.
WBGene00044043,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00706622018601,0.0001164234111646,WBGene00044043,WBGene00044043,History: N.A.
WBGene00015970,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00639430345657,0.0091609255667953,WBGene00015970,WBGene00015970,History: N.A.
WBGene00007174,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00515609138094,8.38753275288545e-06,WBGene00007174,WBGene00007174,History: N.A.
WBGene00008355,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00490526669092,0.0061536526642566,WBGene00008355,WBGene00008355,History: N.A.
WBGene00015135,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00474565211032,0.0008382750263185,WBGene00015135,WBGene00015135,History: N.A.
WBGene00011508,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00473251450133,0.0360976528677569,WBGene00011508,WBGene00011508,History: N.A.
WBGene00010595,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00391079314305,1.17700807070813e-08,WBGene00010595,WBGene00010595,History: N.A.
WBGene00011104,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00301656438548,0.002340663433613,WBGene00011104,WBGene00011104,History: N.A.
WBGene00006522,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00291501183596,0.0027472986475816,WBGene00006522,WBGene00006522,"History: Split into ""WBGene00195085"" on 2010-05-06"
WBGene00022002,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00155863903479,0.0004791337227335,WBGene00022002,WBGene00022002,History: N.A.
WBGene00007170,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00128415569051,1.14189113086908e-07,WBGene00007170,WBGene00007170,History: N.A.
WBGene00007715,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00114148118973,0.0387098343712058,WBGene00007715,WBGene00007715,History: N.A.
WBGene00011055,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-1.00008524045686,6.28916865912142e-05,WBGene00011055,WBGene00011055,History: N.A.
WBGene00015331,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.999830250698384,0.0138687141473199,WBGene00015331,WBGene00015331,History: N.A.
WBGene00012750,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.999580208718209,0.0382162447051735,WBGene00012750,WBGene00012750,History: N.A.
WBGene00015361,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.996996165336579,0.0379219437607101,WBGene00015361,WBGene00015361,History: N.A.
WBGene00005131,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.996970762973071,0.0047858220719707,WBGene00005131,WBGene00005131,History: N.A.
WBGene00010285,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.996923670544643,1.04549367267552e-06,WBGene00010285,WBGene00010285,History: N.A.
WBGene00194664,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.996680394287895,0.0123508758753007,WBGene00194664,WBGene00194664,History: N.A.
WBGene00014254,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.995991319178171,0.0282782491229497,WBGene00014254,WBGene00014254,History: N.A.
WBGene00021997,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.99580949198132,0.0002931760982895,WBGene00021997,WBGene00021997,History: N.A.
WBGene00007538,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.995592364972954,0.0090858822681982,WBGene00007538,WBGene00007538,History: N.A.
WBGene00001721,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.995590929477731,0.00797223355923,WBGene00001721,WBGene00001721,History: N.A.
WBGene00003775,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.995471458329834,0.0109118453554242,WBGene00003775,WBGene00003775,History: N.A.
WBGene00014751,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.994887972795306,0.0404629951852235,WBGene00014751,WBGene00014751,History: N.A.
WBGene00015647,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.994214450677506,1.59224197829449e-07,WBGene00015647,WBGene00015647,History: N.A.
WBGene00001553,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.992694290787441,0.0339462694593972,WBGene00001553,WBGene00001553,History: N.A.
WBGene00007925,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.991505825729465,6.383930567565181e-09,WBGene00007925,WBGene00007925,History: N.A.
WBGene00022374,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.990690065290164,0.0418775955777325,WBGene00022374,WBGene00022374,History: N.A.
WBGene00015896,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.989166984695676,0.0175185840538169,WBGene00015896,WBGene00015896,History: N.A.
WBGene00012656,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.988877264048021,0.0332173425536771,WBGene00012656,WBGene00012656,History: N.A.
WBGene00011882,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.988075063007852,0.0189215028685483,WBGene00011882,WBGene00011882,History: N.A.
WBGene00015781,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.987887746175418,5.91631569103716e-09,WBGene00015781,WBGene00015781,History: N.A.
WBGene00023493,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.987779475206398,0.0365430010952045,WBGene00023493,WBGene00023493,History: N.A.
WBGene00189995,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.987445011669449,0.0102981311750657,WBGene00189995,WBGene00189995,History: N.A.
WBGene00009620,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.98691455286982,0.0005141287828916,WBGene00009620,WBGene00009620,History: N.A.
WBGene00021608,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.985447026941934,0.0154205712926586,WBGene00021608,WBGene00021608,History: N.A.
WBGene00003591,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.984980077362959,0.0248597504901655,WBGene00003591,WBGene00003591,History: N.A.
WBGene00020426,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.984297401927654,2.18401173838175e-08,WBGene00020426,WBGene00020426,History: N.A.
WBGene00007407,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.983748320926096,0.0437692139780119,WBGene00007407,WBGene00007407,History: N.A.
WBGene00014168,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.983465549121794,0.0187774756300842,WBGene00014168,WBGene00014168,History: N.A.
WBGene00009641,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.983226562123211,0.0009030420857752,WBGene00009641,WBGene00009641,History: N.A.
WBGene00008186,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.982698563947861,0.029763618866368,WBGene00008186,WBGene00008186,History: N.A.
WBGene00000446,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.982440397470625,0.0340714627103214,WBGene00000446,WBGene00000446,History: N.A.
WBGene00000726,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.980222500206407,3.86865167605169e-06,WBGene00000726,WBGene00000726,History: N.A.
WBGene00016423,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.979952522382993,1.00987251883231e-07,WBGene00016423,WBGene00016423,History: N.A.
WBGene00018081,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.979102114173136,0.0072966255855105,WBGene00018081,WBGene00018081,History: N.A.
WBGene00002186,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.978955208323939,8.2209068772506e-06,WBGene00002186,WBGene00002186,History: N.A.
WBGene00001690,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.978686353669825,1.5885819221121e-05,WBGene00001690,WBGene00001690,History: N.A.
WBGene00010893,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.97712248821593,0.0374981852324703,WBGene00010893,WBGene00010893,History: N.A.
WBGene00219286,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.97624325009831,0.0014544460694476,WBGene00219286,WBGene00219286,History: N.A.
WBGene00016581,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.973252077659008,0.0362259653714697,WBGene00016581,WBGene00016581,History: N.A.
WBGene00195168,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.973093875619578,0.0061029629220411,WBGene00195168,WBGene00195168,History: N.A.
WBGene00017194,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.973071548706473,0.0093348086626451,WBGene00017194,WBGene00017194,History: N.A.
WBGene00008192,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.972951941112323,0.0268140640091941,WBGene00008192,WBGene00008192,History: N.A.
WBGene00018631,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.972066199095484,0.0438014077000449,WBGene00018631,WBGene00018631,History: N.A.
WBGene00021382,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.96848401388681,0.0141214216388721,WBGene00021382,WBGene00021382,History: N.A.
WBGene00007264,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.968263807117037,6.48247037747367e-06,WBGene00007264,WBGene00007264,History: N.A.
WBGene00019597,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.968072883730585,8.13931180701752e-05,WBGene00019597,WBGene00019597,"History: Split into K09H9.8(WBGene00045387). History of WBGene00019597: Split into ""WBGene00045387"" on 2007-04-27"
WBGene00011378,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.967876311564521,0.0003715299056672,WBGene00011378,WBGene00011378,History: N.A.
WBGene00017794,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.965612324250761,0.001660824472656,WBGene00017794,WBGene00017794,History: N.A.
WBGene00015957,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.965322239326438,0.0005633850683848,WBGene00015957,WBGene00015957,History: N.A.
WBGene00007049,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.965200037487601,0.0052289240789566,WBGene00007049,WBGene00007049,History: N.A.
WBGene00007560,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.963303694052831,7.10866450825801e-07,WBGene00007560,WBGene00007560,History: N.A.
WBGene00013820,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.962361220746826,0.0056070165669232,WBGene00013820,WBGene00013820,History: N.A.
WBGene00044476,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.961258810158816,0.0185066675512323,WBGene00044476,WBGene00044476,History: N.A.
WBGene00012379,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.960868557473965,0.000264876486822,WBGene00012379,WBGene00012379,History: N.A.
WBGene00044810,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.959766930086356,0.0113029299552449,WBGene00044810,WBGene00044810,History: N.A.
WBGene00019096,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.959011340759349,0.017230699469524,WBGene00019096,WBGene00019096,History: N.A.
WBGene00020445,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.954800218234228,0.0305185638109497,WBGene00020445,WBGene00020445,History: N.A.
WBGene00001045,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.954612101041785,1.27589001228891e-06,WBGene00001045,WBGene00001045,History: N.A.
WBGene00219547,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.953287848292233,0.043797429133217,WBGene00219547,WBGene00219547,History: N.A.
WBGene00013835,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.951382095792578,7.9274362566256e-05,WBGene00013835,WBGene00013835,History: N.A.
WBGene00220260,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.949765140881583,0.0225652191689043,WBGene00220260,WBGene00220260,History: N.A.
WBGene00194864,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.947735318788392,0.0108312158356931,WBGene00194864,WBGene00194864,History: N.A.
WBGene00014809,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.947492054584854,0.0376881038872045,WBGene00014809,WBGene00014809,History: N.A.
WBGene00013079,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.946807447983608,0.0035602030643101,WBGene00013079,WBGene00013079,History: N.A.
WBGene00014052,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.94629000543731,0.0007734291775386,WBGene00014052,WBGene00014052,History: N.A.
WBGene00017020,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.946035302166494,0.0040717315093291,WBGene00017020,WBGene00017020,History: N.A.
WBGene00023271,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.944562276712647,0.0462265872305948,WBGene00023271,WBGene00023271,History: N.A.
WBGene00043994,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.943650787224537,0.0032231761619156,WBGene00043994,WBGene00043994,History: N.A.
WBGene00002181,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.94318554819746,2.41024642515286e-05,WBGene00002181,WBGene00002181,History: N.A.
WBGene00008092,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.94300640351812,0.0134193290833675,WBGene00008092,WBGene00008092,History: Renamed on 2014-11-12
WBGene00017998,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.94225332366956,2.69265413831155e-07,WBGene00017998,WBGene00017998,History: N.A.
WBGene00014997,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.940939791824738,0.0431457122159802,WBGene00014997,WBGene00014997,History: N.A.
WBGene00023209,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.940109199956881,9.49602492061444e-05,WBGene00023209,WBGene00023209,History: N.A.
WBGene00016211,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.938389005734289,0.0262786216361812,WBGene00016211,WBGene00016211,History: N.A.
WBGene00044448,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.938303158357532,0.0221502555937012,WBGene00044448,WBGene00044448,History: N.A.
WBGene00022778,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.936603671908444,0.018905837010905,WBGene00022778,WBGene00022778,"History: Split into ZK616.65(WBGene00235383). History of WBGene00022778: Split into ""WBGene00235383"" on 2013-10-17"
WBGene00050943,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.935838990769314,2.48901722522306e-06,WBGene00050943,WBGene00050943,History: N.A.
WBGene00007141,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.935243407628041,0.0040191988966073,WBGene00007141,WBGene00007141,History: N.A.
WBGene00018965,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.935220874845949,0.0372712164339217,WBGene00018965,WBGene00018965,History: N.A.
WBGene00012939,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.932363257782847,2.34097389840245e-05,WBGene00012939,WBGene00012939,History: N.A.
WBGene00044191,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.93058953766028,2.7517609770820102e-09,WBGene00044191,WBGene00044191,History: N.A.
WBGene00004002,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.93013369190127,0.0194551566929341,WBGene00004002,WBGene00004002,History: N.A.
WBGene00206357,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.92942941505747,0.0038365261075217,WBGene00206357,WBGene00206357,History: N.A.
WBGene00017154,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.929376084604523,0.0382728611155051,WBGene00017154,WBGene00017154,History: N.A.
WBGene00018120,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.928552118592779,0.0017985315255399,WBGene00018120,WBGene00018120,History: N.A.
WBGene00013523,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.928215853733504,0.0063055635446165,WBGene00013523,WBGene00013523,History: N.A.
WBGene00010972,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.92813654653054,0.0008219924773575,WBGene00010972,WBGene00010972,History: N.A.
WBGene00020143,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.92737932356787,7.46671679953686e-05,WBGene00020143,WBGene00020143,History: N.A.
WBGene00018841,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.925501093507667,0.0044713682115113,WBGene00018841,WBGene00018841,"History: Split into F54H5.14(WBGene00255600). History of WBGene00018841: Split into ""WBGene00255600"" on 2014-11-13"
WBGene00020156,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.925186545496493,5.11301291735843e-05,WBGene00020156,WBGene00020156,History: N.A.
WBGene00009458,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.924879004064906,0.0043736287721593,WBGene00009458,WBGene00009458,History: N.A.
WBGene00007977,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.924750197747441,0.0001607342473259,WBGene00007977,WBGene00007977,History: Renamed on 2021-12-09
WBGene00007309,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.924274107490405,0.0026292509824011,WBGene00007309,WBGene00007309,History: N.A.
WBGene00044180,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.923190170047988,0.0128020084851657,WBGene00044180,WBGene00044180,History: N.A.
WBGene00000246,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.923187286730165,0.0004487491895212,WBGene00000246,WBGene00000246,History: N.A.
WBGene00000992,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.922269924048198,1.2726426061994e-06,WBGene00000992,WBGene00000992,History: N.A.
WBGene00012754,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.921563126061592,0.0304864458569209,WBGene00012754,WBGene00012754,History: N.A.
WBGene00016351,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.921376051758458,0.0003705108735936,WBGene00016351,WBGene00016351,History: N.A.
WBGene00044312,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.920961438295587,0.0128563230838292,WBGene00044312,WBGene00044312,History: N.A.
WBGene00018165,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.920648715312117,0.0465821898054291,WBGene00018165,WBGene00018165,History: N.A.
WBGene00016247,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.920332149097953,8.49794041641228e-07,WBGene00016247,WBGene00016247,History: N.A.
WBGene00013264,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.920277095995495,0.0132784557600826,WBGene00013264,WBGene00013264,History: N.A.
WBGene00021471,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.920274228278169,0.0144767536328327,WBGene00021471,WBGene00021471,"History: Split into Y39G10AR.32(WBGene00219275). History of WBGene00021471: Split into ""WBGene00219275"" on 2011-10-03"
WBGene00018040,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.920004609497962,0.0027107117981262,WBGene00018040,WBGene00018040,History: N.A.
WBGene00012547,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.915049183275758,0.0079437113279266,WBGene00012547,WBGene00012547,History: N.A.
WBGene00018738,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.914759425893698,1.65758338287058e-05,WBGene00018738,WBGene00018738,History: N.A.
WBGene00017026,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.913855007921697,0.0076639330841117,WBGene00017026,WBGene00017026,History: N.A.
WBGene00194647,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.912602231256429,0.0316085939423155,WBGene00194647,WBGene00194647,History: N.A.
WBGene00000225,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.912525391286252,2.43334311048949e-05,WBGene00000225,WBGene00000225,History: Renamed on 2008-02-28
WBGene00009079,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.909128289483777,0.0034911780366944,WBGene00009079,WBGene00009079,History: N.A.
WBGene00021643,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.908684670103854,0.022930093159113,WBGene00021643,WBGene00021643,History: Renamed on 2015-07-20
WBGene00013800,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.908246819811328,0.0171153713026925,WBGene00013800,WBGene00013800,History: N.A.
WBGene00004348,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.907661038938526,3.0997684511891e-05,WBGene00004348,WBGene00004348,History: N.A.
WBGene00007307,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.90765289849468,0.0013788824137978,WBGene00007307,WBGene00007307,History: N.A.
WBGene00013303,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.907322576722563,0.0045858861658052,WBGene00013303,WBGene00013303,History: N.A.
WBGene00021398,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.907291737389028,0.0015825638839963,WBGene00021398,WBGene00021398,History: N.A.
WBGene00001626,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.906477298591901,0.0034165674920235,WBGene00001626,WBGene00001626,History: N.A.
WBGene00020396,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.905498725516326,3.7553732620459e-06,WBGene00020396,WBGene00020396,History: N.A.
WBGene00013852,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.904343774682071,1.34132548980582e-08,WBGene00013852,WBGene00013852,History: N.A.
WBGene00017201,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.903597551267411,0.0001389956555503,WBGene00017201,WBGene00017201,History: N.A.
WBGene00016094,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.902856547225197,0.0039457679849137,WBGene00016094,WBGene00016094,History: N.A.
WBGene00003437,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.901530109699167,0.0020438435798343,WBGene00003437,WBGene00003437,History: N.A.
WBGene00010512,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.901467779357355,0.0067489187364405,WBGene00010512,WBGene00010512,History: N.A.
WBGene00015196,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.900996651224081,7.71820588138169e-05,WBGene00015196,WBGene00015196,History: N.A.
WBGene00014154,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.89968875944649,0.0146359618540047,WBGene00014154,WBGene00014154,History: N.A.
WBGene00011665,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.899482822899545,0.0009813495241736,WBGene00011665,WBGene00011665,History: N.A.
WBGene00001242,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.898982632706405,3.81336501700953e-07,WBGene00001242,WBGene00001242,History: N.A.
WBGene00016671,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.898932756363154,0.0031573484842063,WBGene00016671,WBGene00016671,History: N.A.
WBGene00015907,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.898109663892611,0.0019539267275516,WBGene00015907,WBGene00015907,History: N.A.
WBGene00002112,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.897724355731665,0.0140261553912225,WBGene00002112,WBGene00002112,History: N.A.
WBGene00011001,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.897019967065445,0.0456461612393807,WBGene00011001,WBGene00011001,History: N.A.
WBGene00013854,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.896609998672153,0.0002641616591213,WBGene00013854,WBGene00013854,History: N.A.
WBGene00012352,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.894936583144023,2.640275572858e-05,WBGene00012352,WBGene00012352,History: N.A.
WBGene00010838,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.893475959442492,0.0086947284136353,WBGene00010838,WBGene00010838,History: N.A.
WBGene00012871,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.892325918486592,0.0091426436165298,WBGene00012871,WBGene00012871,History: N.A.
WBGene00001719,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.892133349440905,1.79697719236159e-07,WBGene00001719,WBGene00001719,History: N.A.
WBGene00009953,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.891381612744761,0.0125393123773309,WBGene00009953,WBGene00009953,History: N.A.
WBGene00044725,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.890043238931388,0.0127702804655178,WBGene00044725,WBGene00044725,History: N.A.
WBGene00015257,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.88979142176392,0.0007093536785881,WBGene00015257,WBGene00015257,History: N.A.
WBGene00012073,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.889444511351069,0.0027100870193526,WBGene00012073,WBGene00012073,History: N.A.
WBGene00019461,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.887971354920326,0.0086152958867506,WBGene00019461,WBGene00019461,History: N.A.
WBGene00016339,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.887806630566751,0.024001866699336,WBGene00016339,WBGene00016339,History: N.A.
WBGene00009932,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.886833298999036,0.0023117868933021,WBGene00009932,WBGene00001490,"History: Merged into ""WBGene00001490"" on 2017-04-28"
WBGene00021008,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.886154050509916,0.0009110546149244,WBGene00021008,WBGene00021008,History: N.A.
WBGene00020276,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.885829490571711,0.0174412421854104,WBGene00020276,WBGene00020276,History: N.A.
WBGene00022094,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,-0.88396708680434,0.0107203505121449,WBGene00022094,WBGene00022094,History: N.A.
