gene_id,gene_name,log2 fold change (MLE): group rrf3 L3 vs N2 L3,Benjamini-Hochberg adjusted p-values,N2_L3_rep1.robustRPKM,N2_L3_rep2.robustRPKM,N2_L3_rep3.robustRPKM,rrf3_L3_rep1.robustRPKM,rrf3_L3_rep2.robustRPKM,rrf3_L3_rep3.robustRPKM,Input,Suggested Match,History
WBGene00020224,T05A7.7,1.09764403808577,0.0015040824462243,4.66978627726153,2.61156411611455,2.66247514047902,6.14237469461271,7.74185119053133,7.37721069187632,WBGene00020224,WBGene00020224,History: N.A.
WBGene00001527,gcs-1,-0.307453601974616,0.0015097145556301,41.6706782183026,44.7890661676194,44.1850708900395,34.9023672154696,35.4765771900151,35.2098675874702,WBGene00001527,WBGene00001527,History: N.A.
WBGene00013670,hpo-13,0.378679176418098,0.0015127357602699,28.8795284905709,26.8397053715868,25.7947874182246,31.5717251087457,33.6821905211358,40.9256352484512,WBGene00013670,WBGene00013670,History: N.A.
WBGene00009526,clec-169,0.592393466889917,0.0015406983797481,14.6116425937606,9.03257572962541,11.8176151925974,16.0950757282412,17.7199798154555,19.7896722174447,WBGene00009526,WBGene00009526,History: N.A.
WBGene00013539,Y73F8A.35,-0.909686887879833,0.001543348351067,3.37902122312103,3.3686091829654,3.76713921838571,2.11619110282465,1.61869494921117,1.8519075041245,WBGene00013539,WBGene00013539,History: N.A.
WBGene00009978,F53E4.1,0.335749583621045,0.0015438644670502,46.844937269006,49.7945044401391,42.9597652049904,58.1152067686666,56.0638890984769,62.0694547442996,WBGene00009978,WBGene00009978,History: N.A.
WBGene00018779,F53H8.3,-0.512418825731507,0.0015469849559805,12.7008336170593,13.3972318511277,14.2620102868038,8.61796054799158,9.97891738010416,9.78086237510056,WBGene00018779,WBGene00018779,History: N.A.
WBGene00022471,Y119C1B.5,-0.387423765885572,0.001554672412546,37.5661748559542,35.4163709559851,35.1418817222356,31.1100257342985,28.0480202531594,23.2216457509761,WBGene00022471,WBGene00022471,History: N.A.
WBGene00013436,Y66D12A.10,-0.574578717460606,0.001556040291571,27.5626236709926,21.7666429405957,25.5584898271261,14.5728180116089,19.1022882590316,16.694666801947,WBGene00013436,WBGene00013436,History: N.A.
WBGene00013181,Y53H1B.2,0.365999730313232,0.0015563443230321,66.3177422459903,65.8586200190737,65.5990497662452,84.5821070068455,92.0661349441744,77.829981859269,WBGene00013181,WBGene00013181,History: N.A.
WBGene00010397,suox-1,-0.401064057017518,0.0015570788893746,25.5516670552127,22.199874327422,24.5559031689665,17.7555330283416,17.5112760973083,19.6177250496815,WBGene00010397,WBGene00010397,History: N.A.
WBGene00013969,tep-1,0.269457447168116,0.0015737142931828,30.6824591354531,32.6682012979399,30.4175953470976,37.225870750302,37.7298751741115,38.0734157339148,WBGene00013969,WBGene00013969,History: N.A.
WBGene00000865,cyb-1,0.536333861370243,0.0015855822307527,9.64311419153662,10.9698921567986,8.56356595314266,14.3055964348536,14.4765100902557,13.411482544212,WBGene00000865,WBGene00000865,History: N.A.
WBGene00008726,F13A7.11,1.06428276577748,0.0015872018832625,5.70922672966011,4.96193772263989,4.08012475905239,10.8233842579681,12.9356336408758,6.74667986351082,WBGene00008726,WBGene00008726,History: N.A.
WBGene00012315,immt-2,0.575142041004947,0.0015897179675597,7.03161350338166,6.02136425606149,6.24094247516815,8.46867784838197,10.8546470215674,9.43225145966562,WBGene00012315,WBGene00012315,History: N.A.
WBGene00017372,F10G7.9,-0.312336501213262,0.0015941079119647,35.6338415467148,36.9724453008053,37.4002661784622,28.6339559008519,29.663824485472,30.3838711970817,WBGene00017372,WBGene00017372,History: N.A.
WBGene00020135,aakg-4,-0.687454929762783,0.0015952700649139,5.26328159257968,5.62185368015717,5.37057967496796,3.52443303509884,3.0421523223902,3.53810460708537,WBGene00020135,WBGene00020135,History: N.A.
WBGene00009032,bgnt-1.3,5.31896487457983,0.0016214439515361,0.0,0.0,0.0,0.643921025129018,0.287537677366084,0.645468232955477,WBGene00009032,WBGene00009032,History: N.A.
WBGene00009998,klf-2,-1.44804480003582,0.0016252614801761,3.30495002342775,3.77929066939911,3.23360352209723,1.6064641886145,1.03827475872444,1.08969305871262,WBGene00009998,WBGene00009998,History: N.A.
WBGene00010793,LLC1.2,0.328068392659485,0.0016252614801761,126.539475671322,103.239863831246,115.527715392661,138.902290453861,144.049238388979,150.795400279313,WBGene00010793,WBGene00010793,History: N.A.
WBGene00018569,F47F2.1,-0.463489005313316,0.0016256933003848,14.9803731158261,15.7228182335899,15.5133108395862,11.7401627432004,10.2737124636793,11.5158845946133,WBGene00018569,WBGene00018569,History: N.A.
WBGene00021675,Y48G1BR.1,-0.448008025835927,0.0016300135311834,16.1398618083469,18.6159048330509,17.0420486225849,13.7123571064433,12.0731577344983,12.097271016093,WBGene00021675,WBGene00021675,History: N.A.
WBGene00008375,D1054.8,-0.508275054655302,0.0016318472219727,35.1146676637776,29.9912130899099,35.641701031139,26.43026677076,24.7182253962994,19.3000996714675,WBGene00008375,WBGene00008375,History: N.A.
WBGene00023500,C11H1.9,-0.465233636118394,0.0016447346580889,28.6531728236921,31.6276369354785,26.3816186266886,19.1968800330168,18.9343560545566,24.9128204349062,WBGene00023500,WBGene00023500,History: N.A.
WBGene00017163,dnpp-1,0.314115728658806,0.0016521075953669,101.524266907537,86.2775693902608,96.7677561609865,112.671047877039,114.901837903701,126.536180371024,WBGene00017163,WBGene00017163,History: N.A.
WBGene00001005,dlc-1,-0.247817539928809,0.0016663590675264,482.565694640269,490.561225454587,462.942319160233,406.509541918669,400.084482811322,402.628690000934,WBGene00001005,WBGene00001005,History: N.A.
WBGene00020517,hpo-8,0.305670592945554,0.0016663590675264,212.561132153987,184.646977954143,214.025159008253,241.391201749099,247.972784876934,266.767831455927,WBGene00020517,WBGene00020517,History: N.A.
WBGene00012869,Y45F10A.7,0.695288617855075,0.0016708117324756,4.44753781984089,5.38038195365939,3.59433619090808,7.73715172921041,7.2787119635661,6.59798317764154,WBGene00012869,WBGene00012869,History: N.A.
WBGene00021337,Y34F4.2,-0.754192898508204,0.0016708117324756,17.8919611688212,16.1740740092747,19.6307773487263,11.2105348612858,12.073228588442,8.3100629111984,WBGene00021337,WBGene00021337,History: N.A.
WBGene00021415,nsy-4,0.422429602652554,0.0017057117549754,25.8524990134162,28.2995864976415,24.1550137661483,35.4943888401945,36.1787305895124,33.0435308393095,WBGene00021415,WBGene00021415,History: N.A.
WBGene00000061,lgc-11,1.01398083384453,0.0017059792576664,1.90236147689988,2.30289235071649,2.07688760355136,3.90041138301495,4.02437532866883,4.82375856443352,WBGene00000061,WBGene00000061,History: Renamed on 2007-05-18
WBGene00011827,T19A6.1,-0.414738025587018,0.0017101595683808,21.0920979523322,21.4651699275069,22.9142475882128,16.2442229088604,16.1075366999327,16.8305906679583,WBGene00011827,WBGene00011827,History: N.A.
WBGene00010408,mboa-2,-0.475276010133927,0.0017195928797489,45.8297299318481,44.6259877136807,51.3347126953369,39.5547847540367,37.0111957235086,25.097227644273,WBGene00010408,WBGene00010408,History: N.A.
WBGene00009980,F53F1.2,0.33526329287582,0.0017417818371441,46.4610690330517,44.4779881612844,44.4416743169998,58.0020210509362,56.3355531993598,56.3722584151127,WBGene00009980,WBGene00009980,History: N.A.
WBGene00006869,vab-2,-0.701340463433271,0.0017433761610002,11.7605703181736,11.4558354181455,12.5108797860446,6.9499001029878,6.27658211753258,8.94587385216905,WBGene00006869,WBGene00006869,History: N.A.
WBGene00016644,abhd-3.2,0.504606767545665,0.0017531618835219,10.6755424779102,9.12226894365316,10.4306782856308,13.8813904523916,13.5925405196119,15.536209160554,WBGene00016644,WBGene00016644,History: N.A.
WBGene00006641,tsp-15,0.580991395894938,0.0017652489259426,13.4954569723288,16.9035832392745,13.3002000260309,24.9070595138791,22.5128989468552,17.5641159889448,WBGene00006641,WBGene00006641,History: N.A.
WBGene00011333,nrde-2,0.314438019783807,0.0017652489259426,22.8893258835869,21.0210960246243,24.513660900726,28.8815968019995,27.8762282726764,28.3610123189656,WBGene00011333,WBGene00011333,History: N.A.
WBGene00020622,T20D4.17,-3.3329040092483,0.0017671292633721,2.79029029755727,2.29080547266262,1.77084593648022,0.142768348500828,0.0,0.613334533046438,WBGene00020622,WBGene00020622,History: N.A.
WBGene00219660,linc-19,2.73438678556527,0.0017707052493046,0.0,0.54451318557887,0.491074923561741,2.25669969352989,3.44743177463916,1.19059056414897,WBGene00219660,WBGene00219660,History: N.A.
WBGene00012803,Y43F4B.5,0.331667035746519,0.0017774419457802,61.1829519595283,50.9047397184829,56.334516739859,65.9147389275652,71.1149523175835,75.1320405457637,WBGene00012803,WBGene00012803,History: N.A.
WBGene00001601,glh-4,0.63009917791948,0.0017775314672606,2.74388505043427,2.23351632396042,3.01016375492319,3.91943904536509,4.13104334265436,4.3584283548939,WBGene00001601,WBGene00001601,History: N.A.
WBGene00017446,F14B8.4,1.05058468725162,0.0017784148026978,8.16591078123583,6.66061243121159,8.00925750966434,18.2953652685451,11.5336179012528,17.5687653298531,WBGene00017446,WBGene00017446,History: N.A.
WBGene00001093,drp-1,0.299420573807923,0.0017813177105983,30.1850876722596,30.3083065069787,30.1940066043793,36.9781139173757,36.5418328750342,38.1386285499021,WBGene00001093,WBGene00001093,History: N.A.
WBGene00011103,R07E3.2,-0.550179885081516,0.0017907937452879,31.4785374428724,33.8513836245411,32.8877060355732,23.5779046573474,18.8211461528851,24.8689275686363,WBGene00011103,WBGene00011103,History: N.A.
WBGene00018414,nstp-8,-2.88983030985682,0.0017933396025554,1.10790938285362,1.65674324362207,1.32813445236016,0.240921588095147,0.179302614152998,0.115000224946207,WBGene00018414,WBGene00018414,History: N.A.
WBGene00022029,Y65B4A.6,-0.397909480073105,0.0018227737931085,28.5430167477548,27.144407400116,26.2224076154772,19.1998603861092,18.6118404084889,24.5638521645213,WBGene00022029,WBGene00022029,History: N.A.
WBGene00012783,Y43C5A.3,0.958291730469624,0.0018389974602634,4.06233440379661,6.74969469623808,5.23506329971964,11.1894693137524,8.41526935758072,11.6380227645562,WBGene00012783,WBGene00012783,History: N.A.
WBGene00013949,ZK262.2,1.10399961405405,0.0018548586467811,1.93477876695059,2.0126785910439,2.2689441032555,4.39021910316609,3.92083300525763,5.13422919725327,WBGene00013949,WBGene00013949,History: N.A.
WBGene00007073,ugt-2,0.554069305296942,0.0018718657772377,9.67266094793512,11.3413133881322,13.3412378472706,18.5957785877634,18.0911688345397,13.6226647525906,WBGene00007073,WBGene00007073,History: N.A.
WBGene00008807,F14F3.4,-0.804632433140614,0.0018787515634398,22.297297355368,20.921026789416,19.0643873632506,11.4086635438778,10.8256968473362,13.6143764061878,WBGene00008807,WBGene00008807,History: N.A.
WBGene00001855,hil-4,0.417394342006665,0.0018809811639481,32.732960221735,33.3327868253356,33.5822420951048,40.1751014875038,44.0696649673511,49.2764712585157,WBGene00001855,WBGene00001855,History: Renamed on 2010-11-12
WBGene00001572,gei-15,0.385223051483406,0.0019020598632376,32.7904451046787,31.1455525430831,28.9364542148194,37.189774427505,39.8824488718216,44.449810702965,WBGene00001572,WBGene00001572,History: N.A.
WBGene00011884,enol-1,0.253559611650176,0.0019020598632376,473.805822484344,442.071807383777,449.83357488098,516.601417888421,530.955212130964,580.951810323517,WBGene00011884,WBGene00011884,History: N.A.
WBGene00001214,ego-1,0.519961698844696,0.0019024729033453,2.91814658630363,3.15158423115215,3.29638282343267,4.42570923457055,4.88616824508416,4.10082152870343,WBGene00001214,WBGene00001214,History: N.A.
WBGene00010877,lact-4,-0.409405889764662,0.00192328625384,30.4443035288337,31.0167234723702,31.5110772733616,25.1248371779834,22.7846782682403,21.9202865938592,WBGene00010877,WBGene00010877,History: N.A.
WBGene00014576,Y43F11A.6,0.84074440275006,0.0019377527785415,4.01146438442886,4.34685168272935,3.84184867525292,7.43365930494649,7.11308545877798,7.27772443237393,WBGene00014576,WBGene00014576,History: N.A.
WBGene00010736,istr-1,0.314773578814836,0.0019408342717155,45.5750652638957,47.1599970255498,42.9089592300976,53.8751991555727,55.1530597285767,59.8382235554419,WBGene00010736,WBGene00010736,History: N.A.
WBGene00010279,letm-1,0.301976297489737,0.0019607667555007,39.6867036609736,43.6522500700303,40.58615300945,48.8190550813183,49.6644675332625,54.4497347452402,WBGene00010279,WBGene00010279,History: N.A.
WBGene00000386,cdc-25.1,0.460638621337064,0.0019798029721171,8.56327560697487,9.36975613359528,9.01356029365252,12.6080233317453,12.614791630178,11.8110256736526,WBGene00000386,WBGene00000386,History: N.A.
WBGene00017119,timm-17B.1,0.264368714456865,0.001983041671752,160.125922989387,157.379636334537,157.511468694476,184.772498504124,193.836812810168,192.079316114126,WBGene00017119,WBGene00017119,History: Renamed on 2017-01-05
WBGene00000266,bre-1,-0.297298563513787,0.0019927065015921,52.7204133270863,52.512179632042,49.8772979829351,42.7816822134553,40.4908038095558,42.9588405063303,WBGene00000266,WBGene00000266,History: Renamed on 2006-12-15
WBGene00006788,unc-53,-0.305740188698512,0.0020182350833943,24.378637622936,23.0477129631453,22.6012498237281,17.9985775591112,18.3839178109033,20.3515655544552,WBGene00006788,WBGene00006788,History: N.A.
WBGene00012532,crp-1,-0.691900577106653,0.0020387954534966,14.0994252537926,12.6603504210053,12.137105610799,9.04580256101244,6.99114685091321,7.9714617464251,WBGene00012532,WBGene00012532,"History: Split into Y32F6B.9(WBGene00303085). History of WBGene00012532: Split into ""WBGene00303085"" on 2018-03-02"
WBGene00020491,T13G4.4,-0.616972067172971,0.002042211621575,16.6362266060242,14.1743588621,14.7834013447232,10.0116304386205,10.1434050292268,9.51763766459563,WBGene00020491,WBGene00020491,History: N.A.
WBGene00013093,cup-14,0.392459458938888,0.0020566077384882,10.5237971203603,8.97391441282883,10.0516361406617,12.8062632151615,13.5063374278802,12.4545707951433,WBGene00013093,WBGene00013093,History: N.A.
WBGene00018036,F35C8.5,-0.393439917381793,0.0020566077384882,54.9689935643441,48.902808937263,49.238223075888,39.9183886550954,35.947548367176,40.7764814344828,WBGene00018036,WBGene00018036,History: N.A.
WBGene00016130,C26B2.8,-0.586939121252065,0.0020634454721886,21.2090848468032,22.7827806138114,17.7383218595152,15.8025060548884,10.6166498956831,14.6424569719029,WBGene00016130,WBGene00016130,History: N.A.
WBGene00008277,mltn-12,-1.46549920843977,0.0020759003690105,1.38108579996273,1.50590798003718,1.82375965968182,0.563110219186531,0.83817423880286,0.268792026434694,WBGene00008277,WBGene00008277,History: N.A.
WBGene00001020,dnj-2,-0.465795438200601,0.0020807478048054,28.5335858972463,32.4986072355086,29.783030499258,23.1165659076066,24.4903833138087,17.817486589349,WBGene00001020,WBGene00001020,History: N.A.
WBGene00021903,Y55B1AL.1,-0.447991018570563,0.0020807478048054,34.9871452194415,34.1017717864335,34.0609566982424,24.9082634805021,24.452368390456,26.3698801522366,WBGene00021903,WBGene00015155,"History: Merged into ""WBGene00015155"" on 2017-06-29"
WBGene00018377,hum-10,-1.78009077551036,0.0020825721081973,0.875257061239551,1.13812182231649,0.855355911941557,0.297907724857699,0.332570656695959,0.189602244407798,WBGene00018377,WBGene00018377,History: N.A.
WBGene00009638,nspc-14,0.553401749042496,0.002091187948417,41.5129063161698,36.1823049993959,36.0438240428838,48.0764597791035,54.5917565076632,65.0045067141189,WBGene00009638,WBGene00009638,History: N.A.
WBGene00013598,vps-28,0.426920883413215,0.0020934988123273,26.8114070650577,31.5885711783942,27.7580100543274,39.133696626255,39.3479586758755,37.1910727476034,WBGene00013598,WBGene00013598,History: N.A.
WBGene00006495,cpna-1,0.267804750178669,0.0020943408349548,30.955991688316,31.5432571708913,30.2945892448983,36.8259354381251,37.2588139848081,37.6467677537635,WBGene00006495,WBGene00006495,History: Renamed on 2009-04-22
WBGene00013683,zoo-1,-0.32760083801073,0.0020943408349548,30.3290193556179,31.1191605927013,29.3351697165051,22.8634587102294,22.7535017360155,26.8755525699286,WBGene00013683,WBGene00013683,History: Renamed on 2008-07-18
WBGene00000834,cua-1,0.306985599526746,0.0021003428810272,19.9821270749298,21.2960799453104,20.7567578475757,24.8605263712434,24.9060710801029,27.0685593917356,WBGene00000834,WBGene00000834,History: N.A.
WBGene00008857,timm-23,0.33721144047939,0.0021004560553846,190.370852476647,158.209722433718,172.374962345279,204.903114369754,208.496810889771,245.407555173994,WBGene00008857,WBGene00008857,History: N.A.
WBGene00220140,Y34F4.7,1.98607314906777,0.0021007866098126,5.24172181135047,8.3609121398562,3.77018812282885,20.0612556796647,28.5033316950315,19.5871350876121,WBGene00220140,WBGene00220140,History: N.A.
WBGene00015172,B0410.3,0.336386387633391,0.0021057742445388,69.5550914991518,69.9334221210228,76.6463153104728,95.24981888749,88.4372971816486,89.1549060987845,WBGene00015172,WBGene00015172,History: N.A.
WBGene00011452,ugt-55,0.838177057920591,0.0021078652365527,2.81009551332487,2.46906272034347,2.18392797588877,5.17857834694013,4.48615666168049,3.55955752447078,WBGene00011452,WBGene00011452,"History: Split into T04H1.12(WBGene00303013). History of WBGene00011452: Split into ""WBGene00303013"" on 2018-03-06"
WBGene00011325,T01C3.11,1.07611757787138,0.0021128967591512,5.10617483161342,4.77228823040074,3.15622131722906,10.1321131386136,9.14179220310017,7.95026105029099,WBGene00011325,WBGene00011325,History: N.A.
WBGene00003391,mog-3,0.381002818436418,0.0021268790190144,34.4426494700504,29.2749601350137,29.1778334509357,38.6722382534487,39.8407632675048,42.5596328617249,WBGene00003391,WBGene00003391,History: N.A.
WBGene00010888,dlc-2,0.45629024624018,0.0021291089653302,46.9425308883164,51.032985781753,45.4517123696589,65.5894589289096,68.8897050350971,61.9107093357464,WBGene00010888,WBGene00010888,History: N.A.
WBGene00001006,dlg-1,-0.273136193431078,0.0021305575077159,36.1060683523599,37.5566695839727,37.7282119611612,31.3220697454093,31.0813656865899,29.7220853319562,WBGene00001006,WBGene00001006,History: N.A.
WBGene00007414,C07E3.3,-0.532811747245332,0.0021310705265056,5.92617804787392,6.73709862509074,5.70202005353454,4.1147429004872,3.83633980310931,4.79156362473816,WBGene00007414,WBGene00007414,History: N.A.
WBGene00016138,flh-2,-0.597641777568741,0.0021390108417453,7.75197757788712,8.02532507002252,8.30997886706084,5.53260095474767,5.11478527467635,5.26117237062771,WBGene00016138,WBGene00016138,History: N.A.
WBGene00001977,hmg-12,0.421767659227356,0.0021404139984426,31.3863246443194,27.6931044558327,29.8406379083475,36.3223281604021,38.7970385391701,44.3745548839611,WBGene00001977,WBGene00001977,History: N.A.
WBGene00022792,ZK686.2,-0.366250986104081,0.0021661013334576,25.745044284061,25.8682049233324,25.6578974515329,19.6993551865798,19.9205204323981,20.3665398379733,WBGene00022792,WBGene00022792,History: N.A.
WBGene00000692,col-118,0.378723720542467,0.0021857584769703,74.3865913207925,82.6607575088428,70.0898299599551,89.204220321276,93.22714476506,113.410109933523,WBGene00000692,WBGene00000692,History: N.A.
WBGene00021614,Y47A7.2,0.505623006844357,0.0022163448003343,18.0469094652783,23.9529143656203,22.1782451924239,28.7944837819742,29.3451410922208,33.2530770928792,WBGene00021614,WBGene00021614,History: N.A.
WBGene00010500,K02B12.7,-0.357714905331265,0.0022189729939643,41.2235834221683,42.7635010675643,38.5667116502633,31.0464653365883,30.5372694943212,34.205132870016,WBGene00010500,WBGene00010500,History: N.A.
WBGene00018092,F36F12.1,5.22533975351122,0.0022193650876228,0.0,0.0,0.0,0.3671186104307,0.526930131388403,0.300408750879888,WBGene00018092,WBGene00018092,History: N.A.
WBGene00011894,ttr-23,0.703272878540496,0.0022671565907487,11.666191108339,12.2948284928398,11.2380607507398,19.8601754945305,18.287027642435,19.0982937674768,WBGene00011894,WBGene00011894,History: N.A.
WBGene00044094,fitm-2,0.376602046752474,0.0022801241210299,35.3298851206927,37.9234004879275,40.8632136695577,52.030131737056,48.8713453308065,47.157979175717,WBGene00044094,WBGene00044094,History: N.A.
WBGene00050943,ZC412.10,-0.979932404061914,0.00228171106736,11.8347776850491,13.2965083958262,14.0183439884951,8.33338024948761,6.74924059748164,4.44578904300713,WBGene00050943,WBGene00050943,History: N.A.
WBGene00006535,tba-9,0.76579361180539,0.0022874678166898,4.47413268582531,3.99433987503404,4.50292160218001,7.43490621453077,8.68905380585817,5.82247714248194,WBGene00006535,WBGene00006535,History: N.A.
WBGene00009477,rbpl-1,0.319697613574992,0.0022894328932939,25.4449205889827,26.6191825981692,22.8513818780422,29.6343432976929,31.8622951181686,32.0141223751832,WBGene00009477,WBGene00009477,History: Renamed on 2013-04-05
WBGene00020947,W02F12.2,-0.458210301531702,0.002291051353614,31.9093973476826,30.9298793043207,27.6560218511407,23.4499924731595,19.3978443713953,23.010888165483,WBGene00020947,WBGene00020947,History: N.A.
WBGene00019215,H20E11.3,-1.75767485854753,0.0023061435194002,2.95442502094299,1.33878241908854,3.30021288162222,0.622989157094521,0.956280608815991,0.669092217868842,WBGene00019215,WBGene00019215,History: N.A.
WBGene00015163,B0361.9,0.716177565652738,0.0023081607377318,7.34804605392623,6.61073039366847,8.78180078150645,10.6784950958643,11.3989000144619,15.6265011544552,WBGene00015163,WBGene00015163,"History: Split into B0361.14(WBGene00303033). History of WBGene00015163: Split into ""WBGene00303033"" on 2018-03-02"
WBGene00002269,lec-6,-0.274687762994498,0.0023455803373504,672.01974085431,609.942836062268,593.182652839144,515.880364399699,488.933371686055,545.695411215354,WBGene00002269,WBGene00002269,History: N.A.
WBGene00013030,Y49E10.4,0.685531594645215,0.0023518665500319,5.28433743583299,5.99241187666015,4.51349756980934,8.73324434244087,7.82517425018939,8.80359445604461,WBGene00013030,WBGene00013030,History: N.A.
WBGene00016702,C46A5.6,0.545205575002536,0.0023594278542497,12.1982148058805,12.3394602579248,12.0155236472032,19.3481977500956,16.9834380434155,16.8698030073803,WBGene00016702,WBGene00016702,History: N.A.
WBGene00008494,F01D5.3,-1.35728895442049,0.0023688126708993,5.30991970481131,4.85242801762834,6.23278830744512,2.3093482332388,1.57547591981939,2.57210790560473,WBGene00008494,WBGene00008494,History: N.A.
WBGene00011762,T13H10.2,-0.922750268030584,0.0023688126708993,4.58883067713997,4.44209102519134,4.72366509863976,2.66098387069346,2.32481861515702,2.23662101887194,WBGene00011762,WBGene00011762,History: N.A.
WBTransposon00000755,WBTransposon00000755,-0.758120464976247,0.0023688126708993,8.43715606942374,7.11713369745341,8.55821549479419,5.770713542066,4.41148088549211,3.95219707980811,,,
WBGene00004809,skr-3,0.337413309256761,0.0023699093325804,123.522507125612,127.397627351368,115.390122081325,143.856049732203,146.286620929978,173.41254259346,WBGene00004809,WBGene00004809,History: N.A.
WBGene00022775,ZK616.5,0.935772785478715,0.0023878064366261,2.90413693548013,2.89518819310978,2.98406379083475,6.20696026792875,4.99544712928728,5.58108325730427,WBGene00022775,WBGene00022775,History: N.A.
WBGene00017640,F20D6.11,-0.408683161930029,0.0023943864429532,23.7109485766758,26.54635093589,22.0811385175309,18.9633340548972,18.3368627731832,17.0465621796215,WBGene00017640,WBGene00017640,History: N.A.
WBGene00003372,mlc-4,-0.303084292030538,0.0023981418783637,166.382106521311,150.916250644092,149.591075326515,125.152930731956,129.870262681895,123.170155456916,WBGene00003372,WBGene00003372,History: N.A.
WBGene00018519,F46H5.3,0.241735019991002,0.0024191798677697,1336.51622558526,1249.79801429979,1257.89089687978,1445.61518957998,1484.46626508536,1615.76849385754,WBGene00018519,WBGene00018519,History: N.A.
WBGene00019170,H06I04.6,0.469567876144738,0.0024197359775337,15.2058021720093,14.713095961708,15.6147183550417,20.6824184128653,19.6147190014711,22.9325219213831,WBGene00019170,WBGene00019170,History: N.A.
WBGene00022657,ZK105.6,-2.11163199433486,0.0024445268447521,1.68873023714409,2.24470216225932,2.83417144106418,0.489632788738404,0.765245337077923,0.280462442363037,WBGene00022657,WBGene00022657,"History: Split into ZK105.14(WBGene00271707). History of WBGene00022657: Split into ""WBGene00271707"" on 2017-04-28"
WBGene00007545,C13B4.1,0.463596596527877,0.0024482110234766,8.22108898707122,8.9546230698374,6.65228617956037,11.3619884993978,10.4369576628021,10.9986473727441,WBGene00007545,WBGene00007545,History: N.A.
WBGene00021978,Y58A7A.4,4.29074350106396,0.0024603992788149,0.0353630851255418,0.0,0.0317942959215708,0.584433652948981,0.549419109308861,0.17619185715371,WBGene00021978,WBGene00021978,History: N.A.
WBGene00011430,T04C12.8,-0.977807342749727,0.0024860591270432,12.3586511439446,14.0806508270818,17.2844539997295,9.21416005334517,8.00043213572815,4.64258453384447,WBGene00011430,WBGene00011430,History: N.A.
WBGene00013920,pssy-1,0.405143539322746,0.0025155862496032,24.3740064227797,18.042297679046,22.3516280141212,28.3104505675399,29.053465502875,28.4208939160471,WBGene00013920,WBGene00013920,History: N.A.
WBGene00020248,T05C1.1,-0.603734850925014,0.0025403232690574,15.2715837758772,16.3385159867677,15.4048374302405,11.6636422706464,8.68050707372223,10.5549776661229,WBGene00020248,WBGene00020248,History: N.A.
WBGene00019538,K08D12.4,-0.705622937789605,0.0025552934491657,25.5815260070275,22.8275913102863,18.6572428757237,14.3156049704096,12.5070975773218,14.2608719316779,WBGene00019538,WBGene00019538,History: N.A.
WBGene00012804,Y43F4B.7,-0.492687871154496,0.002555591380338,19.4629387926474,18.3785859304883,20.9224404429459,15.1417649812359,15.3188683516407,11.0673992057344,WBGene00012804,WBGene00012804,History: N.A.
WBGene00007520,C11E4.6,-0.401287784295387,0.0025569723088082,9.53152902584699,9.59986735987699,9.45081650769683,7.5021735238354,7.09027155599129,7.01966691001126,WBGene00007520,WBGene00007520,History: N.A.
WBGene00007452,C08F11.3,-2.27435554472085,0.0025621892608046,1.28889930092131,1.56026936887543,2.40042430766511,0.640637575142524,0.178794674736134,0.229348890544277,WBGene00007452,WBGene00007452,History: N.A.
WBGene00004101,hgrs-1,-0.333105826994191,0.0025924317826889,29.4256627134137,31.0980916270983,27.6063331016245,22.3548454355395,24.4809312168138,23.1069228517156,WBGene00004101,WBGene00004101,History: Renamed on 2008-01-18
WBGene00015660,catp-3,-0.306919729596534,0.0025986613038335,53.4345049314961,58.0124790737953,49.3658665136043,42.6361936350363,40.6403982698732,46.8054589659656,WBGene00015660,WBGene00015660,History: N.A.
WBGene00021261,Y22D7AR.7,4.20855330663865,0.0026223152505928,0.0423159833728814,0.0,0.0380455181665672,0.478497043022305,0.451992006510683,0.579792800770461,WBGene00021261,WBGene00021261,History: N.A.
WBGene00018189,nhr-181,-2.41398845878298,0.0026230550571378,1.12597312279145,1.05647395245466,1.07189112051894,0.115223368219418,0.192945204360292,0.330000645497812,WBGene00018189,WBGene00018189,History: N.A.
WBGene00011182,R09H10.5,0.340210634737256,0.0026257892502881,45.8273593364837,34.4609560352513,44.260329290202,52.8147222841926,51.3287480351648,53.5639045371837,WBGene00011182,WBGene00011182,History: N.A.
WBGene00002282,let-4,0.394933444493558,0.0026304130804371,12.9295804679978,13.4703584475461,13.4051133256137,16.8190325395169,19.0776267694258,16.395157517779,WBGene00002282,WBGene00002282,History: Renamed on 2011-09-23
WBGene00020166,T02G5.7,-0.292915924845856,0.0026435927497865,116.548684146788,110.179749148363,106.593435154384,85.6459693813415,89.3239087153892,97.4302974487769,WBGene00020166,WBGene00020166,History: N.A.
WBGene00003159,mcm-7,0.400536456673281,0.0026654057674077,16.8796712507286,18.5342371961053,15.9278517214447,21.2270708831435,20.9136109136691,25.7855955583754,WBGene00003159,WBGene00003159,History: N.A.
WBGene00006602,tps-1,0.332307550378639,0.0026654057674077,15.4197254156364,18.1070094342648,15.2956968448123,20.5324015754771,20.9880484062875,19.8955869085969,WBGene00006602,WBGene00006602,History: N.A.
WBGene00011800,T16G1.6,0.453968760194342,0.0026654057674077,15.7316994363093,15.6832241307604,17.3614029935945,21.2598285605512,24.9136263875745,20.6044724363454,WBGene00011800,WBGene00011800,History: N.A.
