# Table S7. Small RNAs significantly upregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
class,gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
mut,Y87G2A.4,aex-6,2589.01922970429,1.80135,7.79820255572055e-21,Y87G2A.4,WBGene00000089,"Sequence name for WBGene00000089(aex-6). History: Renamed on 2006-08-30. Public name for Dead gene WBGene00004280. History of WBGene00004280: Merged into ""WBGene00000089"" on 2006-08-30"
mut,WBTransposon00000253,WBTransposon00000253,72.0271719301783,1.80013,1.05416028322111e-06,,,
mut,W06H8.8,ttn-1,512.763683490983,1.79846,0.0010351077776774,W06H8.8,WBGene00006436,"Sequence name for WBGene00006436(ttn-1). History: Renamed on 2005-12-13. Public name for Dead gene WBGene00021069. History of WBGene00021069: Merged into ""WBGene00006436"" on 2004-05-28"
csr,Y43B11AR.3,Y43B11AR.3,127.92734580541,1.79825,2.6584673530034e-06,Y43B11AR.3,WBGene00021544,Public name for WBGene00021544. History: N.A.
csr,R144.10,R144.10,790.841567057967,1.79709,8.323623439408061e-20,R144.10,WBGene00020098,Public name for WBGene00020098. History: N.A.
csr,F59E10.2,cyn-4,474.009064909571,1.79536,6.05113111366221e-18,F59E10.2,WBGene00000880,Sequence name for WBGene00000880(cyn-4). History: N.A.
csr,F40E3.2,mage-1,319.555840649686,1.79511,4.83182422208941e-12,F40E3.2,WBGene00018230,Sequence name for WBGene00018230(mage-1). History: N.A.
mut,WBTransposon00000249,WBTransposon00000249,90.9596256388205,1.79469,2.53884313348746e-07,,,
csr,Y71D11A.2,smr-1,616.051938577714,1.79393,1.00858820882551e-09,Y71D11A.2,WBGene00004891,Sequence name for WBGene00004891(smr-1). History: N.A.
miRNA,miR-72-5p,miR-72-5p,4586.29305494198,1.79284,0.0152453142425829,,,
miRNA,miR-40-5p,miR-40-5p,73.2650530146776,1.79041,0.0468507069210023,,,
mut,T21B4.17,ceh-99,538.89103230314,1.78931,5.00768116817833e-13,T21B4.17,WBGene00044032,Sequence name for WBGene00044032(ceh-99). History: N.A.
csr,W01G7.3,rpb-11,117.413950813149,1.78867,7.31449188712548e-08,W01G7.3,WBGene00012187,Sequence name for WBGene00012187(rpb-11). History: N.A.
csr,T10C6.6,T10C6.6,180.8393446271,1.78749,7.70581179233869e-06,T10C6.6,WBGene00011688,Public name for WBGene00011688. History: N.A.
mut,Y69H2.6,ubc-19,3641.13322439895,1.78348,5.35978663194078e-15,Y69H2.6,WBGene00006714,Sequence name for WBGene00006714(ubc-19). History: N.A.
mut,WBTransposon00000225,WBTransposon00000225,104.652328132438,1.78238,1.31179357091433e-07,,,
csr,T20F5.7,T20F5.7,619.411348288834,1.7804,3.1586018127385204e-20,T20F5.7,WBGene00020629,Public name for WBGene00020629. History: N.A.
miRNA,miR-36-3p,miR-36-3p,3078.77791719535,1.78001,0.0042701088719934,,,
mut,ZK402.2,ZK402.2,88.5926411748795,1.7796,7.46195963651385e-06,ZK402.2,WBGene00022729,Public name for WBGene00022729. History: N.A.
csr,F08B4.7,F08B4.7,144.528009790525,1.77882,1.64230192974459e-08,F08B4.7,WBGene00017238,Sequence name for WBGene00017238(snrp-3). History: N.A.
mut,Y47G6A.17,ccep-290,88.3281031023904,1.77777,1.936832251632e-06,Y47G6A.17,WBGene00021643,Sequence name for WBGene00021643(ccep-290). History: Renamed on 2015-07-20
csr,Y48G1C.1,pid-2,6104.98157073111,1.77537,4.24602698014407e-11,Y48G1C.1,WBGene00021676,Sequence name for WBGene00021676(pid-2). History: Renamed on 2021-03-11
mut,Y113G7A.8,fre-1,1168.38796972175,1.77465,8.39609696599988e-24,Y113G7A.8,WBGene00001485,Sequence name for WBGene00001485(fre-1). History: N.A.
mut,F54G2.1,F54G2.1,379.28140246153,1.77371,3.0711293715481e-06,F54G2.1,WBGene00018837,Public name for WBGene00018837. History: N.A.
mut,F40C5.3,grl-27,158.158392722534,1.76765,0.0002068193637209,F40C5.3,WBGene00001736,Sequence name for WBGene00001736(grl-27). History: N.A.
csr,Y110A7A.8,prp-31,737.071937010359,1.76633,6.8226309184612e-17,Y110A7A.8,WBGene00022458,Sequence name for WBGene00022458(prp-31). History: Renamed on 2005-03-17
csr,R11A5.4,pck-2,45.2985256756643,1.76604,0.0103161519935819,R11A5.4,WBGene00011232,Sequence name for WBGene00011232(pck-2). History: N.A.
csr,K01G5.1,rnf-113,958.268212325169,1.76233,3.36121110728528e-22,K01G5.1,WBGene00010476,Sequence name for WBGene00010476(rnf-113). History: Renamed on 2008-08-22
mut,K06A5.8,nmtn-1,492.56313047947,1.76164,2.16284079556767e-14,K06A5.8,WBGene00019434,Sequence name for WBGene00019434(nmtn-1). History: N.A.
miRNA,miR-39-3p,miR-39-3p,15231.1770776964,1.7581,0.0166250236768379,,,
mut,W04A8.5,W04A8.5,42.7653379895941,1.75715,0.0003680172346158,W04A8.5,WBGene00012240,Public name for WBGene00012240. History: N.A.
csr,Y105E8A.19,yars-1,1151.37857047223,1.75619,1.27300764431221e-22,Y105E8A.19,WBGene00013677,Sequence name for WBGene00013677(yars-1). History: N.A.
csr,Y49F6B.9,Y49F6B.9,387.225379400806,1.75433,2.22387439412627e-08,Y49F6B.9,WBGene00021721,Public name for WBGene00021721. History: N.A.
csr,M88.7,cisd-3.1,89.7390121315582,1.75397,8.0382195457145e-05,M88.7,WBGene00010909,Sequence name for WBGene00010909(cisd-3.1). History: N.A.
csr,W08F4.8,cdc-37,2879.71368404691,1.75198,3.11616495593184e-07,W08F4.8,WBGene00021097,Sequence name for WBGene00021097(cdc-37). History: N.A.
csr,EEED8.5,mog-5,1230.44374927833,1.75105,3.3413071933165797e-34,EEED8.5,WBGene00003393,Sequence name for WBGene00003393(mog-5). History: N.A.
mut,Y102A5C.36,Y102A5C.36,1178.43519422849,1.74712,1.11783205108246e-08,Y102A5C.36,WBGene00044213,Public name for WBGene00044213. History: N.A.
csr,Y57E12AL.1,Y57E12AL.1,91.8068617012579,1.74706,0.0001629613836311,Y57E12AL.1,WBGene00021956,Public name for WBGene00021956. History: N.A.
csr,T22A3.3,lst-1,155.994667257155,1.74486,4.12340923571606e-05,T22A3.3,WBGene00003083,Sequence name for WBGene00003083(lst-1). History: N.A.
mut,R09H3.3,R09H3.3,1935.83532422052,1.73994,8.19532905462315e-06,R09H3.3,WBGene00019991,Public name for WBGene00019991. History: N.A.
csr,Y97E10AR.7,lmtr-2,34.0183249074665,1.73992,0.0064825843349278,Y97E10AR.7,WBGene00022402,Sequence name for WBGene00022402(lmtr-2). History: N.A.
csr,Y69A2AR.3,Y69A2AR.3,31.6016850073096,1.73958,0.0131631264359807,Y69A2AR.3,WBGene00022075,Public name for WBGene00022075. History: N.A.
csr,T07A9.13,tag-261,270.763777550634,1.73859,2.01760139713207e-07,T07A9.13,WBGene00020300,Sequence name for WBGene00020300(ssna-1). History: Renamed on 2019-07-15
mut,ZC15.3,ZC15.3,3254.7345822119,1.73744,3.02006855690425e-10,ZC15.3,WBGene00013832,Public name for WBGene00013832. History: N.A.
csr,Y41E3.10,eef-1B.2,1583.33385290738,1.73703,5.656728212390761e-15,Y41E3.10,WBGene00012768,Sequence name for WBGene00012768(eef-1B.2). History: N.A.
csr,R05H10.3,R05H10.3,252.806453075369,1.73673,2.79711769474338e-06,R05H10.3,WBGene00011044,Public name for WBGene00011044. History: N.A.
csr,Y41E3.8,Y41E3.8,64.3410927893196,1.73609,8.63732289360924e-05,Y41E3.8,WBGene00012766,Public name for WBGene00012766. History: N.A.
csr,Y95B8A.11,him-19,384.807657550909,1.73462,2.04966762407246e-09,Y95B8A.11,WBGene00022390,Sequence name for WBGene00022390(him-19). History: N.A.
mut,K03D10.1,kal-1,384.079315685585,1.73373,6.87828370651704e-06,K03D10.1,WBGene00002181,Sequence name for WBGene00002181(kal-1). History: N.A.
csr,F33H1.4,F33H1.4,1585.07115844372,1.73136,6.59598343269225e-44,F33H1.4,WBGene00009365,Public name for WBGene00009365. History: N.A.
mut,F41G4.7,F41G4.7,8247.24845335342,1.72997,1.45575556541884e-08,F41G4.7,WBGene00018310,"Public name for WBGene00018310. History: Split into F41G4.13(WBGene00304806). History of WBGene00018310: Split into ""WBGene00304806"" on 2019-05-20"
mut,C40A11.9,C40A11.9,1131.77419216277,1.7298,9.95773907234027e-12,C40A11.9,,Sequence name for Suppressed gene WBGene00016552. Molecular name for Suppressed gene WBGene00016552. Public name for Suppressed gene WBGene00016552. History of WBGene00016552: Suppressed on 2007-07-26. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
csr,Y47D9A.1,Y47D9A.1,41.4082282627728,1.7277,0.045226340269093,Y47D9A.1,WBGene00021628,"Public name for WBGene00021628. History: Split into Y47D9A.7(WBGene00303090). History of WBGene00021628: Split into ""WBGene00303090"" on 2018-03-02"
mut,Y9D1A.2,Y9D1A.2,25.4288445569528,1.72538,0.033435209627794,Y9D1A.2,WBGene00021187,Public name for WBGene00021187. History: N.A.
csr,M106.1,mix-1,1668.94883071078,1.72332,1.63358090986243e-32,M106.1,WBGene00003367,Sequence name for WBGene00003367(mix-1). History: N.A.
mut,Y40H7A.6,sra-30,299.657981242363,1.72197,1.21048540356017e-08,Y40H7A.6,WBGene00005056,Sequence name for WBGene00005056(sra-30). History: N.A.
csr,T12A2.7,bcas-2,238.922947393384,1.72028,1.51409747445347e-07,T12A2.7,WBGene00020441,Sequence name for WBGene00020441(bcas-2). History: N.A.
csr,D2089.1,rsp-7,1083.07224719014,1.71768,1.72186256700944e-08,D2089.1,WBGene00004704,Sequence name for WBGene00004704(rsp-7). History: N.A.
csr,R10D12.14,sao-1,112.094177975436,1.71527,0.0002590409130455,R10D12.14,WBGene00011195,Sequence name for WBGene00011195(sao-1). History: N.A.
csr,F28D9.1,rsr-1,2117.08391864671,1.71489,9.5355344237921e-09,F28D9.1,WBGene00004706,Sequence name for WBGene00004706(rsr-1). History: N.A.
mut,F59H6.8,bath-21,512.765044011938,1.71437,1.61637503415462e-18,F59H6.8,WBGene00019138,Sequence name for WBGene00019138(bath-21). History: N.A.
csr,M03C11.8,M03C11.8,796.275441447503,1.7143,2.0502915192962203e-31,M03C11.8,WBGene00010845,Public name for WBGene00010845. History: N.A.
csr,B0414.3,hil-5,852.981506716527,1.71427,6.81265162720372e-06,B0414.3,WBGene00001856,Sequence name for WBGene00001856(hil-5). History: Renamed on 2010-11-12
csr,Y105E8A.17,ekl-4,566.768066131296,1.71424,8.87418389580665e-17,Y105E8A.17,WBGene00013676,Sequence name for WBGene00013676(ekl-4). History: N.A.
mut,F54C9.4,col-38,410.866548547649,1.71415,0.0002961030906869,F54C9.4,WBGene00000615,Sequence name for WBGene00000615(col-38). History: N.A.
csr,Y48G10A.2,Y48G10A.2,775.966856123272,1.71381,2.9576111166748096e-11,Y48G10A.2,WBGene00013019,Public name for WBGene00013019. History: N.A.
csr,F30F8.9,F30F8.9,339.075302557287,1.71312,6.46650361829659e-14,F30F8.9,WBGene00009276,Public name for WBGene00009276. History: N.A.
csr,W04A8.1,W04A8.1,830.193756874979,1.7128,1.34458597558305e-31,W04A8.1,WBGene00012236,Public name for WBGene00012236. History: N.A.
csr,F52A8.1,F52A8.1,60.6493701504924,1.71098,0.0005475936679063,F52A8.1,WBGene00009915,Public name for WBGene00009915. History: N.A.
mut,Y73B3A.11,Y73B3A.11,496.84157257079,1.70855,7.66587978404091e-07,Y73B3A.11,WBGene00022213,Public name for WBGene00022213. History: N.A.
mut,T23D5.5,T23D5.5,87.6071190876332,1.70794,2.55783366364156e-06,T23D5.5,WBGene00014844,Public name for WBGene00014844. History: N.A.
mut,WBTransposon00000244,WBTransposon00000244,87.559908988029,1.70788,2.4496732377887e-06,,,
mut,K03A1.6,his-38,65.132406237761,1.7077,0.0010567575446707,K03A1.6,WBGene00001912,Sequence name for WBGene00001912(his-38). History: N.A.
csr,F53B7.3,isy-1,383.903746821661,1.70742,5.64222742850974e-07,F53B7.3,WBGene00009966,Sequence name for WBGene00009966(isy-1). History: N.A.
csr,Y71F9AL.18,parp-1,373.077762225252,1.70633,1.58434437518461e-06,Y71F9AL.18,WBGene00004049,Sequence name for WBGene00004049(parp-1). History: Renamed on 2014-11-18
csr,Y57A10A.8,Y57A10A.8,199.849457536517,1.70606,2.68866874483273e-06,Y57A10A.8,WBGene00013253,Public name for WBGene00013253. History: N.A.
csr,Y59A8B.12,Y59A8B.12,178.174051182977,1.70603,3.36977408638245e-06,Y59A8B.12,WBGene00013349,Public name for WBGene00013349. History: N.A.
csr,F31E3.5,eef-1A.1,567.982613030312,1.70553,3.58968093183038e-08,F31E3.5,WBGene00001168,Sequence name for WBGene00001168(eef-1A.1). History: Renamed on 2005-09-08; Renamed on 2010-08-03
csr,Y116A8C.13,Y116A8C.13,486.091242376378,1.70429,2.9441098195263702e-21,Y116A8C.13,WBGene00013792,Sequence name for WBGene00013792(rad-54.B). History: N.A.
csr,C16A11.4,C16A11.4,6211.60509975843,1.70376,4.49480647342948e-10,C16A11.4,WBGene00015817,Public name for WBGene00015817. History: N.A.
mut,W10G11.19,W10G11.19,644.33061650332,1.7026,1.18381851852649e-07,W10G11.19,WBGene00021148,Public name for WBGene00021148. History: N.A.
mut,K01B6.1,fozi-1,1561.75521036425,1.70232,2.0974061063074201e-10,K01B6.1,WBGene00010453,Sequence name for WBGene00010453(fozi-1). History: N.A.
csr,Y66D12A.10,Y66D12A.10,535.310639622452,1.7019,3.442298007902e-20,Y66D12A.10,WBGene00013436,Public name for WBGene00013436. History: N.A.
csr,Y41D4B.19,npp-8,1644.67196765878,1.70051,3.94743375370524e-37,Y41D4B.19,WBGene00003794,Sequence name for WBGene00003794(npp-8). History: N.A.
csr,F29B9.4,psr-1,186.199043877207,1.7001,9.48554137109418e-07,F29B9.4,WBGene00004205,Sequence name for WBGene00004205(psr-1). History: N.A.
csr,Y73B3A.16,Y73B3A.16,164.086968376897,1.69964,1.71842339653586e-07,Y73B3A.16,WBGene00022218,Public name for WBGene00022218. History: N.A.
mut,ZK402.3,ZK402.3,287.295909463457,1.69822,7.48171008183121e-07,ZK402.3,WBGene00022730,Public name for WBGene00022730. History: N.A.
csr,T14B4.3,T14B4.3,139.090228421418,1.69679,2.00305324451011e-05,T14B4.3,WBGene00020500,Public name for WBGene00020500. History: N.A.
csr,Y77E11A.1,hxk-3,466.469013322903,1.69627,4.57296486555578e-22,Y77E11A.1,WBGene00022306,Sequence name for WBGene00022306(hxk-3). History: N.A.
csr,M01E5.5,top-1,579.639974640158,1.69609,5.648907818917631e-09,M01E5.5,WBGene00006595,Sequence name for WBGene00006595(top-1). History: N.A.
csr,Y37E3.7,rla-1,226.571737735667,1.69517,1.08268158536579e-08,Y37E3.7,WBGene00004409,Sequence name for WBGene00004409(rla-1). History: N.A.
mut,E01G4.7,E01G4.7,685.152269444604,1.6951,1.92642180934592e-08,E01G4.7,WBGene00045410,Public name for WBGene00045410. History: N.A.
csr,Y47G6A.20,rnp-6,493.731826901967,1.69446,2.034477200065e-09,Y47G6A.20,WBGene00004389,Sequence name for WBGene00004389(rnp-6). History: Renamed on 2015-03-05
csr,Y37H9A.3,Y37H9A.3,12694.5580990653,1.69372,1.84631821626477e-07,Y37H9A.3,WBGene00012578,Sequence name for WBGene00012578(ccct-1). History: N.A.
mut,Y37H9A.3,Y37H9A.3,12694.5580990653,1.69372,1.84631821626477e-07,Y37H9A.3,WBGene00012578,Sequence name for WBGene00012578(ccct-1). History: N.A.
csr,F25H2.4,F25H2.4,42.3586091445687,1.69259,0.0051935300235413,F25H2.4,WBGene00009118,Public name for WBGene00009118. History: N.A.
csr,K02F3.10,moma-1,139.165527520067,1.69121,4.75290205205361e-08,K02F3.10,WBGene00019333,Sequence name for WBGene00019333(moma-1). History: N.A.
csr,C09H10.10,nbs-1,1241.43026078959,1.69065,4.8051243238942803e-20,C09H10.10,WBGene00007504,Sequence name for WBGene00007504(nbs-1). History: N.A.
mut,T20F7.5,T20F7.5,63.0146724391324,1.68969,0.0044180370511734,T20F7.5,WBGene00020632,Public name for WBGene00020632. History: N.A.
csr,H06H21.11,H06H21.11,473.380542293891,1.68913,8.47716283358324e-10,H06H21.11,WBGene00044483,Public name for WBGene00044483. History: N.A.
csr,F38A5.13,dnj-11,956.193814440444,1.68868,1.1224426788735901e-15,F38A5.13,WBGene00001029,Sequence name for WBGene00001029(dnj-11). History: N.A.
csr,C26F1.3,C26F1.3,870.985647612707,1.68625,2.35312293883581e-19,C26F1.3,WBGene00016148,Public name for WBGene00016148. History: N.A.
csr,C43E11.10,cdc-6,1126.18513070806,1.68577,5.5674437201299794e-11,C43E11.10,WBGene00000382,Sequence name for WBGene00000382(cdc-6). History: N.A.
csr,Y47D3A.14,Y47D3A.14,131.332916229536,1.68474,2.0218190705185e-05,Y47D3A.14,WBGene00012927,Public name for WBGene00012927. History: N.A.
csr,F54D5.2,F54D5.2,516.734850105599,1.68458,8.03976998645789e-10,F54D5.2,WBGene00010048,Public name for WBGene00010048. History: N.A.
csr,F19F10.9,F19F10.9,700.992248694021,1.68426,2.68459556379586e-27,F19F10.9,WBGene00017605,Sequence name for WBGene00017605(snu-66). History: Renamed on 2021-04-19
mut,Y54G2A.20,Y54G2A.20,706.023745503141,1.68272,1.14477115911357e-09,Y54G2A.20,WBGene00021885,Public name for WBGene00021885. History: N.A.
csr,R107.7,gst-1,110.579987684084,1.67943,0.000110272824647,R107.7,WBGene00001749,Sequence name for WBGene00001749(gst-1). History: N.A.
csr,B0513.2,thoc-7,669.540364324677,1.67889,2.41846979253855e-06,B0513.2,WBGene00007195,Sequence name for WBGene00007195(thoc-7). History: N.A.
csr,Y43F4B.3,set-25,1506.26042340072,1.67504,4.46206619142512e-21,Y43F4B.3,WBGene00012802,Sequence name for WBGene00012802(set-25). History: N.A.
mut,F49F1.8,F49F1.8,11551.6988846192,1.67413,1.13226813990629e-11,F49F1.8,WBGene00018648,Public name for WBGene00018648. History: N.A.
csr,ZK616.5,ZK616.5,688.906259515693,1.67338,8.92710830142979e-07,ZK616.5,WBGene00022775,Public name for WBGene00022775. History: N.A.
mut,C06C3.5,C06C3.5,8077.78594106537,1.67206,0.0142492164335342,C06C3.5,WBGene00007376,Public name for WBGene00007376. History: N.A.
csr,C13F10.7,C13F10.7,149.921783719402,1.66964,0.00014128938361,C13F10.7,WBGene00015746,Public name for WBGene00015746. History: N.A.
mut,F15D4.7,F15D4.7,124.992010821062,1.66947,0.0002108349479556,F15D4.7,,Sequence name for Suppressed gene WBGene00008864. Molecular name for Suppressed gene WBGene00008864. Public name for Suppressed gene WBGene00008864. History of WBGene00008864: Killed on 2007-11-07; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
csr,Y113G7A.3,sec-23,689.544651546606,1.66864,8.6188393767985e-16,Y113G7A.3,WBGene00004754,Sequence name for WBGene00004754(sec-23). History: N.A.
csr,M02B1.3,M02B1.3,58.3662036848282,1.66826,0.0039418212889027,M02B1.3,WBGene00010828,Public name for WBGene00010828. History: N.A.
csr,Y113G7B.18,mdt-17,1166.98939257563,1.66654,2.81298841931143e-27,Y113G7B.18,WBGene00007017,Sequence name for WBGene00007017(mdt-17). History: N.A.
mut,WBTransposon00000095,WBTransposon00000095,2746.01225313125,1.66653,1.12645548037512e-05,,,
csr,M7.5,atg-7,128.538074501845,1.66575,2.79475261063256e-06,M7.5,WBGene00010882,Sequence name for WBGene00010882(atg-7). History: Renamed on 2007-03-15; Renamed on 2008-02-29
csr,Y60A3A.9,tmed-4,142.791145042706,1.66495,4.39738669568304e-07,Y60A3A.9,WBGene00013360,Sequence name for WBGene00013360(tmed-4). History: N.A.
csr,T19E7.3,bec-1,836.191715252208,1.66443,8.97779533058153e-25,T19E7.3,WBGene00000247,Sequence name for WBGene00000247(bec-1). History: Renamed on 2008-02-29
mut,K10E9.2,K10E9.2,2716.54506561352,1.66194,3.69432697997137e-06,K10E9.2,,Sequence name for Suppressed gene WBGene00019635. Molecular name for Suppressed gene WBGene00019635. Public name for Suppressed gene WBGene00019635. History of WBGene00019635: Killed on 2005-11-22; Suppressed on 2012-11-22. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
csr,C25A1.3,tag-72,375.240348465317,1.66049,4.4313199911963095e-11,C25A1.3,WBGene00006447,Sequence name for WBGene00006447(tag-72). History: N.A.
csr,T26A5.5,jhdm-1,1856.20033282509,1.66026,2.2099991649485203e-25,T26A5.5,WBGene00020821,Sequence name for WBGene00020821(jhdm-1). History: N.A.
csr,T01E8.6,mrps-14,765.260267490738,1.66003,1.09191652629591e-18,T01E8.6,WBGene00011334,Sequence name for WBGene00011334(mrps-14). History: N.A.
csr,C07A9.2,bud-31,198.700820005277,1.65806,9.58730020488426e-08,C07A9.2,WBGene00007400,Sequence name for WBGene00007400(bud-31). History: N.A.
csr,C14B1.12,C14B1.12,855.21091639331,1.65515,1.72222856308894e-05,C14B1.12,WBGene00184990,Public name for WBGene00184990. History: N.A.
mut,F30F8.10,F30F8.10,2882.2298111707,1.65488,2.43662182133366e-07,F30F8.10,WBGene00009277,Public name for WBGene00009277. History: N.A.
mut,WBTransposon00000092,WBTransposon00000092,2762.45584450267,1.65377,8.9760807671627e-07,,,
csr,T15H9.2,hal-3,443.012656927107,1.65294,2.70606733556057e-13,T15H9.2,WBGene00011788,Sequence name for WBGene00011788(hal-3). History: N.A.
mut,E03G2.2,mrp-3,228.889106961919,1.64986,2.92026882277764e-05,E03G2.2,WBGene00003409,Sequence name for WBGene00003409(mrp-3). History: N.A.
mut,Y67H2A.2,Y67H2A.2,1699.46152403646,1.64878,7.897771742040711e-14,Y67H2A.2,WBGene00013461,Public name for WBGene00013461. History: N.A.
mut,C29E4.15,C29E4.15,111.863746341966,1.6486,1.23830880852077e-07,C29E4.15,WBGene00045246,Public name for WBGene00045246. History: N.A.
csr,F13A7.14,F13A7.14,227.142725650976,1.64783,1.87032511461458e-08,F13A7.14,WBGene00045357,Public name for WBGene00045357. History: N.A.
mut,F56C3.6,dgn-2,144.495398649066,1.64698,2.84485662285072e-08,F56C3.6,WBGene00018943,Sequence name for WBGene00018943(dgn-2). History: N.A.
mut,WBTransposon00000094,WBTransposon00000094,2824.83159285748,1.64643,2.69585646035788e-06,,,
csr,W10G11.20,dnc-3,82.6679171505445,1.64618,0.0006011985698375,W10G11.20,WBGene00021149,Sequence name for WBGene00021149(dnc-3). History: N.A.
csr,C07E3.1,stip-1,603.683228677417,1.64492,5.5679642906791003e-11,C07E3.1,WBGene00007412,Sequence name for WBGene00007412(stip-1). History: N.A.
mut,WBTransposon00000096,WBTransposon00000096,2689.9862870828,1.64453,4.5132011103749e-10,,,
csr,Y39A1A.8,swt-4,28.2528001269801,1.64308,0.0385975143901879,Y39A1A.8,WBGene00012647,Sequence name for WBGene00012647(swt-4). History: N.A.
csr,Y55F3AM.8,immp-2,40.0673612009762,1.64286,0.0077003741257048,Y55F3AM.8,WBGene00021925,Sequence name for WBGene00021925(immp-2). History: N.A.
csr,F25B4.7,F25B4.7,148.846005426298,1.64175,1.11802321198656e-06,F25B4.7,WBGene00017770,Public name for WBGene00017770. History: N.A.
csr,PAR2.3,aak-1,324.292041737093,1.64162,4.340273570972e-06,PAR2.3,WBGene00019801,Sequence name for WBGene00019801(aak-1). History: N.A.
mut,Y49E10.5,Y49E10.5,639.163417419897,1.64082,0.0002206305665308,Y49E10.5,WBGene00014902,Public name for WBGene00014902. History: N.A.
mut,Y38H6C.6,Y38H6C.6,2633.99784500552,1.63599,2.21181394778298e-06,Y38H6C.6,,Sequence name for Suppressed gene WBGene00012619. Molecular name for Suppressed gene WBGene00012619. Public name for Suppressed gene WBGene00012619. History of WBGene00012619: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
mut,T23D8.5,his-67,201.926977952418,1.63551,5.12290434813267e-07,T23D8.5,WBGene00001941,Sequence name for WBGene00001941(his-67). History: N.A.
mut,F30F8.4,F30F8.4,2768.79462982351,1.63523,0.0002129543937043,F30F8.4,,Sequence name for Suppressed gene WBGene00009273. Molecular name for Suppressed gene WBGene00009273. Public name for Suppressed gene WBGene00009273. History of WBGene00009273: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
csr,T12A2.8,gen-1,133.990374424169,1.63414,3.51146882361816e-05,T12A2.8,WBGene00020442,Sequence name for WBGene00020442(gen-1). History: N.A.
csr,C15H11.5,set-31,2474.88616819725,1.63253,4.06043164743524e-12,C15H11.5,WBGene00007615,Sequence name for WBGene00007615(set-31). History: Renamed on 2007-05-03
csr,Y37E3.8,Y37E3.8,298.689223305283,1.63074,2.04008677572665e-06,Y37E3.8,WBGene00021350,Public name for WBGene00021350. History: N.A.
mut,ZK250.7,math-49,426.480415767283,1.62671,0.003567236382428,ZK250.7,WBGene00022690,Sequence name for WBGene00022690(math-49). History: N.A.
csr,K08D10.2,dnj-15,51.6995326581466,1.62555,0.0067424266953898,K08D10.2,WBGene00001033,Sequence name for WBGene00001033(dnj-15). History: N.A.
csr,C33H5.15,sgo-1,194.147163235254,1.62506,9.51307651582207e-07,C33H5.15,WBGene00016381,Sequence name for WBGene00016381(sgo-1). History: N.A.
csr,K08D10.3,rnp-3,323.629002819288,1.62445,3.69061685302107e-10,K08D10.3,WBGene00004386,Sequence name for WBGene00004386(rnp-3). History: N.A.
csr,T05H4.14,gad-1,1398.5444807235,1.62426,3.39592350570103e-18,T05H4.14,WBGene00001513,Sequence name for WBGene00001513(gad-1). History: N.A.
mut,WBTransposon00000093,WBTransposon00000093,2605.68590238082,1.6235,3.67751909168595e-06,,,
csr,R74.8,R74.8,1762.57914454543,1.6228,2.25936878142007e-05,R74.8,WBGene00011282,Public name for WBGene00011282. History: N.A.
csr,C24A11.9,coq-1,245.725348220582,1.62229,1.72869898148807e-09,C24A11.9,WBGene00000761,Sequence name for WBGene00000761(coq-1). History: Renamed on 2015-03-04
csr,F55H2.2,vha-14,256.904652169575,1.62095,8.9434231480598e-07,F55H2.2,WBGene00010130,Sequence name for WBGene00010130(vha-14). History: N.A.
csr,W01G7.4,W01G7.4,642.810121587295,1.61855,1.98565158830922e-06,W01G7.4,WBGene00012188,Public name for WBGene00012188. History: N.A.
csr,Y106G6H.3,rpl-30,70.1231814404052,1.61795,0.0012244356211624,Y106G6H.3,WBGene00004444,Sequence name for WBGene00004444(rpl-30). History: N.A.
csr,F41H10.3,F41H10.3,458.368553778402,1.61436,2.46373119855335e-12,F41H10.3,WBGene00018316,Public name for WBGene00018316. History: N.A.
csr,Y37D8A.1,arx-5,149.22549632499,1.61388,0.0003499454373734,Y37D8A.1,WBGene00000203,Sequence name for WBGene00000203(arx-5). History: N.A.
csr,T13F2.7,sna-2,224.681626729146,1.61303,4.49004576200345e-08,T13F2.7,WBGene00011747,Sequence name for WBGene00011747(sna-2). History: N.A.
csr,Y53H1A.1,rsy-1,809.335099033246,1.60946,2.95622157017163e-05,Y53H1A.1,WBGene00013177,Sequence name for WBGene00013177(rsy-1). History: N.A.
csr,Y54E10A.12,syp-5,465.405779451016,1.60919,1.94451542196194e-09,Y54E10A.12,WBGene00021832,Sequence name for WBGene00021832(syp-5). History: N.A.
