Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00009070,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.973600275635936,0.0141893800254359,WBGene00009070,WBGene00009070,History: N.A.
WBGene00016394,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.972087746922026,0.0004392426316931,WBGene00016394,WBGene00016394,History: N.A.
WBGene00008770,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.971908015963073,1.00423126983412e-05,WBGene00008770,WBGene00008770,History: N.A.
WBGene00008441,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.970837774376018,8.169415205287611e-15,WBGene00008441,WBGene00008441,History: N.A.
WBGene00011081,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.97055066139682,0.0108849331862992,WBGene00011081,WBGene00011081,History: N.A.
WBGene00018742,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.968885889916041,0.0254910397995519,WBGene00018742,WBGene00018742,History: N.A.
WBGene00016340,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.967214959290502,0.0211752946589353,WBGene00016340,WBGene00016340,History: N.A.
WBGene00001476,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.966498255825789,1.39892584079457e-16,WBGene00001476,WBGene00001476,History: N.A.
WBGene00008832,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.966266116339007,2.2936575681039704e-09,WBGene00008832,WBGene00008832,History: N.A.
WBGene00022706,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.9658226280845,0.0053317070789944,WBGene00022706,WBGene00022706,History: N.A.
WBGene00020467,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.965688383645854,0.0072013657947364,WBGene00020467,WBGene00020467,History: N.A.
WBGene00013329,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.965382844729552,3.16703511613731e-06,WBGene00013329,WBGene00013329,History: N.A.
WBGene00045293,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.964775071573679,0.0231610080644141,WBGene00045293,WBGene00045293,History: N.A.
WBGene00015251,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.964769288559545,7.56649326080674e-07,WBGene00015251,WBGene00015251,History: N.A.
WBGene00021975,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.964364698748817,2.82881751881588e-09,WBGene00021975,WBGene00021975,History: N.A.
WBGene00003771,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.963824201862301,1.99499129275584e-14,WBGene00003771,WBGene00003771,History: N.A.
WBGene00015759,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.963541462569135,0.0001974261399104,WBGene00015759,WBGene00015759,History: N.A.
WBGene00189961,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.963279082380194,0.0229317749804228,WBGene00189961,WBGene00189961,History: N.A.
WBGene00015494,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.963107376312632,4.61593157288788e-08,WBGene00015494,WBGene00015494,History: N.A.
WBGene00016332,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.959423424271296,7.05065885583367e-08,WBGene00016332,WBGene00016332,History: N.A.
WBGene00009796,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.959163123390153,8.89584212325127e-12,WBGene00009796,WBGene00009796,History: N.A.
WBGene00044788,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.958345928615959,0.049187956930271,WBGene00044788,WBGene00044788,History: N.A.
WBGene00009355,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.958138857102426,1.26845468830705e-06,WBGene00009355,WBGene00009355,History: N.A.
WBGene00206388,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.957836532794861,0.0200089074814566,WBGene00206388,WBGene00206388,History: N.A.
WBGene00012682,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.957728988883409,0.0227310248523406,WBGene00012682,WBGene00012682,History: N.A.
WBGene00007220,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.957606052816743,0.0001626628469368,WBGene00007220,WBGene00007220,History: N.A.
WBGene00007973,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.956608983885509,0.000445542379132,WBGene00007973,WBGene00007973,History: N.A.
WBGene00000746,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.956531178633632,7.0644853670861e-09,WBGene00000746,WBGene00000746,History: N.A.
WBGene00017071,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.954491632481764,1.85139706972217e-10,WBGene00017071,WBGene00017071,History: N.A.
WBGene00219748,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.953574241865809,0.0148915248689882,WBGene00219748,WBGene00219748,History: N.A.
WBGene00003997,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.953123930166433,1.96822513745753e-08,WBGene00003997,WBGene00003997,History: N.A.
WBGene00015278,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.952505868662064,4.00359522564501e-13,WBGene00015278,WBGene00015278,History: N.A.
WBGene00014987,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.952066181380604,0.0189166551227382,WBGene00014987,WBGene00014987,History: N.A.
WBGene00001577,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.951653909170299,0.0003102472408307,WBGene00001577,WBGene00001577,History: N.A.
WBGene00003692,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.951590930165395,2.2564883677269e-05,WBGene00003692,WBGene00003692,History: N.A.
WBGene00009957,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.951405814296234,5.73803445889399e-07,WBGene00009957,WBGene00009957,History: N.A.
WBGene00012823,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.951278495759078,0.000363558933149,WBGene00012823,WBGene00012823,"History: Split into Y43F8B.24(WBGene00195176), Y43F8B.25(WBGene00195177). History of WBGene00012823: Split into ""WBGene00195176"" on 2010-06-16; Split into ""WBGene00195177"" on 2010-06-16"
WBGene00000212,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.951089329868327,0.0001152667539973,WBGene00000212,WBGene00000212,History: N.A.
WBGene00013266,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.9507896850695,4.73302486104754e-08,WBGene00013266,WBGene00013266,History: N.A.
WBGene00003474,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.95058525178058,0.0156198108987664,WBGene00003474,WBGene00003474,History: N.A.
WBGene00007302,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.948865957304024,3.55650950557592e-06,WBGene00007302,WBGene00007302,History: N.A.
WBGene00011673,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.948843588729143,0.0030322349098973,WBGene00011673,WBGene00011673,History: N.A.
WBGene00009428,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.948626719013983,0.0275627052195584,WBGene00009428,WBGene00009428,History: N.A.
WBGene00007303,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.947739535300386,0.0202596496107134,WBGene00007303,WBGene00007303,History: N.A.
WBGene00016265,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.946983920996249,6.98495555940477e-05,WBGene00016265,WBGene00016265,History: Renamed on 2016-11-29
WBGene00019713,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.94645548334926,6.52611761424024e-18,WBGene00019713,WBGene00019713,History: N.A.
WBGene00002137,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.945458902992666,1.34155970567306e-17,WBGene00002137,WBGene00002137,History: N.A.
WBGene00008477,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.944697548681712,0.0050478251824193,WBGene00008477,WBGene00008477,History: N.A.
WBGene00004123,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.944308862736531,0.0010108401826826,WBGene00004123,WBGene00004123,History: N.A.
WBGene00219803,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.943456880943597,0.0179904992303752,WBGene00219803,WBGene00219803,History: N.A.
WBGene00022712,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.943287864790508,3.2249253281739298e-12,WBGene00022712,WBGene00022712,History: N.A.
WBGene00016259,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.94301918616214,3.43709277619838e-11,WBGene00016259,WBGene00016259,History: N.A.
WBGene00020784,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.941781177212077,5.22346995390281e-12,WBGene00020784,WBGene00020784,"History: Split into T24H7.9(WBGene00305157). History of WBGene00020784: Split into ""WBGene00305157"" on 2019-11-21"
WBGene00020075,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.94096784883381,5.244951131244e-05,WBGene00020075,WBGene00020075,History: N.A.
WBGene00015381,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.939189286146715,1.06429101630844e-07,WBGene00015381,WBGene00015381,History: N.A.
WBGene00012901,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.936495922080997,7.321443903586541e-09,WBGene00012901,WBGene00012901,History: N.A.
WBGene00008954,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.936236518249072,4.8012458374488e-08,WBGene00008954,WBGene00008954,History: N.A.
WBGene00009295,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.934941760069429,0.0093376341310875,WBGene00009295,WBGene00009295,History: N.A.
WBGene00001985,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.934690828670045,0.0126053696571888,WBGene00001985,WBGene00001985,History: N.A.
WBGene00045276,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.934181103278233,7.00964013720133e-09,WBGene00045276,WBGene00045276,History: N.A.
WBGene00206484,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.934115262566039,0.0349162664188487,WBGene00206484,WBGene00206484,History: N.A.
WBGene00045457,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.933366447220674,0.0024952561231779,WBGene00045457,WBGene00045457,History: N.A.
WBGene00016003,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.932962647039484,5.4237677728289e-05,WBGene00016003,WBGene00016003,History: N.A.
WBGene00006431,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.932522549143555,0.0009877870032584,WBGene00006431,WBGene00006431,History: N.A.
WBGene00016048,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.932369096086165,2.37396658073898e-12,WBGene00016048,WBGene00016048,History: N.A.
WBGene00019373,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.932321515219315,1.19065779721965e-14,WBGene00019373,WBGene00019373,History: N.A.
WBGene00010723,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.930197850097726,3.7289229145729505e-09,WBGene00010723,WBGene00010723,History: N.A.
WBGene00007573,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.929992201386844,1.50146321081049e-06,WBGene00007573,WBGene00007573,History: N.A.
WBGene00002999,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.929888767987794,6.61223468765145e-10,WBGene00002999,WBGene00002999,History: N.A.
WBGene00018350,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.928920925261378,6.0440561115668896e-12,WBGene00018350,WBGene00018350,History: Renamed on 2013-10-04
WBGene00022673,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.9289016637531,9.53220926484071e-09,WBGene00022673,WBGene00022673,History: N.A.
WBGene00004309,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.92753193075401,9.32699363545622e-08,WBGene00004309,WBGene00004309,History: N.A.
WBGene00010667,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.926813761021547,7.34722355922621e-06,WBGene00010667,WBGene00010667,History: N.A.
WBGene00010542,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.926786177141064,0.0253664866429555,WBGene00010542,WBGene00010542,History: N.A.
WBGene00012457,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.926061428190851,0.001704597693061,WBGene00012457,WBGene00012457,History: N.A.
WBGene00020576,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.925397913110536,7.96904938048864e-06,WBGene00020576,WBGene00020576,History: N.A.
WBGene00018398,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.92502358552367,3.10159603539963e-13,WBGene00018398,WBGene00018398,History: N.A.
WBGene00018134,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.924366603844858,0.0014810941882922,WBGene00018134,WBGene00018134,History: N.A.
WBGene00004796,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.921538674101563,6.87344975794476e-16,WBGene00004796,WBGene00004796,History: N.A.
WBGene00021977,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.921423537927277,1.93395391285146e-07,WBGene00021977,WBGene00021977,History: N.A.
WBGene00008732,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.920447599996704,2.21226730309055e-05,WBGene00008732,WBGene00008732,History: N.A.
WBGene00020725,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.918588690267695,6.83214129511142e-06,WBGene00020725,WBGene00020725,History: N.A.
WBGene00010008,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.918020221405839,2.14510580863545e-08,WBGene00010008,WBGene00010008,History: N.A.
WBGene00020011,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.917827978436689,0.0105950214650445,WBGene00020011,WBGene00020011,"History: Split into R11G1.7(WBGene00044725), R11G1.11(WBGene00304816). History of WBGene00020011: Split into ""WBGene00044725"" on 2006-01-18; Split into ""WBGene00304816"" on 2019-07-25"
WBGene00013578,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.916823158871484,3.56557012843426e-09,WBGene00013578,WBGene00013578,History: N.A.
WBGene00004169,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.916698015255212,4.68027016073891e-15,WBGene00004169,WBGene00004169,History: N.A.
WBGene00022683,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.91560874179767,0.0001514375727673,WBGene00022683,WBGene00022683,History: N.A.
WBGene00021149,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.914895415330367,2.6411646423833996e-12,WBGene00021149,WBGene00021149,History: N.A.
WBGene00044301,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.914741311281098,0.028650257140297,WBGene00044301,WBGene00044301,History: N.A.
WBGene00010900,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.914626105411997,0.0014938075345105,WBGene00010900,WBGene00010900,History: N.A.
WBGene00020256,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.914041605359979,2.8323467147240295e-11,WBGene00020256,WBGene00020256,History: N.A.
WBGene00022324,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.913750657588235,0.0001094888869618,WBGene00022324,WBGene00022324,History: N.A.
WBGene00077770,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.913548757859804,8.02905874417575e-08,WBGene00077770,WBGene00077770,History: N.A.
WBGene00003577,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.913197481406239,4.01418564928986e-14,WBGene00003577,WBGene00003577,History: N.A.
WBGene00175027,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.912645161324293,5.02761149173922e-06,WBGene00175027,WBGene00175027,History: N.A.
WBGene00003409,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.912286462078944,2.97483168996353e-10,WBGene00003409,WBGene00003409,History: N.A.
WBGene00014667,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.912188835404224,1.40700751241432e-05,WBGene00014667,WBGene00014667,History: N.A.
WBGene00009798,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.912176763286061,1.47377917135998e-13,WBGene00009798,WBGene00009798,History: N.A.
WBGene00007619,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.912126534208461,0.0418405850949312,WBGene00007619,WBGene00007619,History: N.A.
WBGene00006063,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.911251539523669,3.98993904536234e-06,WBGene00006063,WBGene00006063,History: N.A.
WBGene00017730,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.910627723656223,0.0004119506013565,WBGene00017730,WBGene00017730,History: N.A.
WBGene00006628,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.910593902975237,0.0008835509864903,WBGene00006628,WBGene00006628,History: N.A.
WBGene00014099,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.909388734093599,0.0389136526189351,WBGene00014099,WBGene00014099,History: N.A.
WBGene00194908,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.909322820692221,0.0001370723421311,WBGene00194908,WBGene00194908,History: N.A.
WBGene00007070,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.90792341756637,1.07484953615435e-12,WBGene00007070,WBGene00007070,"History: Split into AC3.9(WBGene00044022). History of WBGene00007070: Split into ""WBGene00044022"" on 2004-12-13"
WBGene00011220,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.907876182257326,0.0308772327973416,WBGene00011220,WBGene00011220,History: N.A.
WBGene00009741,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.907854344739737,3.6274748193898e-09,WBGene00009741,WBGene00009741,History: N.A.
WBGene00021519,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.907657046142988,0.00381760861734,WBGene00021519,WBGene00021519,History: N.A.
WBGene00006047,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.906603602940191,0.0041384149710889,WBGene00006047,WBGene00006047,History: N.A.
WBGene00021744,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.906564226736072,0.0306257503094643,WBGene00021744,WBGene00021744,History: N.A.
WBGene00015522,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.905590100458682,0.0056557681706376,WBGene00015522,WBGene00015522,History: N.A.
WBGene00006372,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.905097343248062,7.80128814096703e-10,WBGene00006372,WBGene00006372,History: Renamed on 2010-04-16
WBGene00044527,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.90411550015823,9.743101806364939e-11,WBGene00044527,WBGene00044527,History: N.A.
WBGene00007496,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.903371736234272,0.0405454905887186,WBGene00007496,WBGene00007496,History: N.A.
WBGene00008880,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.902469249496882,7.81614861776352e-05,WBGene00008880,WBGene00008880,History: N.A.
WBGene00044206,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.902270933326145,0.0440096693254764,WBGene00044206,WBGene00044206,History: N.A.
WBGene00008296,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.901733991584283,1.44584849676216e-06,WBGene00008296,WBGene00008296,History: N.A.
WBGene00008012,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.901520409157891,0.0309147817532238,WBGene00008012,WBGene00008012,History: N.A.
WBGene00014000,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.901504229171313,7.6916496376979e-09,WBGene00014000,WBGene00014000,History: N.A.
WBGene00044779,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.900931542334708,0.0146664788460936,WBGene00044779,WBGene00044779,History: N.A.
WBGene00002188,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.900397699569177,0.0003959967907634,WBGene00002188,WBGene00002188,History: N.A.
WBGene00012546,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.899374111151346,2.17656274277923e-07,WBGene00012546,WBGene00012546,History: N.A.
WBGene00014251,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.898796060222667,2.5014634812173104e-09,WBGene00014251,WBGene00014251,History: N.A.
WBGene00018353,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.898756003963207,1.71450103304051e-08,WBGene00018353,WBGene00018353,History: N.A.
WBGene00022586,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.898705506470476,0.0102500142053368,WBGene00022586,WBGene00022586,History: N.A.
WBGene00194726,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.897144719898845,0.0455675115542191,WBGene00194726,WBGene00194726,History: N.A.
WBGene00189956,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.89676788526255,0.0002130476046118,WBGene00189956,WBGene00189956,History: N.A.
WBGene00003729,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.896501021649363,0.0056643967896017,WBGene00003729,WBGene00003729,History: N.A.
WBGene00010421,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.895509450158628,1.58722510177956e-06,WBGene00010421,WBGene00010421,History: N.A.
WBGene00003561,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.895434476552269,8.83525985008309e-08,WBGene00003561,WBGene00003561,History: N.A.
WBGene00044811,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.894221114082251,0.0050346291149058,WBGene00044811,WBGene00044811,History: Renamed on 2022-09-29
WBGene00017089,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.893658712126811,7.34722355922621e-06,WBGene00017089,WBGene00017089,History: N.A.
WBGene00011829,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.892836689426436,0.0043915610562884,WBGene00011829,WBGene00011829,History: N.A.
WBGene00006212,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.892430358369413,0.0001198052112556,WBGene00006212,WBGene00006212,History: N.A.
WBGene00009533,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.890613209587374,0.0001383553208135,WBGene00009533,WBGene00009533,History: N.A.
WBGene00011330,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.890543995119127,7.03387936603352e-08,WBGene00011330,WBGene00011330,History: N.A.
WBGene00012840,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.890095805181906,3.355091334969e-15,WBGene00012840,WBGene00012840,History: N.A.
WBGene00021781,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.888998764678254,0.0294700912529281,WBGene00021781,WBGene00021781,History: N.A.
WBGene00010050,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.888989162003335,4.33552651975816e-15,WBGene00010050,WBGene00010050,History: N.A.
WBGene00016599,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.888316979327364,8.78148354565927e-13,WBGene00016599,WBGene00016599,History: N.A.
WBGene00021691,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.888168981617594,1.85495407786623e-13,WBGene00021691,WBGene00021691,History: N.A.
WBGene00006585,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.888096380379167,1.31001883264039e-08,WBGene00006585,WBGene00006585,History: N.A.
WBGene00023036,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.887761406926061,9.88364900234285e-05,WBGene00023036,WBGene00023036,History: N.A.
WBGene00044395,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.886766538970358,3.08611098561367e-07,WBGene00044395,WBGene00044395,History: N.A.
WBGene00007797,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.886394485894333,0.0001713098099781,WBGene00007797,WBGene00007797,History: N.A.
WBGene00015085,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.885633358252935,0.003171041488522,WBGene00015085,WBGene00015085,History: N.A.
WBGene00015650,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.884881227714703,7.225131542567861e-15,WBGene00015650,WBGene00015650,History: N.A.
WBGene00008484,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.883407253004323,0.0060425515400662,WBGene00008484,WBGene00008484,History: N.A.
WBGene00045405,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.882560480272677,0.0313262547487991,WBGene00045405,WBGene00045405,History: N.A.
WBGene00000974,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.88232930938386,4.04929354444516e-06,WBGene00000974,WBGene00000974,History: N.A.
WBGene00013610,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.88212992554212,0.0086055654288925,WBGene00013610,WBGene00013610,History: N.A.
WBGene00023407,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.881395325143659,6.26631385787322e-05,WBGene00023407,WBGene00023407,History: N.A.
WBGene00017968,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.880268145222993,0.0001224992174133,WBGene00017968,WBGene00017968,History: N.A.
WBGene00013514,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.877866225269987,0.0001148534829063,WBGene00013514,WBGene00013514,History: N.A.
WBGene00007833,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.877163120896499,3.12259113288993e-05,WBGene00007833,WBGene00007833,History: N.A.
WBGene00017583,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.87662776596528,2.65406395452822e-05,WBGene00017583,WBGene00017583,History: N.A.
WBGene00017861,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.875988491180387,9.86151939298904e-09,WBGene00017861,WBGene00017861,History: N.A.
WBGene00014173,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.874829937306948,0.0142694918338178,WBGene00014173,WBGene00014173,History: Renamed on 2022-10-03
WBGene00004238,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.874748360911769,1.78812800753513e-07,WBGene00004238,WBGene00004238,History: N.A.
WBGene00011399,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.874152092403446,4.231248803495801e-15,WBGene00011399,WBGene00011399,History: N.A.
WBGene00018282,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.874072922752293,1.96710141056386e-05,WBGene00018282,WBGene00018282,History: N.A.
WBGene00000971,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.874034360306895,7.5461550650926e-06,WBGene00000971,WBGene00000971,History: N.A.
WBGene00011464,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.873647592916392,1.32694227708983e-09,WBGene00011464,WBGene00011464,History: N.A.
WBGene00012819,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.873082600268105,0.0143723936432565,WBGene00012819,WBGene00012819,History: N.A.
WBGene00021397,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.872508136604561,0.000263025041186,WBGene00021397,WBGene00021397,History: N.A.
WBGene00019337,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.872298991133299,0.0206125860963289,WBGene00019337,WBGene00019337,History: N.A.
WBGene00010505,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.872253142178117,0.0079683435111984,WBGene00010505,WBGene00010505,History: N.A.
WBGene00010684,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.872123541862469,0.0493018509318677,WBGene00010684,WBGene00010684,History: N.A.
WBGene00000972,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.871785874479035,0.0163574136311446,WBGene00000972,WBGene00000972,History: N.A.
WBGene00011643,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.871343332225199,0.0200089074814566,WBGene00011643,WBGene00011643,History: Renamed on 2015-04-29
WBGene00019761,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.871027057755875,0.0002937498248792,WBGene00019761,WBGene00019761,History: N.A.
WBGene00016788,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.870812942994221,0.0001049508614944,WBGene00016788,WBGene00016788,History: N.A.
WBGene00011509,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.870645043680957,0.0005223651700579,WBGene00011509,WBGene00011509,History: N.A.
WBGene00018153,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,0.870443448091769,0.0001035373321972,WBGene00018153,WBGene00018153,History: N.A.
