Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00013538,1.882650816,2.4e-16,WBGene00013538,WBGene00013538,History: Renamed on 2018-05-24
WBGene00011194,1.882035894,1.02e-14,WBGene00011194,WBGene00011194,History: N.A.
WBGene00000565,1.881695597,9.16e-18,WBGene00000565,WBGene00000565,History: Renamed on 2014-12-10
WBGene00021460,1.881414122,5.52e-19,WBGene00021460,WBGene00021460,History: N.A.
WBGene00022718,1.881313065,1.5e-19,WBGene00022718,WBGene00022718,History: N.A.
WBGene00021508,1.881297325,3.15e-11,WBGene00021508,WBGene00021508,History: N.A.
WBGene00014139,1.881143629,2.94e-15,WBGene00014139,WBGene00014139,History: N.A.
WBGene00020316,1.880301573,1.19e-13,WBGene00020316,WBGene00020316,History: N.A.
WBGene00006382,1.880125767,4.59e-21,WBGene00006382,WBGene00006382,History: N.A.
WBGene00009701,1.88003065,4.72e-16,WBGene00009701,WBGene00009701,History: N.A.
WBGene00022531,1.879986824,1.43e-27,WBGene00022531,WBGene00022531,History: N.A.
WBGene00011988,1.878758167,4.05e-19,WBGene00011988,WBGene00011988,History: N.A.
WBGene00004891,1.876870304,5.48e-12,WBGene00004891,WBGene00004891,History: N.A.
WBGene00021554,1.876686464,6.37e-17,WBGene00021554,WBGene00021554,History: N.A.
WBGene00017760,1.876425537,1.11e-18,WBGene00017760,WBGene00017760,History: N.A.
WBGene00017719,1.876272248,1.57e-19,WBGene00017719,WBGene00017719,History: N.A.
WBGene00004180,1.876081193,6.8e-15,WBGene00004180,WBGene00004180,History: N.A.
WBGene00003787,1.875678459,2.32e-21,WBGene00003787,WBGene00003787,History: N.A.
WBGene00007150,1.8755871,1.78e-20,WBGene00007150,WBGene00007150,History: N.A.
WBGene00011940,1.875074846,5.19e-20,WBGene00011940,WBGene00011940,History: N.A.
WBGene00022244,1.875014441,3.9e-20,WBGene00022244,WBGene00022244,History: N.A.
WBGene00044008,1.87482933,2.96e-17,WBGene00044008,WBGene00044008,History: N.A.
WBGene00000798,1.874667501,3.07e-14,WBGene00000798,WBGene00000798,History: Renamed on 2007-06-04
WBGene00022394,1.874340508,8.18e-11,WBGene00022394,WBGene00022394,History: N.A.
WBGene00003914,1.87412082,5.18e-26,WBGene00003914,WBGene00003914,History: Renamed on 2006-10-19
WBGene00000532,1.873911796,1.03e-23,WBGene00000532,WBGene00000532,History: N.A.
WBGene00017607,1.873514769,4.0199999999999993e-23,WBGene00017607,WBGene00017607,History: N.A.
WBGene00000247,1.873195684,1.27e-15,WBGene00000247,WBGene00000247,History: Renamed on 2008-02-29
WBGene00195063,1.872916744,1.98e-15,WBGene00195063,WBGene00195063,History: N.A.
WBGene00004783,1.872832634,1.08e-23,WBGene00004783,WBGene00004783,History: N.A.
WBGene00021465,1.872627136,2e-25,WBGene00021465,WBGene00021465,History: N.A.
WBGene00001629,1.871492678,1.19e-19,WBGene00001629,WBGene00001629,History: N.A.
WBGene00012802,1.869199752,8.91e-23,WBGene00012802,WBGene00012802,History: N.A.
WBGene00009131,1.869094052,3.61e-15,WBGene00009131,WBGene00009131,History: N.A.
WBGene00001749,1.868231496,1.09e-12,WBGene00001749,WBGene00001749,History: N.A.
WBGene00009320,1.868095267,9e-15,WBGene00009320,WBGene00009320,History: N.A.
WBGene00010807,1.867993695,5.61e-17,WBGene00010807,WBGene00010807,History: N.A.
WBGene00014915,1.866312571,5.16e-14,WBGene00014915,WBGene00014915,History: N.A.
WBGene00022296,1.864567038,2.71e-19,WBGene00022296,WBGene00022296,History: N.A.
WBGene00006963,1.864406092,2.55e-18,WBGene00006963,WBGene00006963,History: Renamed on 2008-03-07
WBGene00019503,1.864362059,5.37e-12,WBGene00019503,WBGene00019503,History: N.A.
WBGene00001563,1.863585679,1.05e-24,WBGene00001563,WBGene00001563,History: N.A.
WBGene00000165,1.863299865,2.87e-14,WBGene00000165,WBGene00000165,History: N.A.
WBGene00010160,1.863083237,4.36e-13,WBGene00010160,WBGene00010160,History: N.A.
WBGene00021316,1.863045437,6.79e-19,WBGene00021316,WBGene00021316,History: N.A.
WBGene00015499,1.862703937,1.68e-21,WBGene00015499,WBGene00015499,History: Renamed on 2015-02-09; Renamed on 2019-02-06; Renamed on 2019-05-20
WBGene00016496,1.862578132,2.34e-17,WBGene00016496,WBGene00016496,"History: Split into C37C3.18(WBGene00303000). History of WBGene00016496: Renamed on 2005-03-17; Split into ""WBGene00303000"" on 2018-03-06"
WBGene00001173,1.86244436,8.07e-19,WBGene00001173,WBGene00001173,History: Renamed on 2005-11-22; Renamed on 2010-12-07; Renamed on 2011-07-12; Renamed on 2012-06-20
WBGene00008413,1.8615816,1.8e-14,WBGene00008413,WBGene00008413,History: N.A.
WBGene00000235,1.861020498,3.56e-09,WBGene00000235,WBGene00000235,History: Renamed on 2006-12-04
WBGene00021845,1.860928493,2.01e-17,WBGene00021845,WBGene00021845,History: N.A.
WBGene00019940,1.857973582,4.709999999999999e-24,WBGene00019940,WBGene00019940,History: N.A.
WBGene00017778,1.857509899,4.25e-12,WBGene00017778,WBGene00017778,History: Renamed on 2013-07-10
WBGene00007555,1.857220931,2.03e-17,WBGene00007555,WBGene00007555,History: N.A.
WBGene00010406,1.857076104,1.6200000000000002e-21,WBGene00010406,WBGene00010406,History: N.A.
WBGene00007030,1.856615253,1.4000000000000002e-23,WBGene00007030,WBGene00007030,History: N.A.
WBGene00018805,1.856515199,1.92e-12,WBGene00018805,WBGene00018805,History: N.A.
WBGene00015164,1.856470584,2.77e-15,WBGene00015164,WBGene00015164,History: N.A.
WBGene00006450,1.854644223,6.1400000000000004e-21,WBGene00006450,WBGene00006450,History: N.A.
WBGene00008052,1.854611398,1.71e-14,WBGene00008052,WBGene00008052,History: Renamed on 2017-02-17
WBGene00017534,1.854336338,3.1e-17,WBGene00017534,WBGene00017534,History: N.A.
WBGene00020376,1.853484762,8.94e-15,WBGene00020376,WBGene00020376,History: N.A.
WBGene00016318,1.853442431,1.19e-18,WBGene00016318,WBGene00016318,History: N.A.
WBGene00013667,1.853365783,1.03e-14,WBGene00013667,WBGene00013667,History: N.A.
WBGene00007000,1.85322294,2.2e-19,WBGene00007000,WBGene00007000,History: N.A.
WBGene00016140,1.853200622,7.169999999999999e-23,WBGene00016140,WBGene00016140,History: Renamed on 2005-03-17
WBGene00003827,1.852313576,5.15e-18,WBGene00003827,WBGene00003827,History: N.A.
WBGene00007504,1.851573045,1.11e-19,WBGene00007504,WBGene00007504,History: N.A.
WBGene00009731,1.850754916,4.24e-17,WBGene00009731,WBGene00009731,History: N.A.
WBGene00001562,1.850132437,1.04e-15,WBGene00001562,WBGene00001562,History: N.A.
WBGene00013740,1.849819333,7.77e-13,WBGene00013740,WBGene00013740,History: N.A.
WBGene00005025,1.849403484,1.03e-08,WBGene00005025,WBGene00005025,History: N.A.
WBGene00011292,1.849186191,1.74e-18,WBGene00011292,WBGene00011292,History: N.A.
WBGene00012109,1.849170106,1.69e-18,WBGene00012109,WBGene00012109,History: N.A.
WBGene00045419,1.848978823,1.07e-19,WBGene00045419,WBGene00045419,History: Renamed on 2010-05-21
WBGene00043156,1.847471408,8.58e-16,WBGene00043156,WBGene00043156,History: Killed on 2004-10-04; Resurrected on 2004-10-27
WBGene00022048,1.847457899,1.3399999999999999e-24,WBGene00022048,WBGene00022048,History: N.A.
WBGene00011815,1.847181843,7.73e-14,WBGene00011815,WBGene00011815,History: Renamed on 2020-03-30
WBGene00015538,1.846997086,1.49e-15,WBGene00015538,WBGene00015538,History: N.A.
WBGene00013237,1.846172635,1.27e-07,WBGene00013237,WBGene00013237,History: N.A.
WBGene00008555,1.845992789,4.81e-22,WBGene00008555,WBGene00008555,History: N.A.
WBGene00017891,1.845745681,4.37e-08,WBGene00017891,WBGene00017891,History: N.A.
WBGene00006786,1.845724671,1.56e-09,WBGene00006786,WBGene00006786,History: Renamed on 2008-02-29
WBGene00013405,1.845437767,2.55e-17,WBGene00013405,WBGene00013405,History: N.A.
WBGene00021312,1.844504415,2.48e-09,WBGene00021312,WBGene00021312,History: N.A.
WBGene00012983,1.844296306,5.73e-13,WBGene00012983,WBGene00012983,History: N.A.
WBGene00000585,1.84425408,6.5e-15,WBGene00000585,WBGene00000585,History: Renamed on 2006-01-17
WBGene00003393,1.84373288,5.1300000000000004e-21,WBGene00003393,WBGene00003393,History: N.A.
WBGene00021736,1.843214116,1.24e-11,WBGene00021736,WBGene00021736,History: N.A.
WBGene00004385,1.843170837,2.87e-18,WBGene00004385,WBGene00004385,History: N.A.
WBGene00022335,1.842920124,5.92e-17,WBGene00022335,WBGene00022335,History: N.A.
WBGene00022280,1.842867124,4.45e-12,WBGene00022280,WBGene00022280,History: N.A.
WBGene00008428,1.842268889,1.63e-20,WBGene00008428,WBGene00008428,History: N.A.
WBGene00017920,1.841828135,2.4099999999999997e-23,WBGene00017920,WBGene00017920,History: N.A.
WBGene00001647,1.841155736,1.94e-14,WBGene00001647,WBGene00001647,History: N.A.
WBGene00044987,1.840683467,4.64e-12,WBGene00044987,WBGene00044987,History: N.A.
WBGene00017989,1.840599271,3.8700000000000004e-21,WBGene00017989,WBGene00017989,History: N.A.
WBGene00012828,1.840582806,1.25e-10,WBGene00012828,WBGene00012828,History: N.A.
WBGene00009661,1.840206643,8.67e-22,WBGene00009661,WBGene00009661,History: N.A.
WBGene00001679,1.839717884,6.26e-18,WBGene00001679,WBGene00001679,"History: Split into F44E5.17(WBGene00303054). History of WBGene00001679: Split into ""WBGene00303054"" on 2018-03-02"
WBGene00017163,1.839418983,1.48e-16,WBGene00017163,WBGene00017163,History: N.A.
WBGene00012342,1.838612074,6.430000000000001e-21,WBGene00012342,WBGene00012342,History: N.A.
WBGene00003831,1.83743683,5.09e-18,WBGene00003831,WBGene00003831,History: Renamed on 2023-01-16
WBGene00011886,1.837372753,2.88e-13,WBGene00011886,WBGene00011886,History: N.A.
WBGene00004946,1.836317988,8.68e-21,WBGene00004946,WBGene00004946,History: N.A.
WBGene00000080,1.836165853,4.69e-17,WBGene00000080,WBGene00000080,History: N.A.
WBGene00006715,1.835893501,3.21e-13,WBGene00006715,WBGene00006715,History: N.A.
WBGene00019989,1.834606001,6.8e-07,WBGene00019989,WBGene00019989,History: N.A.
WBGene00022798,1.832869578,3.99e-09,WBGene00022798,WBGene00022798,History: N.A.
WBGene00017532,1.832837875,7.7e-13,WBGene00017532,WBGene00017532,History: N.A.
WBGene00004782,1.83161232,5.389999999999999e-23,WBGene00004782,WBGene00004782,History: N.A.
WBGene00004882,1.831473567,2.48e-14,WBGene00004882,WBGene00004882,History: N.A.
WBGene00006704,1.831355209,1.3e-18,WBGene00006704,WBGene00006704,History: N.A.
WBGene00018010,1.831181753,1.2e-12,WBGene00018010,WBGene00018010,History: N.A.
WBGene00044321,1.830503452,6e-21,WBGene00044321,WBGene00044321,History: Renamed on 2011-06-10
WBGene00008641,1.829498363,1.29e-11,WBGene00008641,WBGene00008641,History: N.A.
WBGene00014492,1.829127736,1.89e-14,WBGene00014492,,History: Killed on 2022-04-08. Remark: Killed as the Transcripot was retired.
WBGene00012468,1.828244777,3.62e-08,WBGene00012468,WBGene00012468,History: N.A.
WBGene00015330,1.827099815,1.81e-19,WBGene00015330,WBGene00015330,History: N.A.
WBGene00013129,1.82685147,6.04e-17,WBGene00013129,WBGene00013129,History: N.A.
WBGene00009188,1.826555059,6.18e-17,WBGene00009188,WBGene00009188,"History: Split into F27D4.12(WBGene00303056). History of WBGene00009188: Split into ""WBGene00303056"" on 2018-03-02"
WBGene00022434,1.826515187,1.84e-15,WBGene00022434,WBGene00022434,History: N.A.
WBGene00021376,1.826362063,3.4e-14,WBGene00021376,WBGene00021376,History: N.A.
WBGene00015188,1.825420234,6.34e-16,WBGene00015188,WBGene00015188,History: N.A.
WBGene00008210,1.825351807,5.5e-08,WBGene00008210,WBGene00008210,History: N.A.
WBGene00019801,1.82529673,2.65e-16,WBGene00019801,WBGene00019801,History: N.A.
WBGene00007016,1.825254131,1.2e-20,WBGene00007016,WBGene00007016,"History: Split into R12B2.13(WBGene00303073). History of WBGene00007016: Split into ""WBGene00303073"" on 2018-03-02"
WBGene00007712,1.824203492,6.44e-11,WBGene00007712,WBGene00007712,History: N.A.
WBGene00017317,1.823585717,5.09e-19,WBGene00017317,WBGene00017317,History: N.A.
WBGene00006934,1.823209386,1.98e-19,WBGene00006934,WBGene00006934,History: N.A.
WBGene00022117,1.822916297,3.5e-14,WBGene00022117,WBGene00022117,History: N.A.
WBGene00020037,1.822909695,1.85e-18,WBGene00020037,WBGene00020037,History: N.A.
WBGene00019941,1.822849453,7.69e-09,WBGene00019941,WBGene00019941,History: N.A.
WBGene00003063,1.821969192,6.7700000000000004e-21,WBGene00003063,WBGene00003063,History: N.A.
WBGene00002148,1.821959356,3.35e-19,WBGene00002148,WBGene00002148,History: Renamed on 2006-03-22
WBGene00018996,1.821318945,9.34e-08,WBGene00018996,WBGene00018996,History: N.A.
WBGene00013373,1.820862974,6.69e-20,WBGene00013373,WBGene00013373,"History: Split into Y62E10A.24(WBGene00302968). History of WBGene00013373: Split into ""WBGene00302968"" on 2018-03-06"
WBGene00022493,1.820709002,1.07e-20,WBGene00022493,WBGene00022493,History: N.A.
WBGene00019120,1.820499697,2.6e-17,WBGene00019120,WBGene00019120,History: N.A.
WBGene00010905,1.820285953,1.61e-09,WBGene00010905,WBGene00010905,History: N.A.
WBGene00001584,1.820229447,1.15e-18,WBGene00001584,WBGene00001584,History: Renamed on 2011-05-17
WBGene00021795,1.820152885,2.41e-11,WBGene00021795,WBGene00021795,History: N.A.
WBGene00007008,1.819163081,1.41e-19,WBGene00007008,WBGene00007008,History: N.A.
WBGene00000814,1.818733774,4.99e-15,WBGene00000814,WBGene00000814,History: N.A.
WBGene00022590,1.818575488,1.48e-15,WBGene00022590,WBGene00022590,History: N.A.
WBGene00011153,1.818387661,4.05e-07,WBGene00011153,WBGene00011153,History: N.A.
WBGene00019402,1.81825622,2.47e-14,WBGene00019402,WBGene00019402,History: N.A.
WBGene00012484,1.818185501,7.53e-24,WBGene00012484,WBGene00012484,History: Renamed on 2005-12-05
WBGene00017301,1.818070112,5.67e-19,WBGene00017301,WBGene00017301,History: N.A.
WBGene00004244,1.817964221,5.09e-21,WBGene00004244,WBGene00004244,History: Renamed on 2012-08-14
WBGene00022367,1.817802401,6.04e-10,WBGene00022367,WBGene00022367,History: N.A.
WBGene00007697,1.817467435,1.23e-07,WBGene00007697,WBGene00007697,History: N.A.
WBGene00010629,1.817453622,2.81e-19,WBGene00010629,WBGene00010629,History: N.A.
WBGene00007027,1.817406622,7.43e-22,WBGene00007027,WBGene00007027,History: N.A.
WBGene00001230,1.817223205,8.87e-17,WBGene00001230,WBGene00001230,History: N.A.
WBGene00001869,1.817152309,9.75e-16,WBGene00001869,WBGene00001869,History: N.A.
WBGene00021486,1.816875895,1.72e-17,WBGene00021486,WBGene00021486,History: N.A.
WBGene00009445,1.816681621,2.56e-12,WBGene00009445,WBGene00009445,History: N.A.
WBGene00013670,1.815943302,7.87e-19,WBGene00013670,WBGene00013670,History: N.A.
WBGene00003559,1.814409328,2.22e-22,WBGene00003559,WBGene00003559,History: N.A.
WBGene00008685,1.814308606,6.27e-20,WBGene00008685,WBGene00008685,History: N.A.
WBGene00003949,1.812382118,3.45e-16,WBGene00003949,WBGene00003949,History: N.A.
WBGene00011634,1.812295401,4.59e-11,WBGene00011634,WBGene00011634,History: N.A.
WBGene00011193,1.811224934,1.89e-09,WBGene00011193,WBGene00011193,History: Renamed on 2015-04-29
WBGene00003026,1.810981226,4.72e-19,WBGene00003026,WBGene00003026,History: Renamed on 2005-08-24
WBGene00022427,1.810713131,5.27e-17,WBGene00022427,WBGene00022427,History: N.A.
WBGene00016960,1.810569342,6.74e-18,WBGene00016960,WBGene00016960,History: N.A.
WBGene00002694,1.809957217,1.41e-23,WBGene00002694,WBGene00002694,History: Renamed on 2015-03-05
WBGene00016249,1.809883262,3.47e-16,WBGene00016249,WBGene00016249,History: N.A.
WBGene00009385,1.808701544,2.31e-20,WBGene00009385,WBGene00009385,History: N.A.
WBGene00008053,1.808576793,3.14e-20,WBGene00008053,WBGene00008053,History: N.A.
WBGene00017888,1.80773601,1.4e-18,WBGene00017888,WBGene00017888,History: N.A.
WBGene00002244,1.807178048,5.75e-18,WBGene00002244,WBGene00002244,History: N.A.
WBGene00010408,1.806769404,4.07e-11,WBGene00010408,WBGene00010408,History: N.A.
WBGene00000549,1.806658689,7.75e-26,WBGene00000549,WBGene00000549,History: N.A.
WBGene00022113,1.806597113,4.32e-08,WBGene00022113,WBGene00022113,History: N.A.
WBGene00002275,1.806103809,1.35e-14,WBGene00002275,WBGene00002275,History: N.A.
WBGene00003130,1.80587792,5.43e-17,WBGene00003130,WBGene00003130,History: N.A.
WBGene00008852,1.805459812,1.2e-13,WBGene00008852,WBGene00008852,History: N.A.
WBGene00022850,1.804633131,1.41e-13,WBGene00022850,WBGene00022850,History: N.A.
WBGene00017064,1.804522024,2.72e-19,WBGene00017064,WBGene00017064,History: N.A.
WBGene00018302,1.80434701,1.71e-12,WBGene00018302,WBGene00018302,History: N.A.
WBGene00008148,1.802410049,8.56e-09,WBGene00008148,WBGene00008148,History: N.A.
WBGene00013545,1.802061233,4.2e-19,WBGene00013545,WBGene00013545,History: N.A.
WBGene00022534,1.801965107,2.02e-12,WBGene00022534,WBGene00022534,History: Renamed on 2012-10-09
WBGene00022678,1.800339205,1.05e-13,WBGene00022678,WBGene00022678,History: N.A.
WBGene00011122,1.800286071,5.69e-20,WBGene00011122,WBGene00011122,History: N.A.
WBGene00021854,1.799691313,6.79e-15,WBGene00021854,WBGene00021854,History: N.A.
WBGene00015312,1.799441057,1.67e-19,WBGene00015312,WBGene00015312,History: N.A.
WBGene00022227,1.797139635,5.12e-13,WBGene00022227,WBGene00022227,History: N.A.
WBGene00021687,1.796906928,3.7e-14,WBGene00021687,WBGene00021687,History: N.A.
WBGene00015557,1.796679228,3.61e-23,WBGene00015557,WBGene00015557,History: N.A.
WBGene00018371,1.796575833,1.13e-11,WBGene00018371,WBGene00018371,History: N.A.
WBGene00013014,1.796540011,8.12e-15,WBGene00013014,WBGene00013014,History: N.A.
WBGene00022368,1.796488244,1.38e-12,WBGene00022368,WBGene00022368,History: N.A.
WBGene00006390,1.795924099,9.17e-11,WBGene00006390,WBGene00006390,History: N.A.
WBGene00045192,1.795531657,1.23e-16,WBGene00045192,WBGene00045192,History: N.A.
WBGene00003508,1.795403794,4.920000000000001e-21,WBGene00003508,WBGene00003508,History: Renamed on 2013-10-16
WBGene00011058,1.7952167,7.26e-16,WBGene00011058,WBGene00011058,History: N.A.
WBGene00016154,1.794815178,1.79e-13,WBGene00016154,WBGene00016154,History: N.A.
WBGene00011759,1.793026828,6.7e-12,WBGene00011759,WBGene00011759,History: N.A.
WBGene00012106,1.792182898,3.02e-13,WBGene00012106,WBGene00012106,History: N.A.
WBGene00016608,1.790771409,2.68e-11,WBGene00016608,WBGene00016608,History: N.A.
WBGene00001427,1.790225786,4.05e-22,WBGene00001427,WBGene00001427,History: N.A.
WBGene00021170,1.790172478,6.61e-14,WBGene00021170,WBGene00021170,History: Renamed on 2006-03-03
WBGene00004343,1.789997216,1.22e-20,WBGene00004343,WBGene00004343,History: N.A.
WBGene00001834,1.789001498,1.74e-17,WBGene00001834,WBGene00001834,History: N.A.
WBGene00011529,1.788837568,3.84e-11,WBGene00011529,WBGene00011529,History: N.A.
WBGene00011248,1.788476756,5.68e-12,WBGene00011248,WBGene00011248,History: N.A.
WBGene00010450,1.787572077,7.2e-11,WBGene00010450,WBGene00010450,History: N.A.
WBGene00019792,1.787120307,1.25e-15,WBGene00019792,WBGene00019792,History: N.A.
WBGene00013267,1.786930172,1.63e-17,WBGene00013267,WBGene00013267,History: N.A.
WBGene00010333,1.785833305,3.2e-07,WBGene00010333,WBGene00010333,History: N.A.
WBGene00009285,1.784766076,1.6000000000000002e-22,WBGene00009285,WBGene00009285,History: N.A.
WBGene00020817,1.78346455,6.82e-14,WBGene00020817,WBGene00020817,History: N.A.
WBGene00018894,1.783394371,3.75e-17,WBGene00018894,WBGene00018894,History: N.A.
WBGene00014097,1.783161699,9.78e-10,WBGene00014097,WBGene00014097,History: N.A.
WBGene00004341,1.782977018,2.05e-11,WBGene00004341,WBGene00004341,History: N.A.
WBGene00004189,1.782671905,1.15e-15,WBGene00004189,WBGene00004189,History: Renamed on 2010-01-29
WBGene00004304,1.781343247,4.53e-18,WBGene00004304,WBGene00004304,History: N.A.
WBGene00012166,1.781243582,1.07e-09,WBGene00012166,WBGene00012166,History: Renamed on 2023-01-16
WBGene00016978,1.781118608,3.59e-09,WBGene00016978,WBGene00016978,"History: Split into C56G2.22(WBGene00303050). History of WBGene00016978: Split into ""WBGene00303050"" on 2018-03-02"
WBGene00012756,1.780353331,4.56e-13,WBGene00012756,WBGene00012756,History: N.A.
WBGene00011914,1.780345886,5.6e-13,WBGene00011914,WBGene00011914,History: N.A.
WBGene00002992,1.780325206,1.58e-15,WBGene00002992,WBGene00002992,History: Renamed on 2006-10-05
WBGene00022350,1.780074961,1.67e-19,WBGene00022350,WBGene00022350,History: N.A.
WBGene00003826,1.778757432,8.56e-14,WBGene00003826,WBGene00003826,History: N.A.
WBGene00019787,1.778515619,3.11e-14,WBGene00019787,WBGene00019787,History: N.A.
WBGene00044609,1.778154503,1.18e-10,WBGene00044609,WBGene00044609,History: N.A.
WBGene00004437,1.77810082,3.89e-16,WBGene00004437,WBGene00004437,History: N.A.
WBGene00011741,1.777934085,5.92e-08,WBGene00011741,WBGene00011741,History: N.A.
WBGene00021655,1.777766613,9.45e-12,WBGene00021655,WBGene00021655,History: N.A.
WBGene00010560,1.777021689,2.8e-14,WBGene00010560,WBGene00010560,History: Renamed on 2017-01-09
WBGene00009207,1.776881029,2.65e-12,WBGene00009207,WBGene00009207,History: N.A.
WBGene00011155,1.776752231,2.98e-19,WBGene00011155,WBGene00011155,History: N.A.
WBGene00021548,1.77659214,2.7e-06,WBGene00021548,WBGene00021548,History: N.A.
WBGene00001396,1.776539944,1.06e-12,WBGene00001396,WBGene00001396,History: N.A.
WBGene00007137,1.77636684,9.47e-13,WBGene00007137,WBGene00007137,History: N.A.
WBGene00004303,1.776201175,7.54e-19,WBGene00004303,WBGene00004303,History: Renamed on 2015-07-06
WBGene00004109,1.77498754,2.3e-10,WBGene00004109,WBGene00004109,History: N.A.
WBGene00003789,1.77485556,4.24e-22,WBGene00003789,WBGene00003789,History: N.A.
WBGene00007113,1.774626192,1.62e-09,WBGene00007113,WBGene00007113,History: N.A.
WBGene00020779,1.774550556,2.93e-12,WBGene00020779,WBGene00020779,History: N.A.
WBGene00018921,1.77329085,3.94e-18,WBGene00018921,WBGene00018921,History: Renamed on 2014-03-26
WBGene00021640,1.773266118,7.31e-07,WBGene00021640,WBGene00021640,History: N.A.
WBGene00021926,1.773246296,4.83e-11,WBGene00021926,WBGene00021926,History: N.A.
WBGene00004378,1.772802082,5.9e-20,WBGene00004378,WBGene00004378,History: N.A.
WBGene00009521,1.77181819,1.09e-13,WBGene00009521,WBGene00009521,History: N.A.
WBGene00015987,1.770480962,1.24e-09,WBGene00015987,WBGene00015987,History: N.A.
WBGene00017768,1.770123599,1.44e-17,WBGene00017768,WBGene00017768,History: N.A.
WBGene00008740,1.769894686,5.59e-22,WBGene00008740,WBGene00008740,History: N.A.
WBGene00006755,1.768257179,2.56e-18,WBGene00006755,WBGene00006755,History: N.A.
WBGene00011959,1.7672274,6.05e-20,WBGene00011959,WBGene00011959,History: N.A.
WBGene00009563,1.767020059,7.03e-14,WBGene00009563,WBGene00009563,History: N.A.
WBGene00017075,1.7667801,5.5200000000000005e-22,WBGene00017075,WBGene00017075,History: Renamed on 2013-01-09
WBGene00004462,1.76558994,3.11e-15,WBGene00004462,WBGene00004462,History: N.A.
WBGene00021536,1.765069886,2.44e-15,WBGene00021536,WBGene00021536,History: N.A.
WBGene00018769,1.764786665,1.1e-15,WBGene00018769,WBGene00018769,"History: Split into F53G2.12(WBGene00302998). History of WBGene00018769: Split into ""WBGene00302998"" on 2018-03-06"
WBGene00001574,1.764284722,1.47e-13,WBGene00001574,WBGene00001574,History: N.A.
WBGene00007329,1.764114403,4.2e-19,WBGene00007329,WBGene00007329,History: N.A.
WBGene00012157,1.763937013,1.3e-13,WBGene00012157,WBGene00012157,History: N.A.
WBGene00014221,1.762447891,4.44e-12,WBGene00014221,WBGene00014221,History: N.A.
WBGene00003406,1.76241123,3.17e-16,WBGene00003406,WBGene00003406,History: N.A.
WBGene00009113,1.761648411,8.989999999999999e-23,WBGene00009113,WBGene00009113,History: N.A.
WBGene00011064,1.761391416,6.85e-15,WBGene00011064,WBGene00011064,History: N.A.
WBGene00004468,1.761025343,7.27e-17,WBGene00004468,WBGene00004468,History: N.A.
WBGene00007922,1.760948752,3.61e-12,WBGene00007922,WBGene00007922,History: N.A.
WBGene00000871,1.760888844,4.21e-20,WBGene00000871,WBGene00000871,History: Renamed on 2015-03-05
WBGene00011464,1.760846804,3.22e-19,WBGene00011464,WBGene00011464,History: N.A.
WBGene00022193,1.76040762,2.33e-12,WBGene00022193,WBGene00022193,History: N.A.
WBGene00010911,1.760255096,8.25e-17,WBGene00010911,WBGene00010911,"History: Split into M106.7(WBGene00044924). History of WBGene00010911: Split into ""WBGene00044924"" on 2006-08-04"
WBGene00003785,1.759428485,2.65e-18,WBGene00003785,WBGene00003785,History: N.A.
WBGene00000142,1.758850726,6.53e-14,WBGene00000142,WBGene00000142,History: N.A.
WBGene00014023,1.758767055,4.11e-18,WBGene00014023,WBGene00014023,History: Renamed on 2014-08-08
WBGene00020718,1.757982856,5.03e-11,WBGene00020718,WBGene00020718,History: N.A.
WBGene00022281,1.757710298,1.49e-14,WBGene00022281,WBGene00022281,History: N.A.
WBGene00001234,1.756629295,1.92e-15,WBGene00001234,WBGene00001234,History: N.A.
WBGene00004727,1.756615294,1.77e-07,WBGene00004727,WBGene00004727,History: N.A.
WBGene00013551,1.756601959,2.93e-10,WBGene00013551,WBGene00013551,History: N.A.
WBGene00001423,1.756031446,6.89e-20,WBGene00001423,WBGene00001423,History: N.A.
WBGene00012316,1.755897256,2.85e-17,WBGene00012316,WBGene00012316,History: N.A.
WBGene00010439,1.755847418,7.65e-18,WBGene00010439,WBGene00010439,History: N.A.
WBGene00019006,1.755397546,1.47e-05,WBGene00019006,WBGene00019006,History: N.A.
WBGene00022836,1.755080411,3.93e-09,WBGene00022836,WBGene00022836,History: N.A.
WBGene00000876,1.754699663,1.44e-11,WBGene00000876,WBGene00000876,History: N.A.
WBGene00020819,1.754556008,1.68e-16,WBGene00020819,WBGene00020819,History: N.A.
WBGene00011502,1.753942989,3.62e-18,WBGene00011502,WBGene00011502,History: N.A.
WBGene00011280,1.753210213,2.06e-13,WBGene00011280,WBGene00011280,History: N.A.
WBGene00011885,1.751936223,2.68e-18,WBGene00011885,WBGene00011885,History: N.A.
WBGene00001607,1.7517508,1.3e-15,WBGene00001607,WBGene00001607,History: N.A.
WBGene00012390,1.751287247,3.53e-10,WBGene00012390,WBGene00012390,History: N.A.
WBGene00003162,1.751161643,2.64e-18,WBGene00003162,WBGene00003162,History: Renamed on 2010-08-18
WBGene00004043,1.750562377,3.3700000000000004e-21,WBGene00004043,WBGene00004043,History: N.A.
WBGene00012359,1.750478759,1.27e-18,WBGene00012359,WBGene00012359,History: N.A.
WBGene00004873,1.750047838,6.53e-18,WBGene00004873,WBGene00004873,History: N.A.
WBGene00007330,1.749467671,3.31e-10,WBGene00007330,WBGene00007330,History: N.A.
WBGene00219905,1.749255533,1.29e-06,WBGene00219905,WBGene00219905,History: N.A.
