Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00000218,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.817671939822082,5.93537031084573e-10,WBGene00000218,WBGene00000218,History: N.A.
WBGene00011489,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.816288250479293,0.0340386089488977,WBGene00011489,WBGene00011489,History: N.A.
WBGene00003104,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.815719946092314,0.0003815064256718,WBGene00003104,WBGene00003104,History: N.A.
WBGene00021979,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.815632059370468,0.0366011232784695,WBGene00021979,WBGene00021979,History: N.A.
WBGene00022712,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.815614488192085,4.97156278675993e-05,WBGene00022712,WBGene00022712,History: N.A.
WBGene00006996,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.81434149570501,1.9518536386622e-05,WBGene00006996,WBGene00006996,History: N.A.
WBGene00003878,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.814044605146849,0.0005814398942492,WBGene00003878,WBGene00003878,History: Renamed on 2009-04-29
WBGene00016314,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.811829600632036,9.92681253522534e-05,WBGene00016314,WBGene00016314,History: N.A.
WBGene00009824,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.811808268702453,0.0012064766325741,WBGene00009824,WBGene00009824,History: N.A.
WBGene00019674,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.81122412680673,0.0002000913249183,WBGene00019674,WBGene00019674,"History: Split into K12C11.7(WBGene00045053), K12C11.6(WBGene00045052). History of WBGene00019674: Split into ""WBGene00045053"" on 2006-09-28; Split into ""WBGene00045052"" on 2006-09-28"
WBGene00017461,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.811059984923007,0.0347749246812391,WBGene00017461,WBGene00017461,History: N.A.
WBGene00019713,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.810497281436243,2.3623980015046e-07,WBGene00019713,WBGene00019713,History: N.A.
WBGene00016599,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.810298025869141,1.68621823123893e-07,WBGene00016599,WBGene00016599,History: N.A.
WBGene00021262,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.809934944554072,0.0001612896058905,WBGene00021262,WBGene00021262,History: N.A.
WBGene00022047,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.809874333528237,5.53630839053158e-09,WBGene00022047,WBGene00022047,History: N.A.
WBGene00004192,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.809079706366034,0.0167770622067391,WBGene00004192,WBGene00004192,History: N.A.
WBGene00020260,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.809044409090899,0.027795000272331,WBGene00020260,WBGene00020260,History: N.A.
WBGene00017548,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.808521559198337,0.0228206951785082,WBGene00017548,WBGene00017548,History: N.A.
WBGene00000162,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.808102212981493,7.00660030067491e-07,WBGene00000162,WBGene00000162,History: N.A.
WBGene00007660,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.80799679646038,0.0382728611155051,WBGene00007660,WBGene00007660,History: N.A.
WBGene00013514,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.806730862049058,0.0021271765855232,WBGene00013514,WBGene00013514,History: N.A.
WBGene00004896,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.805678914625202,5.20893274678387e-08,WBGene00004896,WBGene00004896,History: N.A.
WBGene00022076,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.805601795888519,0.0076844097956969,WBGene00022076,WBGene00022076,History: N.A.
WBGene00011938,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.805447803570377,5.04146052205336e-07,WBGene00011938,WBGene00011938,History: N.A.
WBGene00008880,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.803561413573378,0.0028145803231321,WBGene00008880,WBGene00008880,History: N.A.
WBGene00019960,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.802913574707089,5.15938296709221e-05,WBGene00019960,WBGene00019960,History: N.A.
WBGene00016394,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.802548615581897,0.017387850741554,WBGene00016394,WBGene00016394,History: N.A.
WBGene00002188,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.802446220159459,0.0098684623053044,WBGene00002188,WBGene00002188,History: N.A.
WBGene00006925,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.802190868609183,0.0023894939624472,WBGene00006925,WBGene00006925,History: N.A.
WBGene00000139,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.802064888019115,3.29274248095376e-05,WBGene00000139,WBGene00000139,History: N.A.
WBGene00044737,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.801570380700874,2.16087846288449e-05,WBGene00044737,WBGene00044737,History: N.A.
WBGene00012293,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.801263952720285,0.0473061118860697,WBGene00012293,WBGene00012293,History: N.A.
WBGene00014192,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.801189209214896,0.0435390970073844,WBGene00014192,WBGene00014192,"History: Split into nhr-291(WBGene00045515). History of WBGene00014192: Split into ""WBGene00045515"" on 2007-07-26"
WBGene00022649,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.80041307151162,0.0012069462683022,WBGene00022649,WBGene00022649,History: N.A.
WBGene00003828,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.800206356355273,9.55755372283325e-06,WBGene00003828,WBGene00003828,History: N.A.
WBGene00015671,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.798993631524329,0.0005617132710025,WBGene00015671,WBGene00015671,History: N.A.
WBGene00018119,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.798973296327429,0.0489354642919881,WBGene00018119,WBGene00018119,History: N.A.
WBGene00019748,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.798118473730994,1.87097450023969e-05,WBGene00019748,WBGene00019748,History: N.A.
WBGene00004169,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.797922550046981,1.01647781841915e-09,WBGene00004169,WBGene00004169,History: N.A.
WBGene00020107,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.797630634852939,2.86271136198728e-10,WBGene00020107,WBGene00020107,History: N.A.
WBGene00017051,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.7974565950549,0.0286206198343982,WBGene00017051,WBGene00017051,History: N.A.
WBGene00009295,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.796984849620815,0.0356417196934163,WBGene00009295,WBGene00009295,History: N.A.
WBGene00007857,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.796912587949227,8.86568607267147e-07,WBGene00007857,WBGene00007857,History: N.A.
WBGene00000687,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.796493223276755,0.0022096483219631,WBGene00000687,WBGene00000687,History: N.A.
WBGene00020144,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.796472315880676,0.0127093673056979,WBGene00020144,WBGene00020144,History: N.A.
WBGene00001577,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.79533816291666,0.0087076635296439,WBGene00001577,WBGene00001577,History: N.A.
WBGene00009984,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.795310558936525,0.0096466675316736,WBGene00009984,WBGene00009984,History: N.A.
WBGene00013198,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.795051719464213,0.0357970976272229,WBGene00013198,WBGene00013198,History: N.A.
WBGene00011004,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.794641054893516,0.0113992002677105,WBGene00011004,WBGene00011004,History: N.A.
WBGene00019895,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.793459091715992,3.5383166921987e-11,WBGene00019895,WBGene00019895,History: N.A.
WBGene00006470,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.793363101269774,0.0005531094019526,WBGene00006470,WBGene00006470,History: N.A.
WBGene00016003,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.793012810569706,0.006825073212281,WBGene00016003,WBGene00016003,History: N.A.
WBGene00017478,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.791788666283055,4.53249895844387e-06,WBGene00017478,WBGene00017478,History: N.A.
WBGene00018779,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.791589574505962,1.61194736647584e-06,WBGene00018779,WBGene00018779,History: N.A.
WBGene00015085,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.791360137300457,0.0171281829239273,WBGene00015085,WBGene00015085,History: N.A.
WBGene00022130,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.791359980862615,0.0006392134610019,WBGene00022130,WBGene00022130,History: N.A.
WBGene00015899,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.791052451772151,0.0069926627031832,WBGene00015899,WBGene00015899,History: N.A.
WBGene00009582,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.790664965785439,0.0005642496516089,WBGene00009582,WBGene00009582,History: N.A.
WBGene00009008,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.790471322253303,0.0025027181718238,WBGene00009008,WBGene00009008,History: N.A.
WBGene00019827,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.78993324512193,2.37485178910369e-07,WBGene00019827,WBGene00019827,History: N.A.
WBGene00019761,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.78919772336895,0.0078226794151765,WBGene00019761,WBGene00019761,History: N.A.
WBGene00194670,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.788612052664589,0.0026285453695016,WBGene00194670,WBGene00194670,History: N.A.
WBGene00020909,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.78709008941092,0.0028838708803432,WBGene00020909,WBGene00020909,History: N.A.
WBGene00019487,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.786675196603018,5.72165360598126e-05,WBGene00019487,WBGene00019487,History: Renamed on 2006-06-29; Renamed on 2012-12-21
WBGene00016153,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.786564647032307,0.0315164070001755,WBGene00016153,WBGene00016153,History: N.A.
WBGene00044396,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.786449330146278,0.0023890531135997,WBGene00044396,WBGene00044396,History: N.A.
WBGene00017054,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.785946686498598,0.0005054197647442,WBGene00017054,WBGene00017054,History: N.A.
WBGene00001510,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.785853341173296,3.15942274165078e-06,WBGene00001510,WBGene00001510,History: N.A.
WBGene00020456,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.785013615371544,2.4580218747915e-05,WBGene00020456,WBGene00020456,History: N.A.
WBGene00009649,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.784418619115131,0.0002652310378106,WBGene00009649,WBGene00009649,History: N.A.
WBGene00019214,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.78364405719953,0.0398914542301489,WBGene00019214,WBGene00019214,History: N.A.
WBGene00009093,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.783631978708091,0.0023921642646171,WBGene00009093,WBGene00009093,History: N.A.
WBGene00020166,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.783213032139705,5.671085462316181e-09,WBGene00020166,WBGene00020166,History: N.A.
WBGene00015457,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.783181253895739,0.0389736174164479,WBGene00015457,WBGene00015457,History: N.A.
WBGene00009840,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.783000308635239,0.0246799472065849,WBGene00009840,WBGene00009840,History: N.A.
WBGene00016710,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.782806037802828,4.98923681182411e-05,WBGene00016710,WBGene00016710,History: N.A.
WBGene00018398,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.782520982966731,5.66529851451169e-06,WBGene00018398,WBGene00018398,History: N.A.
WBGene00001758,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.78205155588803,2.73142202185925e-05,WBGene00001758,WBGene00001758,History: N.A.
WBGene00012319,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.781307637089895,9.4147707560943e-08,WBGene00012319,WBGene00012319,History: N.A.
WBGene00044644,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.780747931413725,0.0468609017538532,WBGene00044644,WBGene00044644,History: N.A.
WBGene00007841,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.779963750418481,0.0020819036023016,WBGene00007841,WBGene00007841,History: N.A.
WBGene00011800,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.779151697154164,0.0468609017538532,WBGene00011800,WBGene00011800,History: N.A.
WBGene00002269,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.77769681578365,7.20623978863798e-06,WBGene00002269,WBGene00002269,History: N.A.
WBGene00019492,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.777412203960722,1.92773860943465e-08,WBGene00019492,WBGene00019492,History: N.A.
WBGene00011821,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.776640310108514,7.57967839111906e-07,WBGene00011821,WBGene00011821,History: N.A.
WBGene00007650,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.776571561249873,3.7266639651897696e-11,WBGene00007650,WBGene00007650,History: N.A.
WBGene00003092,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.776230361025905,0.0236834062057013,WBGene00003092,WBGene00003092,History: Renamed on 2015-02-20
WBGene00000216,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.775840590597717,2.20795219249483e-08,WBGene00000216,WBGene00000216,History: N.A.
WBGene00006562,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.775419341787191,0.0005054197647442,WBGene00006562,WBGene00006562,History: N.A.
WBGene00001403,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.77527573635483,7.93606722072245e-05,WBGene00001403,WBGene00001403,History: N.A.
WBGene00003577,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.774726996951957,4.82166508915339e-07,WBGene00003577,WBGene00003577,History: N.A.
WBGene00021149,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.774096034102899,6.33671827082891e-08,WBGene00021149,WBGene00021149,History: N.A.
WBGene00008213,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.773859207650412,0.0016444111155489,WBGene00008213,WBGene00008213,"History: Split into C49F8.15(WBGene00304787). History of WBGene00008213: Split into ""WBGene00304787"" on 2019-05-20"
WBGene00008043,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.77367585516754,0.0035297010324451,WBGene00008043,WBGene00008043,History: N.A.
WBGene00044527,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.773356369341643,4.71365631303762e-06,WBGene00044527,WBGene00044527,History: N.A.
WBGene00011893,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.772724721647722,8.52478053900052e-08,WBGene00011893,WBGene00011893,History: N.A.
WBGene00000534,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.772706549778145,4.41510072297467e-07,WBGene00000534,WBGene00000534,History: Renamed on 2006-01-04
WBGene00009797,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.772609307861108,0.0008039827468205,WBGene00009797,WBGene00009797,History: N.A.
WBGene00007302,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.771898124511818,0.0017640931156478,WBGene00007302,WBGene00007302,History: N.A.
WBGene00007932,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.771065904402959,0.0033015585691113,WBGene00007932,WBGene00007932,History: N.A.
WBGene00020774,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.770710893214804,0.0420895993322973,WBGene00020774,WBGene00020774,History: N.A.
WBGene00010924,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.770663445990083,6.24475774414085e-06,WBGene00010924,WBGene00010924,History: N.A.
WBGene00021469,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.770577288513963,0.0013173048321219,WBGene00021469,WBGene00021469,History: N.A.
WBGene00003707,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.770543946431477,0.0023314476880263,WBGene00003707,WBGene00003707,History: N.A.
WBGene00003729,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.769946200715454,0.022930093159113,WBGene00003729,WBGene00003729,History: N.A.
WBGene00011643,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.769944298388823,0.0481977066755187,WBGene00011643,WBGene00011643,History: Renamed on 2015-04-29
WBGene00044182,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.769431690265201,0.0347749246812391,WBGene00044182,WBGene00044182,History: N.A.
WBGene00013874,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.768478036717287,1.24626984416853e-05,WBGene00013874,WBGene00013874,History: N.A.
WBGene00012869,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.767928541827547,0.0005044584065282,WBGene00012869,WBGene00012869,History: N.A.
WBGene00000966,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.767614752469124,0.0001427050426832,WBGene00000966,WBGene00000966,History: N.A.
WBGene00022673,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.767384190685684,0.0071649274499384,WBGene00022673,WBGene00022673,History: N.A.
WBGene00269383,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.766706470675026,0.0049210400921451,WBGene00269383,WBGene00269383,History: N.A.
WBGene00010215,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.766706153848819,0.0061699994491618,WBGene00010215,WBGene00010215,History: N.A.
WBGene00008566,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.765492858632121,0.0001117807114143,WBGene00008566,WBGene00008566,History: Renamed on 2017-01-05
WBGene00013330,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.764959981177663,0.0215456225748011,WBGene00013330,WBGene00013330,History: N.A.
WBGene00021167,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.764776924280387,0.0481474297793089,WBGene00021167,WBGene00021167,History: N.A.
WBGene00009798,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.764762941891508,2.37485178910369e-07,WBGene00009798,WBGene00009798,History: N.A.
WBGene00044291,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.764379331715973,0.0009253806301167,WBGene00044291,WBGene00044291,History: N.A.
WBGene00011464,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.764078671159994,0.0002868544029335,WBGene00011464,WBGene00011464,History: N.A.
WBGene00021070,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.763567472278766,0.0012675091179295,WBGene00021070,WBGene00021070,History: Renamed on 2015-04-29
WBGene00021336,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.763431487983883,0.004042664661719,WBGene00021336,WBGene00021336,History: N.A.
WBGene00015333,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.763249482361033,0.0068443404983174,WBGene00015333,WBGene00015333,History: N.A.
WBGene00044016,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.762900752789807,0.0132180303598748,WBGene00044016,WBGene00044016,History: N.A.
WBGene00015793,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.7619643871316,1.18429762841964e-07,WBGene00015793,WBGene00015793,History: N.A.
WBGene00007926,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.761458003117063,0.0106060966065678,WBGene00007926,WBGene00007926,History: N.A.
WBGene00021691,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.760852994630939,3.2934472364273e-05,WBGene00021691,WBGene00021691,History: N.A.
WBGene00021397,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.760792845125501,0.0105654512945531,WBGene00021397,WBGene00021397,History: N.A.
WBGene00015484,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.760573405553193,2.67572539765427e-05,WBGene00015484,WBGene00015484,History: N.A.
WBGene00010900,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.760230911782346,0.0496335694853208,WBGene00010900,WBGene00010900,History: N.A.
WBGene00009796,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.760022710871689,7.18246019466973e-05,WBGene00009796,WBGene00009796,History: N.A.
WBGene00015381,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.759470512757191,8.36658175209809e-05,WBGene00015381,WBGene00015381,History: N.A.
WBGene00021050,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.759394290992114,2.91018001642045e-09,WBGene00021050,WBGene00021050,History: N.A.
WBGene00001683,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.759296937116417,0.0077324838540938,WBGene00001683,WBGene00001683,History: N.A.
WBGene00002260,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.758984135812608,0.0469591311392238,WBGene00002260,WBGene00002260,History: N.A.
WBGene00010749,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.758816789277203,0.0001628654310374,WBGene00010749,WBGene00010749,History: N.A.
WBGene00010833,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.758777001373021,0.0016509076577175,WBGene00010833,WBGene00010833,History: N.A.
WBGene00020324,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.758509212496008,0.0032498744271167,WBGene00020324,WBGene00020324,History: N.A.
WBGene00017780,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.757808191482324,0.0011936182118463,WBGene00017780,WBGene00017780,History: N.A.
WBGene00009839,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.75776695447489,0.0307904488543747,WBGene00009839,WBGene00009839,History: N.A.
WBGene00013035,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.75755865078501,9.87980335587682e-06,WBGene00013035,WBGene00013035,History: N.A.
WBGene00010540,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.756795884229306,1.00342537070382e-05,WBGene00010540,WBGene00010540,History: N.A.
WBGene00004796,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.756638655634082,6.77062896695294e-05,WBGene00004796,WBGene00004796,History: N.A.
WBGene00000480,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.756630512214513,1.46101055652613e-07,WBGene00000480,WBGene00000480,History: N.A.
WBGene00016912,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.756084858810309,0.0469903413505006,WBGene00016912,WBGene00016912,History: N.A.
WBGene00008352,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.75587555992073,0.013439399697603,WBGene00008352,WBGene00008352,History: N.A.
WBGene00009355,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.754643816481925,0.0027347749002599,WBGene00009355,WBGene00009355,History: N.A.
WBGene00004096,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.753315166170616,0.005356802199209,WBGene00004096,WBGene00004096,History: N.A.
WBGene00003632,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.752654165646819,0.00441453100337,WBGene00003632,WBGene00003632,History: N.A.
WBGene00007347,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.751342553916697,0.0010807187172576,WBGene00007347,WBGene00007347,History: N.A.
WBGene00044724,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.750731412631654,0.0129750774411644,WBGene00044724,WBGene00044724,History: N.A.
WBGene00008669,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.74977600011983,1.15091855527965e-07,WBGene00008669,WBGene00008669,History: N.A.
WBGene00000247,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.749611591872847,2.1383189867067e-05,WBGene00000247,WBGene00000247,History: Renamed on 2008-02-29
WBGene00017574,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.748828722333544,0.0003118290885222,WBGene00017574,WBGene00017574,History: N.A.
WBGene00021123,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.747983842451811,0.005498642375366,WBGene00021123,WBGene00021123,History: N.A.
WBGene00020315,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.746917882947722,2.28776785796313e-05,WBGene00020315,WBGene00020315,History: N.A.
WBGene00008425,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.746391696549687,3.14138633031383e-05,WBGene00008425,WBGene00008425,History: N.A.
WBGene00016998,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.745250005287931,0.0482285197859274,WBGene00016998,WBGene00016998,History: N.A.
WBGene00002054,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.743336824221524,8.92156978068376e-07,WBGene00002054,WBGene00002054,History: N.A.
WBGene00015889,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.743094956750565,0.0446417954379406,WBGene00015889,WBGene00015889,History: N.A.
WBGene00007550,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.742563921992643,0.0086147364729863,WBGene00007550,WBGene00007550,History: N.A.
WBGene00019060,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.74236157782791,6.70406922858652e-05,WBGene00019060,WBGene00019060,History: Renamed on 2017-01-05
WBGene00018035,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.742228276629607,0.0002646710303942,WBGene00018035,WBGene00018035,History: N.A.
WBGene00008227,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.740278000799668,0.0092930653656592,WBGene00008227,WBGene00008227,History: N.A.
WBGene00010172,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.7396840408774,0.018905837010905,WBGene00010172,WBGene00010172,History: N.A.
WBGene00010475,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.739355935746961,0.0130392892405543,WBGene00010475,WBGene00010475,History: N.A.
WBGene00011146,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.739235717698222,4.27675451464761e-05,WBGene00011146,WBGene00011146,History: N.A.
WBGene00012139,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.73871580513606,2.90951354458813e-05,WBGene00012139,WBGene00012139,History: N.A.
WBGene00044687,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.738582390839328,0.0169728652398321,WBGene00044687,WBGene00044687,History: N.A.
WBGene00010411,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.73691249372556,0.0305589046369917,WBGene00010411,WBGene00010411,"History: Split into H25K10.141(WBGene00219331). History of WBGene00010411: Split into ""WBGene00219331"" on 2012-01-16"
WBGene00003771,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.736890298303758,2.71128236157083e-05,WBGene00003771,WBGene00003771,History: N.A.
WBGene00012554,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.736430349222431,8.80884829942412e-05,WBGene00012554,WBGene00012554,History: N.A.
WBGene00003958,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.735612671972457,2.94591497218967e-05,WBGene00003958,WBGene00003958,History: N.A.
WBGene00016751,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.73401545969821,0.000336940598966,WBGene00016751,WBGene00016751,History: N.A.
WBGene00012201,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.733836573774177,2.15452503925032e-07,WBGene00012201,WBGene00012201,History: N.A.
WBGene00006882,wild-type - 20ºC,csr-1a(cmp143) - 20ºC,0.73329712894872,0.0001458141755345,WBGene00006882,WBGene00006882,History: N.A.
